leading_item_id,following_item_id,best_lag,max_corr,dtw_distance,comovement_score
AHMDUILJ,ROACSLMG,4,0.34594208706561314,0.5841372439086391,67.23385979056681
AHMDUILJ,KEUWZRKO,3,-0.36986353554741236,0.7705986963086148,67.11414514365876
AHMDUILJ,RCBZUSIM,5,0.3882274971542632,0.6191569740000462,66.60639600401684
AHMDUILJ,HXYSSRXE,5,0.3931000141045617,0.6970210365790461,65.98163642343135
AHMDUILJ,JPBRUTWP,6,0.3893060702805056,0.7021399055609373,65.48646270052866
AHMDUILJ,WQMVCOEM,5,0.3609068698343998,0.6290227779904104,63.365955954376105
AHMDUILJ,RJGPVEXX,7,0.40283950761474624,0.6327924560417834,63.2059597039668
AHMDUILJ,IGDVVKUD,6,0.3685118443414962,0.7279282244495686,62.82677942973884
AHMDUILJ,AXULOHBQ,9,0.39199155035839267,0.683248285376124,61.275854496275954
AHMDUILJ,XIFHSOWQ,6,-0.3705544718774725,0.886602945440459,61.108510199524694
AHMDUILJ,FTSVTTSR,6,-0.34867096218074867,0.8066786030248483,59.66529591665333
AHMDUILJ,SAAYMURU,6,-0.332476637926553,0.7062949086466125,59.11798510468643
AHMDUILJ,TGOELCAG,5,-0.3323140213908478,0.8239290039908723,57.69149460660196
AHMDUILJ,CCLHWFWF,8,-0.3545169729399999,0.7363395206712638,56.44359863202792
AHMDUILJ,DBWLZWNK,7,0.35326893480508936,0.7360634916284761,56.309193382946525
AHMDUILJ,BLANHGYY,9,0.34491158080249207,0.7804955356526875,54.88202956908598
AHMDUILJ,DEWLVASR,7,-0.3343475758760217,0.8124598491083251,53.38645028945366
APQGTRMF,OKMBFVKS,1,0.5370523492152125,0.5474783369130126,111.27354210972034
APQGTRMF,RCBZUSIM,2,0.5299050267321673,0.561651169071037,110.0564368418619
APQGTRMF,UIFPPCLR,1,0.5080676592465878,0.5462565054423284,107.96697401432539
APQGTRMF,QRKRBYJL,1,0.4904162523292622,0.5485051503927694,105.87187172933909
APQGTRMF,QVLMOEYE,1,0.5022604683019747,0.6015966946438128,105.84152901860273
APQGTRMF,DNMPSKTB,6,0.5645994536178268,0.5777787877598382,103.78233427570879
APQGTRMF,ATLDMDBO,3,0.5319991146565786,0.6397992775268035,103.41542670092149
APQGTRMF,GYHKIVQT,3,0.5081256214358466,0.5502286932609202,102.92980202299717
APQGTRMF,WHPUAOID,3,0.523936264550737,0.6385346123864107,102.53681007009521
APQGTRMF,JPBRUTWP,1,0.47496101732477203,0.5800352023368722,95.11181139929845
APQGTRMF,VMAQSTJE,8,0.5368054162624862,0.6066500178632983,95.03508419990038
APQGTRMF,BTMOEMEP,2,0.47065854468504953,0.5718987569452147,94.80985787833608
APQGTRMF,BEZYMBBT,1,0.4548434441808289,0.5923586847964821,92.53391413561351
APQGTRMF,RAWUKQMJ,4,0.49254942799728635,0.5818622915657933,92.18223788089907
APQGTRMF,DUCMGGNW,6,0.5142571127850889,0.5245885351871753,91.0719920419764
APQGTRMF,HXYSSRXE,6,0.5153133030510014,0.56199599527525,90.32933992662221
APQGTRMF,YSYHGLQK,2,-0.4493284890681285,0.7318203196562183,89.05048347428514
APQGTRMF,OXKURKXR,2,0.42811054826345835,0.644847137400163,88.38588230719878
APQGTRMF,WBLJNPZQ,5,0.4852115231644206,0.4998326349771134,88.27861790040434
APQGTRMF,DBWLZWNK,6,0.4915589820118644,0.5717136155842613,87.39059216473579
APQGTRMF,XUOIQPFL,3,0.4334917668122407,0.5337637075827986,86.4725122592574
APQGTRMF,OGAFEHLU,4,0.43526117260107156,0.6005504361090677,85.24968084238225
APQGTRMF,DJBLNPNC,1,0.40300249068874333,0.7070848827665417,84.38037267014808
APQGTRMF,SAHWCZNH,9,0.4800697593761754,0.42849135422169926,84.33024779345958
APQGTRMF,SDWAYPIK,4,0.4219027196206926,0.5736285080765444,84.28119290959837
APQGTRMF,KEUWZRKO,9,0.46599941107690906,0.5239361630892536,80.52415525880029
APQGTRMF,BSRMSVTC,6,0.4427123473516348,0.6742031370049723,79.84876447415104
APQGTRMF,QKXNTIIB,7,0.46382228944143267,0.6111993113702314,78.54922670580551
APQGTRMF,FDXPMYGF,5,0.4146452016837507,0.6323161572649488,77.44664837145947
APQGTRMF,AXULOHBQ,7,0.44379635246232135,0.5710643475415121,77.0236167009739
APQGTRMF,LPHPPJUG,9,-0.48030612479644064,0.8258683844001408,76.79832119947197
APQGTRMF,AANGBULD,7,-0.4624160050357261,0.7618919683094271,75.82206367848241
APQGTRMF,ZGJXVMNI,9,-0.46281474961121516,0.8633463011590163,74.37021439966668
APQGTRMF,VBYCLTYZ,1,0.344970206705399,0.5923937425347936,71.87215960431716
APQGTRMF,DEWLVASR,1,-0.39200922477901806,0.9509112060963822,71.75781895404248
APQGTRMF,SNHYOVBM,2,0.33142084460261234,0.6565806770036537,69.27694494697229
APQGTRMF,WQMVCOEM,3,0.3559621555993919,0.5379729325605453,69.17228497078412
APQGTRMF,ELQGMQWE,4,-0.39846600328166865,0.9082793949192711,68.41780231219481
APQGTRMF,MBSBZBXA,1,-0.3465339766981575,0.8363639145073625,68.35792729560369
APQGTRMF,FRHNWLNI,3,0.3547170754060519,0.6009073076962511,67.95925039443682
APQGTRMF,BJALXPFS,6,0.36433727532042903,0.5019759706174818,65.80470199642987
APQGTRMF,FQCLOEXA,9,-0.42929501431564143,0.7640305504689583,64.32159208142133
APQGTRMF,BLANHGYY,3,0.33140878529827766,0.722070832974225,63.54179819026626
APQGTRMF,TGOELCAG,8,0.3897098202862637,0.6272483739829942,61.803869734224314
APQGTRMF,ZKENOUDA,7,-0.41482506144235337,0.9335369385112864,60.74475684304782
APQGTRMF,RJGPVEXX,7,-0.3981850953335427,0.8301801637339105,60.112918423364924
APQGTRMF,UGEQLMXM,8,0.35230668211528965,0.539424584213282,58.82692068014422
APQGTRMF,PYZMVUWD,9,0.34928803583237106,0.534536838033703,58.55170144146648
APQGTRMF,ROACSLMG,7,-0.375558419412532,0.7821789697698733,58.21240289325938
APQGTRMF,EVBVXETX,9,-0.3654809527627882,0.8528394046718869,56.328317309714315
APQGTRMF,WPQXWHYO,7,-0.3531095320788348,0.7803077094113683,55.780304202434124
APQGTRMF,STZDBITS,9,0.33729573625576875,0.607703663033458,48.02871116166342
ATLDMDBO,QRKRBYJL,1,0.8177117394118009,0.3362170870963686,152.52848076587426
ATLDMDBO,DNMPSKTB,8,0.7791258030288111,0.357491708128338,131.18467554566232
ATLDMDBO,QVLMOEYE,3,0.7036817058682101,0.4137538514360746,130.1976038774469
ATLDMDBO,GYHKIVQT,7,0.7591249324689091,0.35945032551018397,128.6745704380428
ATLDMDBO,VBYCLTYZ,2,0.6382672695991989,0.3943458129997052,128.23694971557293
ATLDMDBO,BTMOEMEP,1,0.6645738300117706,0.48462154194632817,128.0620364752425
ATLDMDBO,AXULOHBQ,7,0.7500888287720342,0.3777030327856606,126.86039976786763
ATLDMDBO,SDWAYPIK,3,0.6472855522465497,0.3869406484701178,124.44631383960925
ATLDMDBO,RAWUKQMJ,4,0.6412137529937184,0.45069122296457576,121.4371772481297
ATLDMDBO,JPBRUTWP,5,0.658207393156338,0.47263576238028343,117.65893677182432
ATLDMDBO,OXKURKXR,2,0.554515091383817,0.4225018726477739,117.19283376361781
ATLDMDBO,LRVGFDFM,1,0.5657641728717883,0.47796665499370533,116.69758036468876
ATLDMDBO,XUOIQPFL,1,0.5201365914083842,0.4590015999369459,111.9266885912212
ATLDMDBO,RCBZUSIM,1,0.5146829328084076,0.5403438891018899,108.89343144912684
ATLDMDBO,UGEQLMXM,6,0.5693652932925151,0.456662454467225,107.69247340021555
ATLDMDBO,HXYSSRXE,8,0.6296137872806546,0.5309410467820287,107.5781714638855
ATLDMDBO,DBWLZWNK,3,0.5372330041760305,0.5163375385315655,107.21312351867505
ATLDMDBO,IGDVVKUD,2,0.4750208665788739,0.6299074082248376,93.99058324292842
ATLDMDBO,APQGTRMF,5,0.5085891388701113,0.5243079142334665,90.4215875725853
ATLDMDBO,UXSPKBJR,2,0.4095829109383602,0.5870694829283597,87.48835513505266
ATLDMDBO,OGAFEHLU,9,0.5311054665769509,0.6360602362386202,85.6806985423518
ATLDMDBO,OKMBFVKS,4,0.4223455907078047,0.539452467529567,85.0593413701857
ATLDMDBO,WBLJNPZQ,9,0.4825572609554925,0.4914916826925964,83.15432563842906
ATLDMDBO,VMAQSTJE,8,0.49074358508873045,0.5541971338326965,82.74951834314516
ATLDMDBO,KEUWZRKO,9,0.4693730655596802,0.5616512144425159,80.14102260022698
ATLDMDBO,BJALXPFS,9,0.454705444155492,0.5005552219779601,79.7038368858788
ATLDMDBO,UIFPPCLR,1,0.3755678697592682,0.5515754993039547,76.12378145653345
ATLDMDBO,BEZYMBBT,2,0.38172653398714596,0.6405451687435972,75.19971810737943
ATLDMDBO,WPQXWHYO,9,-0.47006329131321084,0.9416597159713547,74.09135165812579
ATLDMDBO,FDXPMYGF,7,0.43340550239325876,0.7126234010148423,73.39534651703997
ATLDMDBO,XIIEJNEE,2,0.3839295791816205,0.7907588957187961,73.05116306682633
ATLDMDBO,WQMVCOEM,4,0.3809127111968151,0.5105085190705585,72.57063822809843
ATLDMDBO,BLANHGYY,3,0.3958737658331067,0.7115517753986854,70.83433688941938
ATLDMDBO,LUENUFGA,1,-0.34061939679537034,0.7160669335332402,69.392103526173
ATLDMDBO,BSRMSVTC,6,0.40051172352300973,0.6658603848394908,67.26952031866388
ATLDMDBO,SAHWCZNH,9,0.41841730289391804,0.5236493035304741,66.73178634714291
ATLDMDBO,XIPPENFQ,3,-0.36751566257293017,0.808601916582063,66.34992204808287
ATLDMDBO,JBVHSUWY,7,0.4020687479678231,0.6042820538463284,63.545018209266324
ATLDMDBO,FRHNWLNI,5,0.34422251732956677,0.623056171408179,61.567084398776885
ATLDMDBO,VWMBASNE,7,0.37572430212697827,0.5956762345545119,60.67680987391581
ATLDMDBO,NZKBIBNU,9,-0.4039795734593677,0.871268620222799,60.26891312000096
ATLDMDBO,KJNSOAHR,8,-0.40659010558424025,0.9124611322047932,60.095090073530265
ATLDMDBO,SUOYXCHP,8,0.3689785619162724,0.6982933855970833,58.51409243982673
ATLDMDBO,RJGPVEXX,8,-0.38768381827223286,0.9333903132958934,57.86376898487473
ATLDMDBO,ZXERAXWP,9,-0.34264497233741764,0.8462789640115792,53.934152382881905
AXULOHBQ,XIFHSOWQ,8,0.7750654806969469,0.32472523255589614,132.0622761418112
AXULOHBQ,LUENUFGA,7,0.7083974357698073,0.3781174200985567,121.80828943812175
AXULOHBQ,KEUWZRKO,6,0.6359747141988348,0.39171249229084765,117.75126510243645
AXULOHBQ,SAHWCZNH,6,0.6555384107217364,0.4830546030024376,117.01183954647621
AXULOHBQ,BSRMSVTC,3,0.5802806775948827,0.5165996394420321,112.20600079284895
AXULOHBQ,FDXPMYGF,1,0.546014055966756,0.5669628877255375,111.75806092955824
AXULOHBQ,PYZMVUWD,6,0.6161727174688566,0.5389480579412034,110.75415392822461
AXULOHBQ,OGAFEHLU,6,0.6157743031081055,0.5578227195993747,110.17983516057764
AXULOHBQ,RJGPVEXX,7,-0.6221282870251132,0.678735937002211,102.99992325023092
AXULOHBQ,NZKBIBNU,4,-0.5176253471028228,0.6101976774502451,102.50458879578049
AXULOHBQ,VMAQSTJE,5,0.5517399764998538,0.5890638053174522,102.02978068108624
AXULOHBQ,VWMBASNE,9,0.5618724823597224,0.4709434073609131,101.34629805135708
AXULOHBQ,EVBVXETX,7,-0.5712735905588107,0.7113619676540294,96.62693720315691
AXULOHBQ,WPQXWHYO,6,-0.5495221148217364,0.8573701990189088,96.09826457443882
AXULOHBQ,BJALXPFS,1,0.4780913855365558,0.6315618691637291,94.30101539374068
AXULOHBQ,FQCLOEXA,1,-0.48768937043539684,0.8121769883811434,91.7720749832775
AXULOHBQ,ZGJXVMNI,2,-0.41833883711546055,0.530753673972803,89.74580470707609
AXULOHBQ,UXSPKBJR,3,-0.4777529027144183,0.6299325599223231,89.45803888748837
AXULOHBQ,HXYSSRXE,3,0.4103157299058957,0.5418852828747264,83.61825858111196
AXULOHBQ,DNMPSKTB,3,0.4062202838843407,0.5343182487876803,83.30697042000862
AXULOHBQ,XUOIQPFL,3,0.416683558147493,0.6166737573062816,82.81792617405686
AXULOHBQ,LPHPPJUG,1,-0.3972916475763908,0.8116157142227328,81.9614184463727
AXULOHBQ,ATLDMDBO,9,-0.5268943971848847,0.8675815307939861,81.19869838906983
AXULOHBQ,VUAFAIYJ,7,-0.5053146078427523,0.7563836043756829,80.6207711828386
AXULOHBQ,QJQJSWFU,7,0.4722168007927454,0.6275720523184243,79.19527091987294
AXULOHBQ,HCDTGMST,5,0.41707141657865165,0.5924049542025173,78.46054124721802
AXULOHBQ,GYHKIVQT,1,0.3589217238161608,0.46791987856906236,75.86497273534557
AXULOHBQ,WBLJNPZQ,3,0.40173031233133977,0.5690503369476784,73.87808446706364
AXULOHBQ,ZKENOUDA,6,-0.4100585223798865,0.670158135179624,68.27299071325278
AXULOHBQ,SUOYXCHP,3,0.36353265773903465,0.6678929187007736,67.89693305791934
AXULOHBQ,OKMBFVKS,5,0.40337008347633735,0.6871983955385088,67.26906492826738
AXULOHBQ,AANGBULD,6,-0.36047663710499805,0.5364567831164341,64.7683259633128
AXULOHBQ,RCBZUSIM,9,-0.41706192482432386,0.7081332930657309,63.72548122426434
AXULOHBQ,WQMVCOEM,6,-0.3725693493450097,0.7338446021499292,63.19602899738976
AXULOHBQ,SDWAYPIK,7,0.37866850792237444,0.5808810147560229,61.232044453424436
AXULOHBQ,KJNSOAHR,9,-0.37705134486450564,0.833217616672058,57.791387506912386
AXULOHBQ,STZDBITS,8,0.35014602998446387,0.6571690199331425,56.93846609320649
AXULOHBQ,WHPUAOID,8,-0.3457630643082869,0.7250838600376384,55.61019895831485
AXULOHBQ,RAWUKQMJ,9,-0.34197649066816843,0.9020834081250095,53.306820312842376
AXULOHBQ,UGEQLMXM,9,0.3358525610592662,0.5233924360079777,48.88070841715673
BEZYMBBT,HXYSSRXE,6,0.5914371186921655,0.564086887136109,107.21451468761263
BEZYMBBT,ELQGMQWE,4,-0.5150670982993485,0.7735395163609555,98.60772307477355
BEZYMBBT,FQCLOEXA,9,-0.5435626699701758,0.9300960229948119,89.64340201136194
BEZYMBBT,GYHKIVQT,5,0.5043229064213891,0.5498624640906368,89.33965009567088
BEZYMBBT,DBWLZWNK,3,0.481278553972143,0.6994428313604832,88.4587674762315
BEZYMBBT,RAWUKQMJ,1,0.4179257144723914,0.7067132677268957,86.04385388579391
BEZYMBBT,OKMBFVKS,6,0.4704808760563872,0.5385711219353473,85.68813687826562
BEZYMBBT,APQGTRMF,2,0.3990044938299787,0.644440660731425,85.11774208193522
BEZYMBBT,SDWAYPIK,3,0.4164391527700772,0.5764528824654254,83.5974704774879
BEZYMBBT,RJGPVEXX,2,-0.4005944292009688,0.7658829135959875,83.0784882740381
BEZYMBBT,QRKRBYJL,6,0.4532246036288979,0.6180862892183367,82.07492939582947
BEZYMBBT,XMKRPGLB,6,-0.4660555597362908,0.7112563324520728,81.79113426490439
BEZYMBBT,WBLJNPZQ,5,0.4385803997527793,0.6597622771447126,79.6450535592262
BEZYMBBT,RCBZUSIM,6,0.42428765687024356,0.6028879285446698,79.08288147026265
BEZYMBBT,ATLDMDBO,6,0.4209729113149337,0.6032386031284651,78.69947652562823
BEZYMBBT,KEUWZRKO,9,0.47320295408824326,0.6679520980370404,78.57601589028124
BEZYMBBT,LPHPPJUG,9,-0.46938281703376755,0.8477011884361011,75.29873352824725
BEZYMBBT,JPBRUTWP,8,0.4358436698823309,0.6426370321625895,74.82271108384744
BEZYMBBT,OXKURKXR,1,0.3704916221854017,0.590352558290633,74.81757742347865
BEZYMBBT,YSYHGLQK,1,-0.38861886378413474,0.7861502763886296,73.63072754752784
BEZYMBBT,UIFPPCLR,3,0.39261138978038,0.5271711127490621,73.61037631835588
BEZYMBBT,KJNSOAHR,5,-0.42515470224041163,0.9643944580312627,73.58314982540647
BEZYMBBT,STZDBITS,1,0.36603634694545023,0.6918995089486323,72.5878244608486
BEZYMBBT,BTMOEMEP,1,0.3519280393731039,0.6094283290870438,72.36838955707131
BEZYMBBT,QJQJSWFU,2,0.34541325433669506,0.6135801873550936,71.55837144682802
BEZYMBBT,DEWLVASR,2,-0.3851846870498699,0.9291722089437982,71.30649259010087
BEZYMBBT,FTSVTTSR,2,-0.34479037880099506,0.7950558636322785,68.72248695505579
BEZYMBBT,DNMPSKTB,5,0.4004986253254842,0.6184286389911184,68.00756809673409
BEZYMBBT,FITUEHWN,1,-0.33093664387224764,0.7715274317302159,67.53186293238844
BEZYMBBT,XUOIQPFL,5,0.37763726689699006,0.5980380208334825,65.73726616380468
BEZYMBBT,QVLMOEYE,9,0.40448860024148764,0.6020789853344533,63.85369250194836
BEZYMBBT,ZGJXVMNI,8,-0.4139697591673511,0.8362905562765544,61.748883926458426
BEZYMBBT,VBYCLTYZ,8,0.3865901929222692,0.6817378963067904,60.69344517510277
BEZYMBBT,AXULOHBQ,9,0.37517939245561205,0.7035510796480784,59.13601810190261
BEZYMBBT,WQMVCOEM,7,0.3597841829407344,0.5790511372021317,59.10048556490936
BEZYMBBT,UXSPKBJR,5,0.3321238246860204,0.7712761499504287,58.277950897144365
BEZYMBBT,WPQXWHYO,7,-0.37297151275121465,0.7910186937336531,57.82694423891111
BEZYMBBT,WHPUAOID,8,0.35075594922473813,0.6106350180585547,57.626766850764355
BEZYMBBT,ZXERAXWP,9,-0.36620637102717085,0.8021273452370041,56.962890611913814
BEZYMBBT,ZCELVYQU,7,-0.3598918467618395,0.7572703162678905,56.78825277201201
BEZYMBBT,VMAQSTJE,8,0.3359730305612339,0.6370566570820866,55.603584037865595
BEZYMBBT,XIIEJNEE,9,-0.35710426836163045,0.8370277465927602,55.59270165937542
BEZYMBBT,KAGJCHMR,9,-0.3327860485751052,0.7574164312084318,45.96439264025791
BJALXPFS,DNMPSKTB,2,0.5379619396709903,0.5000623505219628,112.76035149723403
BJALXPFS,QRKRBYJL,3,0.517295531848678,0.6194296672840659,102.24337170246498
BJALXPFS,SDWAYPIK,5,0.5121748454434856,0.5445865743176662,90.36480940086182
BJALXPFS,RJGPVEXX,4,-0.49709127404596454,0.7370416389175752,89.49358417884801
BJALXPFS,RCBZUSIM,4,0.427274157890121,0.4951703478769364,86.62710204219455
BJALXPFS,OGAFEHLU,5,0.49056758222908714,0.6081771226001591,86.50755164245344
BJALXPFS,GYHKIVQT,5,0.47159627970367346,0.5634409950944731,85.27921800821714
BJALXPFS,VMAQSTJE,4,0.43060336010133565,0.595753769210979,84.81784983708445
BJALXPFS,UIFPPCLR,7,0.5087822843598371,0.5678302014222577,84.53590140276036
BJALXPFS,UGEQLMXM,8,0.49121103631717755,0.562030739859066,82.64071428298301
BJALXPFS,KEUWZRKO,5,0.42756385967808147,0.5663193429520684,80.16797233708758
BJALXPFS,SNHYOVBM,5,0.4392548480579235,0.6384424215646507,80.11072469300464
BJALXPFS,VWMBASNE,9,0.47687905617795534,0.6715476850788421,78.9239360866184
BJALXPFS,AXULOHBQ,9,0.44317680395112785,0.5019548344454661,78.32982653951578
BJALXPFS,QVLMOEYE,5,0.42606946992710903,0.6764260793496044,77.94923855113892
BJALXPFS,WBLJNPZQ,2,0.3924370386756471,0.5646590973234039,77.809848580029
BJALXPFS,FITUEHWN,9,-0.488230483248609,0.8337333655318839,77.53896354438757
BJALXPFS,QJQJSWFU,4,0.39476323402489955,0.5397460711378111,73.620950505614
BJALXPFS,XUOIQPFL,4,0.3937550974882589,0.5981097404971553,72.44758569787554
BJALXPFS,ATLDMDBO,2,0.34622453899138506,0.5686197352433596,72.43612649356064
BJALXPFS,LTOYKIML,4,-0.40251374534004647,0.71573503527248,71.50634608802388
BJALXPFS,EVBVXETX,8,-0.4358928044545052,0.8801378633901336,71.25137169829753
BJALXPFS,HXYSSRXE,2,0.33197499610739023,0.5621702861488507,70.91657014552415
BJALXPFS,SUOYXCHP,2,0.35053813149890917,0.8044149898397214,69.22027794831463
BJALXPFS,BSRMSVTC,3,0.38007223114201627,0.7082217327135567,69.13163469423819
BJALXPFS,RAWUKQMJ,4,0.3508561206943161,0.5450225402600881,68.45916607500331
BJALXPFS,OKMBFVKS,5,0.3798861713055894,0.5903753428669927,66.1155866500138
BJALXPFS,ZGJXVMNI,5,-0.38326355353895114,0.775847077063469,63.81941980320749
BJALXPFS,BTMOEMEP,5,0.3576188072081901,0.6279046758124487,63.01095910523277
BJALXPFS,VBYCLTYZ,5,0.3567339933831706,0.6416644611858561,62.710322821657975
BJALXPFS,XIFHSOWQ,7,0.3979862118378667,0.711611661298547,61.56221903059137
BJALXPFS,MBSBZBXA,6,-0.3460167642022445,0.6702243773734342,61.10502910777417
BJALXPFS,ZKENOUDA,7,-0.4017761146044786,0.9251016783334138,59.44758079521845
BJALXPFS,FQCLOEXA,8,-0.3873433218789551,0.7926521587371245,59.3752863368257
BJALXPFS,XIIEJNEE,6,-0.34604350914416493,0.8552437912751572,58.82575339194978
BJALXPFS,WQMVCOEM,8,-0.34776135909341505,0.6238195606996747,57.108826228743816
BJALXPFS,ZXERAXWP,9,-0.35248529147271085,0.6851354091577257,56.843764954449
BJALXPFS,SAAYMURU,7,0.3385106954734597,0.6277996489456145,56.01025670973862
BJALXPFS,KJNSOAHR,8,-0.34912325814889855,0.7401032410703587,55.804447312633
BJALXPFS,AANGBULD,7,-0.3378188912952241,0.9581687098592003,52.34105951158871
BLANHGYY,BSRMSVTC,3,0.8600316319699371,0.29205690646501525,154.69321544810953
BLANHGYY,FDXPMYGF,1,0.7113063793840732,0.28484150118861035,141.8936175118783
BLANHGYY,OGAFEHLU,6,0.7190786972009756,0.31435424089237735,130.89218621365188
BLANHGYY,XIFHSOWQ,8,0.7622029939642153,0.3795186383086928,128.25287213464202
BLANHGYY,VMAQSTJE,5,0.7244680203110472,0.48574193814921063,124.99926105093705
BLANHGYY,SUOYXCHP,3,0.6194046234542238,0.40465456732555377,120.44773728016592
BLANHGYY,KEUWZRKO,6,0.6514161066526433,0.4629168580143696,117.17471392803023
BLANHGYY,HCDTGMST,5,0.5936501752276281,0.42437771336403596,111.57947883805036
BLANHGYY,SAHWCZNH,6,0.5316864390811401,0.5255185356330468,101.34738991167092
BLANHGYY,AXULOHBQ,2,0.4936096868899673,0.4971467272428991,99.33012741217611
BLANHGYY,LUENUFGA,7,0.5323738507114412,0.47894517734561837,97.66328206101366
BLANHGYY,WPQXWHYO,6,-0.5483601673922995,0.8486334099270857,96.13187635224196
BLANHGYY,WBLJNPZQ,2,0.48362117722729486,0.5816503955414754,96.06365386466861
BLANHGYY,HXYSSRXE,2,0.44824755736149535,0.44077998421782744,95.5070571020749
BLANHGYY,WQMVCOEM,2,0.44122739012136897,0.636094794020951,90.04403425424303
BLANHGYY,LPHPPJUG,1,-0.45706416431087593,0.7525675825206511,89.51505850881979
