leading_item_id,following_item_id,count,frequency
ZGJXVMNI,RJGPVEXX,22,100.0
ZGJXVMNI,DNMPSKTB,22,100.0
ZGJXVMNI,SDWAYPIK,22,100.0
ZGJXVMNI,XUOIQPFL,22,100.0
ZGJXVMNI,FQCLOEXA,22,100.0
ZGJXVMNI,UGEQLMXM,22,100.0
ZGJXVMNI,ZKENOUDA,22,100.0
ZGJXVMNI,DEWLVASR,22,100.0
ZGJXVMNI,EVBVXETX,22,100.0
BJALXPFS,QRKRBYJL,22,100.0
BJALXPFS,SDWAYPIK,22,100.0
BJALXPFS,RJGPVEXX,22,100.0
BJALXPFS,OGAFEHLU,22,100.0
BJALXPFS,VMAQSTJE,22,100.0
BJALXPFS,DNMPSKTB,22,100.0
BEZYMBBT,RJGPVEXX,22,100.0
BEZYMBBT,WBLJNPZQ,22,100.0
BEZYMBBT,HXYSSRXE,22,100.0
BEZYMBBT,ELQGMQWE,22,100.0
BEZYMBBT,GYHKIVQT,22,100.0
BEZYMBBT,DBWLZWNK,22,100.0
BEZYMBBT,RAWUKQMJ,22,100.0
BEZYMBBT,OKMBFVKS,22,100.0
ZCELVYQU,ZXERAXWP,22,100.0
ZCELVYQU,ELQGMQWE,22,100.0
ZCELVYQU,UGEQLMXM,22,100.0
ZCELVYQU,LSOIUSXD,22,100.0
YSYHGLQK,LPHPPJUG,22,100.0
ZCELVYQU,BLANHGYY,22,100.0
ZCELVYQU,FWUCPMMW,22,100.0
XUOIQPFL,BEZYMBBT,22,100.0
XUOIQPFL,LPHPPJUG,22,100.0
YSYHGLQK,HCDTGMST,22,100.0
XUOIQPFL,VWMBASNE,22,100.0
XUOIQPFL,UXSPKBJR,22,100.0
XUOIQPFL,BTMOEMEP,22,100.0
XUOIQPFL,UIFPPCLR,22,100.0
XUOIQPFL,ZGJXVMNI,22,100.0
BLANHGYY,WQMVCOEM,22,100.0
BLANHGYY,LPHPPJUG,22,100.0
BLANHGYY,PYZMVUWD,22,100.0
BLANHGYY,JBVHSUWY,22,100.0
BLANHGYY,BJALXPFS,22,100.0
BLANHGYY,TGOELCAG,22,100.0
BLANHGYY,EVBVXETX,22,100.0
BLANHGYY,KEUWZRKO,22,100.0
BLANHGYY,HCDTGMST,22,100.0
BLANHGYY,SAHWCZNH,22,100.0
BLANHGYY,AXULOHBQ,22,100.0
BLANHGYY,WPQXWHYO,22,100.0
BLANHGYY,WBLJNPZQ,22,100.0
BLANHGYY,HXYSSRXE,22,100.0
BLANHGYY,BSRMSVTC,22,100.0
BLANHGYY,FDXPMYGF,22,100.0
BLANHGYY,OGAFEHLU,22,100.0
BLANHGYY,VMAQSTJE,22,100.0
BLANHGYY,SUOYXCHP,22,100.0
BJALXPFS,UGEQLMXM,22,100.0
BJALXPFS,KEUWZRKO,22,100.0
BJALXPFS,SNHYOVBM,22,100.0
BJALXPFS,QVLMOEYE,22,100.0
BSRMSVTC,LSOIUSXD,22,100.0
BSRMSVTC,PYZMVUWD,22,100.0
BSRMSVTC,JBVHSUWY,22,100.0
BSRMSVTC,EVBVXETX,22,100.0
BSRMSVTC,RJGPVEXX,22,100.0
BSRMSVTC,ROACSLMG,22,100.0
BSRMSVTC,LUENUFGA,22,100.0
BSRMSVTC,WPQXWHYO,22,100.0
BSRMSVTC,HCDTGMST,22,100.0
BSRMSVTC,TGOELCAG,22,100.0
BSRMSVTC,XUOIQPFL,22,100.0
BSRMSVTC,JPBRUTWP,22,100.0
BSRMSVTC,VMAQSTJE,22,100.0
BSRMSVTC,OGAFEHLU,22,100.0
BSRMSVTC,XIFHSOWQ,22,100.0
BSRMSVTC,KEUWZRKO,22,100.0
BSRMSVTC,FITUEHWN,22,100.0
BLANHGYY,FQCLOEXA,22,100.0
BLANHGYY,XUOIQPFL,22,100.0
BLANHGYY,DNMPSKTB,22,100.0
BLANHGYY,LRVGFDFM,22,100.0
BLANHGYY,FITUEHWN,22,100.0
XUOIQPFL,GYHKIVQT,22,100.0
XUOIQPFL,RAWUKQMJ,22,100.0
XUOIQPFL,APQGTRMF,22,100.0
XUOIQPFL,XIIEJNEE,22,100.0
XUOIQPFL,OKMBFVKS,22,100.0
XUOIQPFL,IGDVVKUD,22,100.0
XUOIQPFL,DJBLNPNC,22,100.0
XUOIQPFL,LRVGFDFM,22,100.0
XUOIQPFL,QRKRBYJL,22,100.0
XUOIQPFL,ATLDMDBO,22,100.0
XUOIQPFL,VBYCLTYZ,22,100.0
XUOIQPFL,OXKURKXR,22,100.0
XUOIQPFL,DBWLZWNK,22,100.0
XUOIQPFL,JPBRUTWP,22,100.0
XUOIQPFL,QVLMOEYE,22,100.0
XUOIQPFL,SDWAYPIK,22,100.0
XUOIQPFL,OGAFEHLU,22,100.0
XUOIQPFL,UGEQLMXM,22,100.0
XUOIQPFL,DNMPSKTB,22,100.0
XIPPENFQ,FCYBOAXC,22,100.0
XMKRPGLB,SNHYOVBM,22,100.0
XMKRPGLB,BSRMSVTC,22,100.0
BTMOEMEP,OKMBFVKS,22,100.0
BTMOEMEP,LRVGFDFM,22,100.0
BTMOEMEP,BSRMSVTC,22,100.0
BTMOEMEP,JBVHSUWY,22,100.0
BTMOEMEP,WBLJNPZQ,22,100.0
BTMOEMEP,FRHNWLNI,22,100.0
BTMOEMEP,BLANHGYY,22,100.0
BTMOEMEP,OGAFEHLU,22,100.0
BTMOEMEP,AXULOHBQ,22,100.0
BTMOEMEP,GYHKIVQT,22,100.0
BTMOEMEP,IGDVVKUD,22,100.0
BTMOEMEP,JPBRUTWP,22,100.0
BTMOEMEP,WQMVCOEM,22,100.0
BTMOEMEP,UXSPKBJR,22,100.0
BTMOEMEP,DBWLZWNK,22,100.0
BTMOEMEP,SDWAYPIK,22,100.0
BTMOEMEP,RCBZUSIM,22,100.0
BTMOEMEP,UGEQLMXM,22,100.0
BTMOEMEP,XUOIQPFL,22,100.0
BTMOEMEP,XIIEJNEE,22,100.0
BTMOEMEP,VBYCLTYZ,22,100.0
BTMOEMEP,RAWUKQMJ,22,100.0
BTMOEMEP,DNMPSKTB,22,100.0
BTMOEMEP,ATLDMDBO,22,100.0
BTMOEMEP,QRKRBYJL,22,100.0
BTMOEMEP,QVLMOEYE,22,100.0
BTMOEMEP,HXYSSRXE,22,100.0
CCLHWFWF,VUAFAIYJ,22,100.0
CCLHWFWF,LSOIUSXD,22,100.0
CCLHWFWF,VWMBASNE,22,100.0
CCLHWFWF,OGAFEHLU,22,100.0
CCLHWFWF,FCYBOAXC,22,100.0
CCLHWFWF,LRVGFDFM,22,100.0
CCLHWFWF,DBWLZWNK,22,100.0
CCLHWFWF,LTOYKIML,22,100.0
BUZIIBYG,WPQXWHYO,22,100.0
BUZIIBYG,FDXPMYGF,22,100.0
BUZIIBYG,BTMOEMEP,22,100.0
BUZIIBYG,FRHNWLNI,22,100.0
BUZIIBYG,SAHWCZNH,22,100.0
BUZIIBYG,UXSPKBJR,22,100.0
BUZIIBYG,RJGPVEXX,22,100.0
BUZIIBYG,DJBLNPNC,22,100.0
BTMOEMEP,OXKURKXR,22,100.0
BTMOEMEP,APQGTRMF,22,100.0
BUZIIBYG,FWUCPMMW,22,100.0
XIIEJNEE,DUCMGGNW,22,100.0
XIPPENFQ,MIRCVAMV,22,100.0
XIPPENFQ,ZGJXVMNI,22,100.0
XIPPENFQ,DDEXPPXU,22,100.0
XIIEJNEE,OKMBFVKS,22,100.0
XIIEJNEE,DBWLZWNK,22,100.0
XIIEJNEE,SAAYMURU,22,100.0
XIIEJNEE,EVBVXETX,22,100.0
XIIEJNEE,DNMPSKTB,22,100.0
XIIEJNEE,HXYSSRXE,22,100.0
XIIEJNEE,APQGTRMF,22,100.0
XIIEJNEE,WHPUAOID,22,100.0
XIIEJNEE,BUZIIBYG,22,100.0
XIIEJNEE,ROACSLMG,22,100.0
XIIEJNEE,LRVGFDFM,22,100.0
XIIEJNEE,FRHNWLNI,22,100.0
XIIEJNEE,RCBZUSIM,22,100.0
XIIEJNEE,QVLMOEYE,22,100.0
XIIEJNEE,SNHYOVBM,22,100.0
XIIEJNEE,QRKRBYJL,22,100.0
XIIEJNEE,ATLDMDBO,22,100.0
XIIEJNEE,UXSPKBJR,22,100.0
XIIEJNEE,FWUCPMMW,22,100.0
XIIEJNEE,SDWAYPIK,22,100.0
DBWLZWNK,FWUCPMMW,22,100.0
DBWLZWNK,IGDVVKUD,22,100.0
DBWLZWNK,FRHNWLNI,22,100.0
DBWLZWNK,ATLDMDBO,22,100.0
DBWLZWNK,WHPUAOID,22,100.0
DBWLZWNK,AXULOHBQ,22,100.0
DBWLZWNK,BTMOEMEP,22,100.0
DBWLZWNK,QRKRBYJL,22,100.0
DBWLZWNK,UXSPKBJR,22,100.0
DBWLZWNK,JPBRUTWP,22,100.0
DBWLZWNK,QVLMOEYE,22,100.0
DBWLZWNK,APQGTRMF,22,100.0
DBWLZWNK,RCBZUSIM,22,100.0
CCLHWFWF,FQCLOEXA,22,100.0
CCLHWFWF,DUCMGGNW,22,100.0
CCLHWFWF,WHPUAOID,22,100.0
DEWLVASR,DNMPSKTB,22,100.0
DEWLVASR,JPBRUTWP,22,100.0
DEWLVASR,UIFPPCLR,22,100.0
DEWLVASR,RAWUKQMJ,22,100.0
DEWLVASR,APQGTRMF,22,100.0
DEWLVASR,ELQGMQWE,22,100.0
DEWLVASR,OKMBFVKS,22,100.0
DEWLVASR,WPQXWHYO,22,100.0
DEWLVASR,ZCELVYQU,22,100.0
DEWLVASR,VMAQSTJE,22,100.0
DEWLVASR,BEZYMBBT,22,100.0
DEWLVASR,ZKENOUDA,22,100.0
DEWLVASR,ZXERAXWP,22,100.0
DEWLVASR,KJNSOAHR,22,100.0
DDEXPPXU,NZKBIBNU,22,100.0
DDEXPPXU,JERHKLYW,22,100.0
XIIEJNEE,IGDVVKUD,22,100.0
XIIEJNEE,DJBLNPNC,22,100.0
XIIEJNEE,BTMOEMEP,22,100.0
XIIEJNEE,VBYCLTYZ,22,100.0
XIFHSOWQ,WPQXWHYO,22,100.0
XIFHSOWQ,EVBVXETX,22,100.0
XIFHSOWQ,SAHWCZNH,22,100.0
XIFHSOWQ,NZKBIBNU,22,100.0
XIFHSOWQ,FRHNWLNI,22,100.0
XIFHSOWQ,FCYBOAXC,22,100.0
WQMVCOEM,SUOYXCHP,22,100.0
XIFHSOWQ,XIPPENFQ,22,100.0
XIFHSOWQ,VWMBASNE,22,100.0
XIFHSOWQ,MIRCVAMV,22,100.0
XIFHSOWQ,LUENUFGA,22,100.0
WQMVCOEM,OGAFEHLU,22,100.0
WQMVCOEM,JPBRUTWP,22,100.0
WQMVCOEM,FDXPMYGF,22,100.0
WQMVCOEM,AXULOHBQ,22,100.0
WQMVCOEM,BJALXPFS,22,100.0
DJBLNPNC,ROACSLMG,22,100.0
DNMPSKTB,QVLMOEYE,22,100.0
DNMPSKTB,QRKRBYJL,22,100.0
DNMPSKTB,OGAFEHLU,22,100.0
DJBLNPNC,AXULOHBQ,22,100.0
DJBLNPNC,UXSPKBJR,22,100.0
DJBLNPNC,WBLJNPZQ,22,100.0
DJBLNPNC,WHPUAOID,22,100.0
DJBLNPNC,SUOYXCHP,22,100.0
DJBLNPNC,WQMVCOEM,22,100.0
DJBLNPNC,UQYUIVVR,22,100.0
DJBLNPNC,FDXPMYGF,22,100.0
DJBLNPNC,BSRMSVTC,22,100.0
DJBLNPNC,BLANHGYY,22,100.0
WPQXWHYO,XIPPENFQ,22,100.0
WPQXWHYO,EVBVXETX,22,100.0
WPQXWHYO,NZKBIBNU,22,100.0
WPQXWHYO,SAHWCZNH,22,100.0
WPQXWHYO,VMAQSTJE,22,100.0
WPQXWHYO,ZKENOUDA,22,100.0
WPQXWHYO,MIRCVAMV,22,100.0
WPQXWHYO,XIFHSOWQ,22,100.0
WPQXWHYO,RJGPVEXX,22,100.0
WPQXWHYO,LUENUFGA,22,100.0
WBLJNPZQ,SNHYOVBM,22,100.0
WHPUAOID,FDXPMYGF,22,100.0
WHPUAOID,LRVGFDFM,22,100.0
WHPUAOID,DUCMGGNW,22,100.0
WBLJNPZQ,BTMOEMEP,22,100.0
WBLJNPZQ,OKMBFVKS,22,100.0
WBLJNPZQ,MIRCVAMV,22,100.0
WBLJNPZQ,AANGBULD,22,100.0
WBLJNPZQ,AXULOHBQ,22,100.0
DNMPSKTB,XIFHSOWQ,22,100.0
DNMPSKTB,RJGPVEXX,22,100.0
DNMPSKTB,HXYSSRXE,22,100.0
DNMPSKTB,APQGTRMF,22,100.0
DNMPSKTB,DBWLZWNK,22,100.0
DNMPSKTB,XIIEJNEE,22,100.0
DNMPSKTB,UIFPPCLR,22,100.0
DNMPSKTB,IGDVVKUD,22,100.0
DNMPSKTB,QJQJSWFU,22,100.0
DNMPSKTB,VBYCLTYZ,22,100.0
DNMPSKTB,ZGJXVMNI,22,100.0
DNMPSKTB,AXULOHBQ,22,100.0
DNMPSKTB,RAWUKQMJ,22,100.0
DNMPSKTB,VWMBASNE,22,100.0
DNMPSKTB,EVBVXETX,22,100.0
DNMPSKTB,OXKURKXR,22,100.0
DNMPSKTB,RCBZUSIM,22,100.0
DNMPSKTB,SDWAYPIK,22,100.0
DNMPSKTB,GYHKIVQT,22,100.0
DNMPSKTB,OKMBFVKS,22,100.0
DNMPSKTB,UGEQLMXM,22,100.0
DNMPSKTB,XUOIQPFL,22,100.0
DNMPSKTB,ATLDMDBO,22,100.0
DNMPSKTB,JPBRUTWP,22,100.0
DNMPSKTB,LRVGFDFM,22,100.0
ELQGMQWE,FITUEHWN,22,100.0
ELQGMQWE,XUOIQPFL,22,100.0
ELQGMQWE,NAQIHUKZ,22,100.0
ELQGMQWE,DEWLVASR,22,100.0
ELQGMQWE,LLHREMKS,22,100.0
ELQGMQWE,XIIEJNEE,22,100.0
ELQGMQWE,KJNSOAHR,22,100.0
ELQGMQWE,FTSVTTSR,22,100.0
ELQGMQWE,UIFPPCLR,22,100.0
ELQGMQWE,WBLJNPZQ,22,100.0
ELQGMQWE,JSLXRQOK,22,100.0
ELQGMQWE,HXYSSRXE,22,100.0
ELQGMQWE,AANGBULD,22,100.0
ELQGMQWE,OKMBFVKS,22,100.0
ELQGMQWE,FQCLOEXA,22,100.0
ELQGMQWE,ZKENOUDA,22,100.0
DUCMGGNW,BLANHGYY,22,100.0
DUCMGGNW,UXSPKBJR,22,100.0
WBLJNPZQ,BJALXPFS,22,100.0
WBLJNPZQ,OGAFEHLU,22,100.0
WBLJNPZQ,DEWLVASR,22,100.0
WBLJNPZQ,BSRMSVTC,22,100.0
WBLJNPZQ,LPHPPJUG,22,100.0
WBLJNPZQ,RAWUKQMJ,22,100.0
WBLJNPZQ,LRVGFDFM,22,100.0
WBLJNPZQ,VUAFAIYJ,22,100.0
WBLJNPZQ,QRKRBYJL,22,100.0
WBLJNPZQ,LSOIUSXD,22,100.0
WBLJNPZQ,UGEQLMXM,22,100.0
WBLJNPZQ,RJGPVEXX,22,100.0
WBLJNPZQ,SDWAYPIK,22,100.0
WBLJNPZQ,ZGJXVMNI,22,100.0
WBLJNPZQ,HXYSSRXE,22,100.0
WBLJNPZQ,JPBRUTWP,22,100.0
WBLJNPZQ,CCLHWFWF,22,100.0
WBLJNPZQ,ATLDMDBO,22,100.0
VWMBASNE,WBLJNPZQ,22,100.0
VWMBASNE,CCLHWFWF,22,100.0
VWMBASNE,XIPPENFQ,22,100.0
VWMBASNE,FCYBOAXC,22,100.0
FCYBOAXC,VUAFAIYJ,22,100.0
EVBVXETX,ZCELVYQU,22,100.0
EVBVXETX,XIPPENFQ,22,100.0
EVBVXETX,AXULOHBQ,22,100.0
EVBVXETX,BJALXPFS,22,100.0
EVBVXETX,RCBZUSIM,22,100.0
EVBVXETX,KEUWZRKO,22,100.0
EVBVXETX,ATLDMDBO,22,100.0
EVBVXETX,XIFHSOWQ,22,100.0
EVBVXETX,IGDVVKUD,22,100.0
EVBVXETX,NZKBIBNU,22,100.0
EVBVXETX,BLANHGYY,22,100.0
EVBVXETX,FDXPMYGF,22,100.0
EVBVXETX,WPQXWHYO,22,100.0
EVBVXETX,SAHWCZNH,22,100.0
EVBVXETX,FRHNWLNI,22,100.0
EVBVXETX,KJNSOAHR,22,100.0
EVBVXETX,LUENUFGA,22,100.0
VUAFAIYJ,XIPPENFQ,22,100.0
VWMBASNE,MIRCVAMV,22,100.0
VUAFAIYJ,APQGTRMF,22,100.0
VUAFAIYJ,VWMBASNE,22,100.0
VUAFAIYJ,FCYBOAXC,22,100.0
VUAFAIYJ,LLHREMKS,22,100.0
VUAFAIYJ,CCLHWFWF,22,100.0
VUAFAIYJ,ZCELVYQU,22,100.0
VUAFAIYJ,LSOIUSXD,22,100.0
VUAFAIYJ,WBLJNPZQ,22,100.0
VUAFAIYJ,LRVGFDFM,22,100.0
VUAFAIYJ,WHPUAOID,22,100.0
VMAQSTJE,WPQXWHYO,22,100.0
VMAQSTJE,RCBZUSIM,22,100.0
VMAQSTJE,VWMBASNE,22,100.0
FDXPMYGF,KEUWZRKO,22,100.0
FDXPMYGF,WBLJNPZQ,22,100.0
FDXPMYGF,SAHWCZNH,22,100.0
FITUEHWN,SAAYMURU,22,100.0
FDXPMYGF,HXYSSRXE,22,100.0
FDXPMYGF,VMAQSTJE,22,100.0
FDXPMYGF,WQMVCOEM,22,100.0
FDXPMYGF,FITUEHWN,22,100.0
FDXPMYGF,TGOELCAG,22,100.0
FDXPMYGF,PYZMVUWD,22,100.0
FDXPMYGF,DUCMGGNW,22,100.0
FDXPMYGF,BSRMSVTC,22,100.0
FDXPMYGF,HCDTGMST,22,100.0
FDXPMYGF,OGAFEHLU,22,100.0
FDXPMYGF,LUENUFGA,22,100.0
FDXPMYGF,SUOYXCHP,22,100.0
FDXPMYGF,XIFHSOWQ,22,100.0
FCYBOAXC,QKXNTIIB,22,100.0
FCYBOAXC,FWUCPMMW,22,100.0
FCYBOAXC,WBLJNPZQ,22,100.0
FQCLOEXA,LUENUFGA,22,100.0
FQCLOEXA,KEUWZRKO,22,100.0
FQCLOEXA,SNHYOVBM,22,100.0
FQCLOEXA,IGDVVKUD,22,100.0
FQCLOEXA,PYZMVUWD,22,100.0
FQCLOEXA,ZKENOUDA,22,100.0
FQCLOEXA,ZCELVYQU,22,100.0
FQCLOEXA,FITUEHWN,22,100.0
FQCLOEXA,WPQXWHYO,22,100.0
FQCLOEXA,BSRMSVTC,22,100.0
FQCLOEXA,AXULOHBQ,22,100.0
FQCLOEXA,DEWLVASR,22,100.0
FQCLOEXA,XIFHSOWQ,22,100.0
FQCLOEXA,NZKBIBNU,22,100.0
FITUEHWN,STZDBITS,22,100.0
FITUEHWN,KJNSOAHR,22,100.0
FITUEHWN,RCBZUSIM,22,100.0
FQCLOEXA,EVBVXETX,22,100.0
FQCLOEXA,SAHWCZNH,22,100.0
VMAQSTJE,KEUWZRKO,22,100.0
VMAQSTJE,XIFHSOWQ,22,100.0
VMAQSTJE,PYZMVUWD,22,100.0
VMAQSTJE,UIFPPCLR,22,100.0
VMAQSTJE,OGAFEHLU,22,100.0
VMAQSTJE,STZDBITS,22,100.0
VBYCLTYZ,FRHNWLNI,22,100.0
VBYCLTYZ,XUOIQPFL,22,100.0
VBYCLTYZ,UXSPKBJR,22,100.0
VBYCLTYZ,BEZYMBBT,22,100.0
VBYCLTYZ,LPHPPJUG,22,100.0
VBYCLTYZ,WQMVCOEM,22,100.0
VBYCLTYZ,UGEQLMXM,22,100.0
VBYCLTYZ,OXKURKXR,22,100.0
VBYCLTYZ,JPBRUTWP,22,100.0
VBYCLTYZ,GYHKIVQT,22,100.0
VBYCLTYZ,AXULOHBQ,22,100.0
VBYCLTYZ,DJBLNPNC,22,100.0
VBYCLTYZ,BLANHGYY,22,100.0
VBYCLTYZ,RCBZUSIM,22,100.0
VBYCLTYZ,RAWUKQMJ,22,100.0
FTSVTTSR,ZCELVYQU,22,100.0
FTSVTTSR,XIIEJNEE,22,100.0
FTSVTTSR,TGOELCAG,22,100.0
FTSVTTSR,STZDBITS,22,100.0
FTSVTTSR,SNHYOVBM,22,100.0
FTSVTTSR,LLHREMKS,22,100.0
FTSVTTSR,SAAYMURU,22,100.0
FRHNWLNI,VBYCLTYZ,22,100.0
FRHNWLNI,LUENUFGA,22,100.0
FRHNWLNI,IGDVVKUD,22,100.0
FRHNWLNI,QRKRBYJL,22,100.0
FRHNWLNI,ATLDMDBO,22,100.0
FRHNWLNI,RCBZUSIM,22,100.0
FRHNWLNI,DNMPSKTB,22,100.0
FRHNWLNI,DUCMGGNW,22,100.0
FRHNWLNI,LPHPPJUG,22,100.0
VBYCLTYZ,QRKRBYJL,22,100.0
VBYCLTYZ,DNMPSKTB,22,100.0
VBYCLTYZ,BTMOEMEP,22,100.0
VBYCLTYZ,HXYSSRXE,22,100.0
VBYCLTYZ,SDWAYPIK,22,100.0
VBYCLTYZ,APQGTRMF,22,100.0
VBYCLTYZ,FDXPMYGF,22,100.0
VBYCLTYZ,IGDVVKUD,22,100.0
VBYCLTYZ,QVLMOEYE,22,100.0
VBYCLTYZ,ATLDMDBO,22,100.0
UXSPKBJR,KEUWZRKO,22,100.0
UXSPKBJR,OJIFIHMZ,22,100.0
UXSPKBJR,FRHNWLNI,22,100.0
UXSPKBJR,LRVGFDFM,22,100.0
UXSPKBJR,JPBRUTWP,22,100.0
UXSPKBJR,VBYCLTYZ,22,100.0
UXSPKBJR,BTMOEMEP,22,100.0
UXSPKBJR,XIIEJNEE,22,100.0
GKQIJYDH,FWUCPMMW,22,100.0
GKQIJYDH,ZXERAXWP,22,100.0
GKQIJYDH,YSYHGLQK,22,100.0
FWUCPMMW,BSRMSVTC,22,100.0
FWUCPMMW,BLANHGYY,22,100.0
FWUCPMMW,AXULOHBQ,22,100.0
FWUCPMMW,LLHREMKS,22,100.0
FWUCPMMW,XIIEJNEE,22,100.0
FWUCPMMW,FDXPMYGF,22,100.0
FWUCPMMW,FTSVTTSR,22,100.0
FWUCPMMW,NAQIHUKZ,22,100.0
FWUCPMMW,JSLXRQOK,22,100.0
FWUCPMMW,WHPUAOID,22,100.0
FTSVTTSR,DEWLVASR,22,100.0
FTSVTTSR,GKQIJYDH,22,100.0
UXSPKBJR,WQMVCOEM,22,100.0
UXSPKBJR,APQGTRMF,22,100.0
UXSPKBJR,SDWAYPIK,22,100.0
UXSPKBJR,IGDVVKUD,22,100.0
UXSPKBJR,DBWLZWNK,22,100.0
UXSPKBJR,RAWUKQMJ,22,100.0
UXSPKBJR,DNMPSKTB,22,100.0
UXSPKBJR,ATLDMDBO,22,100.0
UXSPKBJR,HXYSSRXE,22,100.0
UXSPKBJR,QRKRBYJL,22,100.0
UXSPKBJR,RCBZUSIM,22,100.0
UXSPKBJR,QVLMOEYE,22,100.0
