leading_item_id,following_item_id,value
BTMOEMEP,UGEQLMXM,227563
BTMOEMEP,UXSPKBJR,380773
BTMOEMEP,VBYCLTYZ,340723
BTMOEMEP,WBLJNPZQ,146709
BTMOEMEP,WQMVCOEM,77907
BTMOEMEP,XIIEJNEE,83858
BTMOEMEP,XUOIQPFL,2635411
BTMOEMEP,ZGJXVMNI,2884923
BUZIIBYG,BSRMSVTC,335605
BUZIIBYG,BTMOEMEP,11773898
BUZIIBYG,DJBLNPNC,28578
BUZIIBYG,FDXPMYGF,31405
BUZIIBYG,FRHNWLNI,859783
BUZIIBYG,FWUCPMMW,28578
BUZIIBYG,HXYSSRXE,5454383
BUZIIBYG,PYZMVUWD,32520
BUZIIBYG,RCBZUSIM,32520
BUZIIBYG,RJGPVEXX,510588
BUZIIBYG,SAHWCZNH,2492690
BUZIIBYG,UXSPKBJR,398328
BUZIIBYG,WPQXWHYO,11522275
CCLHWFWF,DBWLZWNK,184716
CCLHWFWF,DUCMGGNW,739431
CCLHWFWF,FCYBOAXC,102760343
CCLHWFWF,FQCLOEXA,1947733
CCLHWFWF,FWUCPMMW,16378
CCLHWFWF,JSLXRQOK,17493
CCLHWFWF,LRVGFDFM,15416818
CCLHWFWF,LSOIUSXD,252968
CCLHWFWF,LTOYKIML,371364
CCLHWFWF,OGAFEHLU,13551
CCLHWFWF,VUAFAIYJ,758855
CCLHWFWF,VWMBASNE,83559
CCLHWFWF,WBLJNPZQ,152648
CCLHWFWF,WHPUAOID,16378
CCLHWFWF,YSYHGLQK,17493
CCLHWFWF,ZXERAXWP,31961
DBWLZWNK,APQGTRMF,25316
DBWLZWNK,ATLDMDBO,40843780
DBWLZWNK,AXULOHBQ,97427
DBWLZWNK,BJALXPFS,133124
DBWLZWNK,BTMOEMEP,7712322
DBWLZWNK,CCLHWFWF,20584201
DBWLZWNK,DNMPSKTB,4541469
DBWLZWNK,ELQGMQWE,502727
DBWLZWNK,FDXPMYGF,29728
DBWLZWNK,FRHNWLNI,860662
DBWLZWNK,FWUCPMMW,25786
DBWLZWNK,GYHKIVQT,16646374
DBWLZWNK,HXYSSRXE,5029980
DBWLZWNK,IGDVVKUD,26740
DBWLZWNK,JPBRUTWP,5812994
DBWLZWNK,LLHREMKS,70893
DBWLZWNK,LRVGFDFM,15182834
DBWLZWNK,LSOIUSXD,275113
DBWLZWNK,QRKRBYJL,3247272
DBWLZWNK,QVLMOEYE,1115604
DBWLZWNK,RCBZUSIM,25786
DBWLZWNK,UXSPKBJR,401458
DBWLZWNK,VBYCLTYZ,358231
DBWLZWNK,WBLJNPZQ,168063
DBWLZWNK,WHPUAOID,28613
DDEXPPXU,BEZYMBBT,3808041
DDEXPPXU,GKQIJYDH,9160717
DDEXPPXU,JERHKLYW,18063
DDEXPPXU,NZKBIBNU,212711
DDEXPPXU,VBYCLTYZ,356383
DDEXPPXU,ZXERAXWP,35519
DEWLVASR,AANGBULD,337001
DEWLVASR,APQGTRMF,21372
DEWLVASR,BEZYMBBT,3804907
DEWLVASR,DNMPSKTB,4720756
DEWLVASR,ELQGMQWE,490556
DEWLVASR,FTSVTTSR,212611
DEWLVASR,GYHKIVQT,16564408
DEWLVASR,IGDVVKUD,21051
DEWLVASR,JPBRUTWP,5811321
DEWLVASR,KJNSOAHR,10963959
DEWLVASR,LSOIUSXD,271453
DEWLVASR,OGAFEHLU,25503
DEWLVASR,OKMBFVKS,1669840
DEWLVASR,RAWUKQMJ,4035341
DEWLVASR,SDWAYPIK,7294015
DEWLVASR,UIFPPCLR,65738
DEWLVASR,VMAQSTJE,59719
DEWLVASR,WPQXWHYO,11762253
DEWLVASR,XUOIQPFL,2934285
DEWLVASR,ZCELVYQU,134757
DEWLVASR,ZGJXVMNI,2929669
DEWLVASR,ZKENOUDA,337688
DEWLVASR,ZXERAXWP,35844
DJBLNPNC,AXULOHBQ,80654
DJBLNPNC,BLANHGYY,21420
DJBLNPNC,BSRMSVTC,332724
DJBLNPNC,FDXPMYGF,17109
DJBLNPNC,FITUEHWN,89866
DJBLNPNC,HCDTGMST,92644
DJBLNPNC,JERHKLYW,18481
DJBLNPNC,JPBRUTWP,5764550
DJBLNPNC,KEUWZRKO,377513
DJBLNPNC,LSOIUSXD,268750
DJBLNPNC,LUENUFGA,4739596
DJBLNPNC,MBSBZBXA,3780892
DJBLNPNC,OGAFEHLU,30816
DJBLNPNC,PYZMVUWD,21051
DJBLNPNC,ROACSLMG,2051860
DJBLNPNC,SUOYXCHP,19936
DJBLNPNC,TGOELCAG,208921
DJBLNPNC,UQYUIVVR,4202705
DJBLNPNC,UXSPKBJR,401613
DJBLNPNC,VMAQSTJE,56824
DJBLNPNC,WBLJNPZQ,165114
DJBLNPNC,WHPUAOID,11443
DJBLNPNC,WQMVCOEM,82969
DNMPSKTB,AANGBULD,362912
DNMPSKTB,APQGTRMF,38094
DNMPSKTB,ATLDMDBO,41136777
DNMPSKTB,AXULOHBQ,109191
DNMPSKTB,BEZYMBBT,3550060
DNMPSKTB,BJALXPFS,148028
DNMPSKTB,DBWLZWNK,207310
DNMPSKTB,DEWLVASR,373826
DNMPSKTB,ELQGMQWE,556611
DNMPSKTB,EVBVXETX,5281591
DNMPSKTB,FITUEHWN,110059
DNMPSKTB,FQCLOEXA,1998514
DNMPSKTB,GYHKIVQT,17859611
DNMPSKTB,HXYSSRXE,4936288
DNMPSKTB,IGDVVKUD,38099
DNMPSKTB,JPBRUTWP,5660897
DNMPSKTB,KJNSOAHR,11444253
DNMPSKTB,LPHPPJUG,1195226
DNMPSKTB,LRVGFDFM,13949439
DNMPSKTB,OGAFEHLU,33061
DNMPSKTB,OKMBFVKS,1706009
DNMPSKTB,OXKURKXR,120563
DNMPSKTB,QJQJSWFU,148336
DNMPSKTB,QRKRBYJL,2873181
DNMPSKTB,QVLMOEYE,1129616
DNMPSKTB,RAWUKQMJ,4096972
DNMPSKTB,RCBZUSIM,33920
DNMPSKTB,RJGPVEXX,518433
DNMPSKTB,SDWAYPIK,6525769
DNMPSKTB,UGEQLMXM,257850
DNMPSKTB,UIFPPCLR,87672
DNMPSKTB,VBYCLTYZ,362874
DNMPSKTB,VWMBASNE,106395
DNMPSKTB,WBLJNPZQ,180407
DNMPSKTB,WPQXWHYO,11166875
DNMPSKTB,XIFHSOWQ,101109
DNMPSKTB,XIIEJNEE,108981
DNMPSKTB,XUOIQPFL,2689087
DNMPSKTB,ZGJXVMNI,3204236
DNMPSKTB,ZKENOUDA,358696
DUCMGGNW,BLANHGYY,34060
DUCMGGNW,KEUWZRKO,377256
DUCMGGNW,UXSPKBJR,403620
ELQGMQWE,AANGBULD,344151
ELQGMQWE,BEZYMBBT,3820382
ELQGMQWE,BUZIIBYG,15551159
ELQGMQWE,DEWLVASR,366788
ELQGMQWE,FITUEHWN,96900
ELQGMQWE,FQCLOEXA,1944445
ELQGMQWE,FTSVTTSR,217828
ELQGMQWE,GKQIJYDH,9395280
ELQGMQWE,GYHKIVQT,17362182
ELQGMQWE,HXYSSRXE,5381625
ELQGMQWE,JSLXRQOK,29618
ELQGMQWE,KEUWZRKO,382477
ELQGMQWE,KJNSOAHR,11255570
ELQGMQWE,LLHREMKS,70318
ELQGMQWE,NAQIHUKZ,26667
ELQGMQWE,OKMBFVKS,1677490
ELQGMQWE,SDWAYPIK,7464542
ELQGMQWE,UIFPPCLR,74955
ELQGMQWE,WBLJNPZQ,168475
ELQGMQWE,XIIEJNEE,101662
ELQGMQWE,XUOIQPFL,2744363
ELQGMQWE,ZCELVYQU,139646
ELQGMQWE,ZKENOUDA,349456
EVBVXETX,ATLDMDBO,41033133
EVBVXETX,AXULOHBQ,105085
EVBVXETX,BJALXPFS,145018
EVBVXETX,BLANHGYY,41843
EVBVXETX,DNMPSKTB,4274263
EVBVXETX,FDXPMYGF,35531
EVBVXETX,FQCLOEXA,1975998
EVBVXETX,FRHNWLNI,868898
EVBVXETX,HXYSSRXE,4928645
EVBVXETX,IGDVVKUD,32704
EVBVXETX,KEUWZRKO,374540
EVBVXETX,KJNSOAHR,11261498
EVBVXETX,LUENUFGA,4176558
EVBVXETX,MIRCVAMV,55581
EVBVXETX,NZKBIBNU,226875
EVBVXETX,QRKRBYJL,2924763
EVBVXETX,RCBZUSIM,36646
EVBVXETX,SAHWCZNH,2559792
EVBVXETX,UGEQLMXM,250555
EVBVXETX,WPQXWHYO,11277547
EVBVXETX,XIFHSOWQ,95714
EVBVXETX,XIPPENFQ,117827
EVBVXETX,ZCELVYQU,145085
EVBVXETX,ZGJXVMNI,2952047
FCYBOAXC,CCLHWFWF,18517460
FCYBOAXC,FWUCPMMW,24025
FCYBOAXC,QKXNTIIB,2708897
FCYBOAXC,QRKRBYJL,2750242
FCYBOAXC,VUAFAIYJ,753736
FCYBOAXC,WBLJNPZQ,183588
FDXPMYGF,BSRMSVTC,326017
FDXPMYGF,DUCMGGNW,844956
FDXPMYGF,EVBVXETX,5253925
FDXPMYGF,FITUEHWN,85934
FDXPMYGF,HCDTGMST,88711
FDXPMYGF,HXYSSRXE,5168629
FDXPMYGF,JERHKLYW,20013
FDXPMYGF,KEUWZRKO,376398
FDXPMYGF,LUENUFGA,4713745
FDXPMYGF,OGAFEHLU,29701
FDXPMYGF,PYZMVUWD,18063
FDXPMYGF,SAHWCZNH,2690645
FDXPMYGF,SUOYXCHP,17109
FDXPMYGF,TGOELCAG,204988
FDXPMYGF,VMAQSTJE,53835
FDXPMYGF,VWMBASNE,95367
FDXPMYGF,WBLJNPZQ,160703
FDXPMYGF,WPQXWHYO,11892158
FDXPMYGF,WQMVCOEM,78920
FDXPMYGF,XIFHSOWQ,87069
FITUEHWN,KJNSOAHR,10799018
FITUEHWN,RCBZUSIM,19678
FITUEHWN,SAAYMURU,31577
FITUEHWN,STZDBITS,31428500
FITUEHWN,WBLJNPZQ,171736
FQCLOEXA,AXULOHBQ,99957
FQCLOEXA,BLANHGYY,41601
FQCLOEXA,BSRMSVTC,332986
FQCLOEXA,DEWLVASR,368994
FQCLOEXA,EVBVXETX,5225494
FQCLOEXA,FDXPMYGF,34193
FQCLOEXA,FITUEHWN,98256
FQCLOEXA,FRHNWLNI,850374
FQCLOEXA,HXYSSRXE,5106457
FQCLOEXA,IGDVVKUD,31204
FQCLOEXA,KEUWZRKO,380803
FQCLOEXA,KJNSOAHR,11485438
FQCLOEXA,LUENUFGA,4450985
FQCLOEXA,NZKBIBNU,228814
FQCLOEXA,PYZMVUWD,33078
FQCLOEXA,QJQJSWFU,144060
FQCLOEXA,SAHWCZNH,2534287
FQCLOEXA,SNHYOVBM,423483
FQCLOEXA,UIFPPCLR,83133
FQCLOEXA,WPQXWHYO,12276111
FQCLOEXA,XIFHSOWQ,93301
FQCLOEXA,XIPPENFQ,115806
FQCLOEXA,ZCELVYQU,143257
FQCLOEXA,ZKENOUDA,350180
FQCLOEXA,ZXERAXWP,47546
FRHNWLNI,ATLDMDBO,40900013
FRHNWLNI,AXULOHBQ,104210
FRHNWLNI,BLANHGYY,40968
FRHNWLNI,DNMPSKTB,4424816
FRHNWLNI,DUCMGGNW,825504
FRHNWLNI,HXYSSRXE,5212033
FRHNWLNI,IGDVVKUD,32445
FRHNWLNI,LPHPPJUG,1181657
FRHNWLNI,LSOIUSXD,283691
FRHNWLNI,LUENUFGA,4448580
FRHNWLNI,PYZMVUWD,33560
FRHNWLNI,QRKRBYJL,3294185
FRHNWLNI,RAWUKQMJ,4006716
FRHNWLNI,RCBZUSIM,33560
FRHNWLNI,UGEQLMXM,250064
FRHNWLNI,VBYCLTYZ,360579
FRHNWLNI,XIPPENFQ,111925
FTSVTTSR,AANGBULD,341683
FTSVTTSR,BEZYMBBT,3735310
FTSVTTSR,DEWLVASR,357976
FTSVTTSR,ELQGMQWE,507258
FTSVTTSR,FWUCPMMW,23436
FTSVTTSR,GKQIJYDH,9228824
FTSVTTSR,LLHREMKS,59715
FTSVTTSR,LSOIUSXD,276135
FTSVTTSR,MBSBZBXA,3547489
FTSVTTSR,MIRCVAMV,43919
FTSVTTSR,SAAYMURU,33962
FTSVTTSR,SNHYOVBM,403335
FTSVTTSR,STZDBITS,31440573
FTSVTTSR,TGOELCAG,204085
FTSVTTSR,VBYCLTYZ,355489
FTSVTTSR,XIIEJNEE,96703
FTSVTTSR,YSYHGLQK,23436
FTSVTTSR,ZCELVYQU,131699
FTSVTTSR,ZXERAXWP,37904
FWUCPMMW,AXULOHBQ,82574
FWUCPMMW,BLANHGYY,27086
FWUCPMMW,BSRMSVTC,332724
FWUCPMMW,FDXPMYGF,17109
FWUCPMMW,FTSVTTSR,211997
FWUCPMMW,HCDTGMST,94564
FWUCPMMW,JSLXRQOK,17109
FWUCPMMW,LLHREMKS,61101
FWUCPMMW,LSOIUSXD,268750
FWUCPMMW,NAQIHUKZ,17109
FWUCPMMW,OGAFEHLU,30816
FWUCPMMW,PYZMVUWD,21051
FWUCPMMW,VMAQSTJE,59394
FWUCPMMW,WBLJNPZQ,162546
FWUCPMMW,WHPUAOID,17109
FWUCPMMW,XIIEJNEE,87577
FWUCPMMW,ZCELVYQU,138498
GKQIJYDH,BSRMSVTC,320578
GKQIJYDH,FWUCPMMW,496
GKQIJYDH,XMKRPGLB,935112
GKQIJYDH,YSYHGLQK,496
GKQIJYDH,ZXERAXWP,28019
GYHKIVQT,AANGBULD,338234
GYHKIVQT,APQGTRMF,22945
GYHKIVQT,ATLDMDBO,42737658
GYHKIVQT,AXULOHBQ,89235
GYHKIVQT,BEZYMBBT,3610205
GYHKIVQT,BSRMSVTC,327149
GYHKIVQT,DEWLVASR,353754
GYHKIVQT,DNMPSKTB,4387689
GYHKIVQT,ELQGMQWE,543560
GYHKIVQT,EVBVXETX,5253169
GYHKIVQT,FQCLOEXA,1986163
GYHKIVQT,HXYSSRXE,5189703
GYHKIVQT,KEUWZRKO,369898
GYHKIVQT,KJNSOAHR,16702709
GYHKIVQT,LPHPPJUG,1171497
GYHKIVQT,LUENUFGA,4165294
GYHKIVQT,NZKBIBNU,211505
GYHKIVQT,OKMBFVKS,1669624
GYHKIVQT,PYZMVUWD,24065
GYHKIVQT,QRKRBYJL,2829694
GYHKIVQT,QVLMOEYE,1107755
GYHKIVQT,RCBZUSIM,20122
GYHKIVQT,RJGPVEXX,506496
GYHKIVQT,SAHWCZNH,2469298
GYHKIVQT,SDWAYPIK,6253549
GYHKIVQT,UIFPPCLR,73638
GYHKIVQT,VMAQSTJE,62407
GYHKIVQT,VWMBASNE,86359
GYHKIVQT,WBLJNPZQ,159219
GYHKIVQT,WPQXWHYO,13435395
GYHKIVQT,XIFHSOWQ,86201
GYHKIVQT,XUOIQPFL,2626888
GYHKIVQT,ZGJXVMNI,2897062
GYHKIVQT,ZKENOUDA,336393
GYHKIVQT,ZXERAXWP,38533
HCDTGMST,ATLDMDBO,40009918
HCDTGMST,BEZYMBBT,3798326
HCDTGMST,DJBLNPNC,23620
HCDTGMST,JERHKLYW,19678
HCDTGMST,KEUWZRKO,357121
HCDTGMST,LUENUFGA,4717517
HCDTGMST,MBSBZBXA,3906853
HCDTGMST,RAWUKQMJ,4012857
HCDTGMST,RCBZUSIM,22504
HCDTGMST,STZDBITS,31481605
HCDTGMST,XIFHSOWQ,80108
HCDTGMST,XIPPENFQ,106348
HCDTGMST,ZGJXVMNI,2990239
HXYSSRXE,ATLDMDBO,41156336
HXYSSRXE,AXULOHBQ,104305
HXYSSRXE,BLANHGYY,42681
HXYSSRXE,BSRMSVTC,333921
HXYSSRXE,DEWLVASR,370577
HXYSSRXE,DNMPSKTB,4296377
HXYSSRXE,EVBVXETX,5192547
HXYSSRXE,FDXPMYGF,35272
HXYSSRXE,FQCLOEXA,1995973
HXYSSRXE,GYHKIVQT,18022398
HXYSSRXE,JBVHSUWY,376332
HXYSSRXE,JPBRUTWP,5651429
HXYSSRXE,KEUWZRKO,382949
HXYSSRXE,LPHPPJUG,1192685
HXYSSRXE,LUENUFGA,4152006
HXYSSRXE,NZKBIBNU,233808
HXYSSRXE,OGAFEHLU,38099
HXYSSRXE,PYZMVUWD,38099
HXYSSRXE,RAWUKQMJ,4057105
HXYSSRXE,RJGPVEXX,518433
HXYSSRXE,SAHWCZNH,2566160
HXYSSRXE,SDWAYPIK,6679235
HXYSSRXE,SUOYXCHP,35272
HXYSSRXE,UGEQLMXM,253485
HXYSSRXE,VMAQSTJE,77557
HXYSSRXE,VWMBASNE,106395
HXYSSRXE,WPQXWHYO,11126482
HXYSSRXE,XIFHSOWQ,102224
HXYSSRXE,ZGJXVMNI,2986670
HXYSSRXE,ZKENOUDA,357581
IGDVVKUD,ATLDMDBO,40964072
IGDVVKUD,AXULOHBQ,90919
IGDVVKUD,BLANHGYY,31028
IGDVVKUD,BSRMSVTC,332724
IGDVVKUD,BTMOEMEP,7929626
IGDVVKUD,DJBLNPNC,19936
IGDVVKUD,DNMPSKTB,4491314
IGDVVKUD,FDXPMYGF,21051
IGDVVKUD,FQCLOEXA,1949532
IGDVVKUD,HXYSSRXE,5177022
IGDVVKUD,LRVGFDFM,14983302
IGDVVKUD,QRKRBYJL,3443225
IGDVVKUD,QVLMOEYE,1116708
IGDVVKUD,ROACSLMG,2044414
IGDVVKUD,SDWAYPIK,7292075
IGDVVKUD,SNHYOVBM,407845
IGDVVKUD,SUOYXCHP,19936
IGDVVKUD,UGEQLMXM,234008
IGDVVKUD,UXSPKBJR,401613
IGDVVKUD,VBYCLTYZ,352656
IGDVVKUD,WBLJNPZQ,164440
IGDVVKUD,WHPUAOID,19936
IGDVVKUD,WQMVCOEM,88528
JBVHSUWY,APQGTRMF,27238
