leading_item_id,following_item_id,value
BTMOEMEP,OKMBFVKS,1791570
BTMOEMEP,OXKURKXR,167343
BTMOEMEP,QRKRBYJL,2583488
BTMOEMEP,QVLMOEYE,1110782
BTMOEMEP,RAWUKQMJ,4367690
BTMOEMEP,RCBZUSIM,152263
BTMOEMEP,SDWAYPIK,5170494
BTMOEMEP,UGEQLMXM,269708
BTMOEMEP,UXSPKBJR,481574
BTMOEMEP,VBYCLTYZ,437333
BTMOEMEP,WBLJNPZQ,244046
BTMOEMEP,WQMVCOEM,152263
BTMOEMEP,XIIEJNEE,152263
BTMOEMEP,XUOIQPFL,2865032
BUZIIBYG,BSRMSVTC,360222
BUZIIBYG,BTMOEMEP,12170094
BUZIIBYG,DJBLNPNC,152263
BUZIIBYG,FDXPMYGF,152263
BUZIIBYG,FRHNWLNI,839164
BUZIIBYG,FWUCPMMW,152263
BUZIIBYG,HXYSSRXE,5170494
BUZIIBYG,RCBZUSIM,152263
BUZIIBYG,RJGPVEXX,549170
BUZIIBYG,SAHWCZNH,2192435
BUZIIBYG,UXSPKBJR,481574
BUZIIBYG,WBLJNPZQ,244046
BUZIIBYG,WPQXWHYO,10907819
CCLHWFWF,DBWLZWNK,244046
CCLHWFWF,DUCMGGNW,832229
CCLHWFWF,FCYBOAXC,109446209
CCLHWFWF,FQCLOEXA,1992230
CCLHWFWF,LRVGFDFM,9031967
CCLHWFWF,LSOIUSXD,304578
CCLHWFWF,LTOYKIML,425893
CCLHWFWF,OGAFEHLU,152263
CCLHWFWF,QVLMOEYE,1110782
CCLHWFWF,STZDBITS,16358643
CCLHWFWF,SUOYXCHP,152263
CCLHWFWF,VUAFAIYJ,819333
CCLHWFWF,VWMBASNE,164154
CCLHWFWF,WBLJNPZQ,244046
CCLHWFWF,WHPUAOID,152263
CCLHWFWF,ZXERAXWP,152263
DBWLZWNK,APQGTRMF,152263
DBWLZWNK,ATLDMDBO,33051505
DBWLZWNK,AXULOHBQ,152263
DBWLZWNK,BTMOEMEP,12161978
DBWLZWNK,CCLHWFWF,11376293
DBWLZWNK,ELQGMQWE,496124
DBWLZWNK,FDXPMYGF,152263
DBWLZWNK,FRHNWLNI,839164
DBWLZWNK,FWUCPMMW,152263
DBWLZWNK,GYHKIVQT,20269798
DBWLZWNK,HXYSSRXE,5170494
DBWLZWNK,IGDVVKUD,152263
DBWLZWNK,JPBRUTWP,5236491
DBWLZWNK,LPHPPJUG,1197360
DBWLZWNK,LRVGFDFM,8952993
DBWLZWNK,QRKRBYJL,2583488
DBWLZWNK,QVLMOEYE,1110782
DBWLZWNK,RCBZUSIM,152263
DBWLZWNK,UXSPKBJR,481574
DBWLZWNK,WBLJNPZQ,244046
DBWLZWNK,WHPUAOID,152263
DBWLZWNK,XMKRPGLB,967400
DDEXPPXU,BEZYMBBT,3569642
DDEXPPXU,DEWLVASR,372846
DDEXPPXU,FTSVTTSR,269708
DDEXPPXU,GKQIJYDH,4731142
DDEXPPXU,JERHKLYW,152263
DDEXPPXU,NZKBIBNU,272621
DDEXPPXU,VBYCLTYZ,437333
DEWLVASR,AANGBULD,360222
DEWLVASR,APQGTRMF,152263
DEWLVASR,BEZYMBBT,3569642
DEWLVASR,DNMPSKTB,5170494
DEWLVASR,ELQGMQWE,496124
DEWLVASR,FITUEHWN,152263
DEWLVASR,FTSVTTSR,269708
DEWLVASR,FWUCPMMW,152263
DEWLVASR,GYHKIVQT,20279571
DEWLVASR,IGDVVKUD,152263
DEWLVASR,JBVHSUWY,360222
DEWLVASR,JPBRUTWP,5236491
DEWLVASR,KJNSOAHR,11721003
DEWLVASR,LSOIUSXD,304578
DEWLVASR,OGAFEHLU,152263
DEWLVASR,OKMBFVKS,1791570
DEWLVASR,RAWUKQMJ,4367690
DEWLVASR,SDWAYPIK,5170494
DEWLVASR,UIFPPCLR,152263
DEWLVASR,VMAQSTJE,152263
DEWLVASR,WPQXWHYO,10915808
DEWLVASR,ZCELVYQU,183872
DEWLVASR,ZGJXVMNI,2865032
DEWLVASR,ZKENOUDA,372846
DEWLVASR,ZXERAXWP,152263
DJBLNPNC,AXULOHBQ,152263
DJBLNPNC,BLANHGYY,152263
DJBLNPNC,BSRMSVTC,360222
DJBLNPNC,FDXPMYGF,152263
DJBLNPNC,FITUEHWN,152263
DJBLNPNC,HCDTGMST,152263
DJBLNPNC,JERHKLYW,152263
DJBLNPNC,JPBRUTWP,5244041
DJBLNPNC,KEUWZRKO,372846
DJBLNPNC,OGAFEHLU,152263
DJBLNPNC,PYZMVUWD,152263
DJBLNPNC,ROACSLMG,2501675
DJBLNPNC,SUOYXCHP,152263
DJBLNPNC,TGOELCAG,269708
DJBLNPNC,UQYUIVVR,6858500
DJBLNPNC,UXSPKBJR,481574
DJBLNPNC,VMAQSTJE,152263
DJBLNPNC,WBLJNPZQ,244046
DJBLNPNC,WHPUAOID,152263
DJBLNPNC,WQMVCOEM,152263
DNMPSKTB,AANGBULD,360222
DNMPSKTB,APQGTRMF,152263
DNMPSKTB,ATLDMDBO,33167253
DNMPSKTB,AXULOHBQ,152263
DNMPSKTB,BEZYMBBT,3569642
DNMPSKTB,BJALXPFS,180900
DNMPSKTB,BSRMSVTC,360222
DNMPSKTB,DBWLZWNK,244046
DNMPSKTB,DEWLVASR,372846
DNMPSKTB,DJBLNPNC,152263
DNMPSKTB,EVBVXETX,5170494
DNMPSKTB,FQCLOEXA,1992230
DNMPSKTB,GYHKIVQT,20199013
DNMPSKTB,HXYSSRXE,5170494
DNMPSKTB,IGDVVKUD,152263
DNMPSKTB,JPBRUTWP,5236491
DNMPSKTB,KJNSOAHR,11822919
DNMPSKTB,LPHPPJUG,1197360
DNMPSKTB,LRVGFDFM,9031967
DNMPSKTB,MBSBZBXA,5991090
DNMPSKTB,OGAFEHLU,152263
DNMPSKTB,OKMBFVKS,1791570
DNMPSKTB,OXKURKXR,167343
DNMPSKTB,QJQJSWFU,180900
DNMPSKTB,QRKRBYJL,2583488
DNMPSKTB,QVLMOEYE,1110782
DNMPSKTB,RAWUKQMJ,4367690
DNMPSKTB,RCBZUSIM,152263
DNMPSKTB,RJGPVEXX,549170
DNMPSKTB,SDWAYPIK,5170494
DNMPSKTB,UGEQLMXM,269708
DNMPSKTB,UIFPPCLR,152263
DNMPSKTB,VBYCLTYZ,437333
DNMPSKTB,VMAQSTJE,152263
DNMPSKTB,VWMBASNE,164154
DNMPSKTB,WBLJNPZQ,244046
DNMPSKTB,WPQXWHYO,10900433
DNMPSKTB,XIFHSOWQ,152263
DNMPSKTB,XIIEJNEE,152263
DNMPSKTB,XUOIQPFL,2865032
DNMPSKTB,ZGJXVMNI,2865032
DNMPSKTB,ZKENOUDA,372846
DUCMGGNW,BLANHGYY,152263
DUCMGGNW,KEUWZRKO,372846
DUCMGGNW,UXSPKBJR,481574
ELQGMQWE,AANGBULD,360222
ELQGMQWE,BEZYMBBT,3569642
ELQGMQWE,BUZIIBYG,15610407
ELQGMQWE,DEWLVASR,372846
ELQGMQWE,FITUEHWN,152263
ELQGMQWE,FQCLOEXA,1992230
ELQGMQWE,FTSVTTSR,269708
ELQGMQWE,FWUCPMMW,152263
ELQGMQWE,GYHKIVQT,20208075
ELQGMQWE,HXYSSRXE,5170494
ELQGMQWE,JSLXRQOK,152263
ELQGMQWE,KJNSOAHR,11710333
ELQGMQWE,LLHREMKS,152263
ELQGMQWE,NAQIHUKZ,152263
ELQGMQWE,OKMBFVKS,1791570
ELQGMQWE,SDWAYPIK,5170494
ELQGMQWE,UIFPPCLR,152263
ELQGMQWE,WBLJNPZQ,244046
ELQGMQWE,XIIEJNEE,152263
ELQGMQWE,XUOIQPFL,2865032
ELQGMQWE,ZCELVYQU,183872
ELQGMQWE,ZKENOUDA,372846
ELQGMQWE,ZXERAXWP,152263
EVBVXETX,ATLDMDBO,33182580
EVBVXETX,AXULOHBQ,152263
EVBVXETX,BJALXPFS,180900
EVBVXETX,BLANHGYY,152263
EVBVXETX,DJBLNPNC,152263
EVBVXETX,FDXPMYGF,152263
EVBVXETX,FRHNWLNI,839164
EVBVXETX,HXYSSRXE,5170494
EVBVXETX,IGDVVKUD,152263
EVBVXETX,KEUWZRKO,372846
EVBVXETX,KJNSOAHR,11711705
EVBVXETX,LUENUFGA,3928796
EVBVXETX,NZKBIBNU,272621
EVBVXETX,RCBZUSIM,152263
EVBVXETX,SAHWCZNH,2192435
EVBVXETX,SUOYXCHP,152263
EVBVXETX,UGEQLMXM,269708
EVBVXETX,WPQXWHYO,10905063
EVBVXETX,XIFHSOWQ,152263
EVBVXETX,XIPPENFQ,167343
EVBVXETX,ZCELVYQU,183872
FCYBOAXC,CCLHWFWF,11479548
FCYBOAXC,FWUCPMMW,152263
FCYBOAXC,QKXNTIIB,2401412
FCYBOAXC,VUAFAIYJ,819333
FCYBOAXC,WBLJNPZQ,244046
FDXPMYGF,BSRMSVTC,360222
FDXPMYGF,DUCMGGNW,832229
FDXPMYGF,FITUEHWN,152263
FDXPMYGF,HCDTGMST,152263
FDXPMYGF,HXYSSRXE,5178043
FDXPMYGF,KEUWZRKO,372846
FDXPMYGF,LUENUFGA,3928796
FDXPMYGF,OGAFEHLU,152263
FDXPMYGF,PYZMVUWD,152263
FDXPMYGF,SAHWCZNH,2192435
FDXPMYGF,SUOYXCHP,152263
FDXPMYGF,TGOELCAG,269708
FDXPMYGF,VMAQSTJE,152263
FDXPMYGF,VWMBASNE,164154
FDXPMYGF,WBLJNPZQ,244046
FDXPMYGF,WQMVCOEM,152263
FDXPMYGF,XIFHSOWQ,152263
FITUEHWN,BEZYMBBT,3569642
FITUEHWN,KJNSOAHR,11824939
FITUEHWN,RCBZUSIM,152263
FITUEHWN,SAAYMURU,152263
FITUEHWN,STZDBITS,16375558
FITUEHWN,WBLJNPZQ,244046
FQCLOEXA,AXULOHBQ,152263
FQCLOEXA,BLANHGYY,152263
FQCLOEXA,BSRMSVTC,360222
FQCLOEXA,DEWLVASR,372846
FQCLOEXA,EVBVXETX,5170494
FQCLOEXA,FDXPMYGF,152263
FQCLOEXA,FITUEHWN,152263
FQCLOEXA,FRHNWLNI,839164
FQCLOEXA,IGDVVKUD,152263
FQCLOEXA,KEUWZRKO,372846
FQCLOEXA,KJNSOAHR,11823320
FQCLOEXA,LLHREMKS,152263
FQCLOEXA,LUENUFGA,3928796
FQCLOEXA,NZKBIBNU,272621
FQCLOEXA,PYZMVUWD,152263
FQCLOEXA,SAHWCZNH,2192435
FQCLOEXA,SNHYOVBM,393658
FQCLOEXA,UIFPPCLR,152263
FQCLOEXA,WPQXWHYO,10905063
FQCLOEXA,XIFHSOWQ,152263
FQCLOEXA,YSYHGLQK,152263
FQCLOEXA,ZCELVYQU,183872
FQCLOEXA,ZKENOUDA,372846
FQCLOEXA,ZXERAXWP,152263
FRHNWLNI,ATLDMDBO,32923678
FRHNWLNI,AXULOHBQ,152263
FRHNWLNI,BLANHGYY,152263
FRHNWLNI,DNMPSKTB,5170494
FRHNWLNI,DUCMGGNW,832229
FRHNWLNI,IGDVVKUD,152263
FRHNWLNI,LPHPPJUG,1197360
FRHNWLNI,LUENUFGA,3928796
FRHNWLNI,QRKRBYJL,2583488
FRHNWLNI,RCBZUSIM,152263
FRHNWLNI,UGEQLMXM,269708
FRHNWLNI,UXSPKBJR,481574
FRHNWLNI,VBYCLTYZ,437333
FRHNWLNI,XIPPENFQ,167343
FTSVTTSR,AANGBULD,360222
FTSVTTSR,BEZYMBBT,3569642
FTSVTTSR,DEWLVASR,372846
FTSVTTSR,ELQGMQWE,496124
FTSVTTSR,FQCLOEXA,1992230
FTSVTTSR,FWUCPMMW,152263
FTSVTTSR,GKQIJYDH,4657896
FTSVTTSR,LLHREMKS,152263
FTSVTTSR,LSOIUSXD,304578
FTSVTTSR,SAAYMURU,152263
FTSVTTSR,SNHYOVBM,393658
FTSVTTSR,STZDBITS,16131689
FTSVTTSR,TGOELCAG,269708
FTSVTTSR,UGEQLMXM,269708
FTSVTTSR,VBYCLTYZ,437333
FTSVTTSR,XIIEJNEE,152263
FTSVTTSR,YSYHGLQK,152263
FTSVTTSR,ZCELVYQU,183872
FTSVTTSR,ZKENOUDA,372846
FTSVTTSR,ZXERAXWP,152263
FWUCPMMW,AXULOHBQ,152263
FWUCPMMW,BLANHGYY,152263
FWUCPMMW,BSRMSVTC,360222
FWUCPMMW,FDXPMYGF,152263
FWUCPMMW,FTSVTTSR,269708
FWUCPMMW,JSLXRQOK,152263
FWUCPMMW,LLHREMKS,152263
FWUCPMMW,NAQIHUKZ,152263
FWUCPMMW,PYZMVUWD,152263
FWUCPMMW,VMAQSTJE,152263
FWUCPMMW,WHPUAOID,152263
FWUCPMMW,XIIEJNEE,152263
GKQIJYDH,FWUCPMMW,152263
GKQIJYDH,XMKRPGLB,967400
GKQIJYDH,YSYHGLQK,152263
GKQIJYDH,ZXERAXWP,152263
GYHKIVQT,AANGBULD,360222
GYHKIVQT,APQGTRMF,152263
GYHKIVQT,ATLDMDBO,33067256
GYHKIVQT,AXULOHBQ,152263
GYHKIVQT,BEZYMBBT,3569642
GYHKIVQT,BSRMSVTC,360222
GYHKIVQT,DEWLVASR,372846
GYHKIVQT,DNMPSKTB,5170494
GYHKIVQT,ELQGMQWE,496124
GYHKIVQT,EVBVXETX,5170494
GYHKIVQT,FQCLOEXA,1992230
GYHKIVQT,HXYSSRXE,5170494
GYHKIVQT,JBVHSUWY,360222
GYHKIVQT,KJNSOAHR,11822919
GYHKIVQT,LPHPPJUG,1197360
GYHKIVQT,LUENUFGA,3928796
GYHKIVQT,NZKBIBNU,272621
GYHKIVQT,OKMBFVKS,1791570
GYHKIVQT,PYZMVUWD,152263
GYHKIVQT,QRKRBYJL,2583488
GYHKIVQT,QVLMOEYE,1110782
GYHKIVQT,RCBZUSIM,152263
GYHKIVQT,RJGPVEXX,549170
GYHKIVQT,SAHWCZNH,2192435
GYHKIVQT,SDWAYPIK,5170494
GYHKIVQT,UIFPPCLR,152263
GYHKIVQT,UQYUIVVR,6805873
GYHKIVQT,VMAQSTJE,152263
GYHKIVQT,VWMBASNE,164154
GYHKIVQT,WBLJNPZQ,244046
GYHKIVQT,WPQXWHYO,10900433
GYHKIVQT,XUOIQPFL,2865032
GYHKIVQT,ZGJXVMNI,2865032
GYHKIVQT,ZKENOUDA,372846
GYHKIVQT,ZXERAXWP,152263
HCDTGMST,ATLDMDBO,31947570
HCDTGMST,BEZYMBBT,3569642
HCDTGMST,DJBLNPNC,152263
HCDTGMST,JERHKLYW,152263
HCDTGMST,KEUWZRKO,372846
HCDTGMST,LUENUFGA,3928796
HCDTGMST,RCBZUSIM,152263
HCDTGMST,STZDBITS,16232216
HCDTGMST,XIFHSOWQ,152263
HCDTGMST,ZGJXVMNI,2865032
HXYSSRXE,ATLDMDBO,33071650
HXYSSRXE,AXULOHBQ,152263
HXYSSRXE,BJALXPFS,180900
HXYSSRXE,BLANHGYY,152263
HXYSSRXE,BSRMSVTC,360222
HXYSSRXE,DNMPSKTB,5170494
HXYSSRXE,EVBVXETX,5170494
HXYSSRXE,FDXPMYGF,152263
HXYSSRXE,FQCLOEXA,1992230
HXYSSRXE,GYHKIVQT,20193900
HXYSSRXE,JPBRUTWP,5236491
HXYSSRXE,KEUWZRKO,372846
HXYSSRXE,LPHPPJUG,1197360
HXYSSRXE,LUENUFGA,3928796
HXYSSRXE,OGAFEHLU,152263
HXYSSRXE,PYZMVUWD,152263
HXYSSRXE,RAWUKQMJ,4367690
HXYSSRXE,RJGPVEXX,549170
HXYSSRXE,SAHWCZNH,2192435
HXYSSRXE,SDWAYPIK,5170494
HXYSSRXE,SUOYXCHP,152263
HXYSSRXE,UGEQLMXM,269708
HXYSSRXE,VMAQSTJE,152263
HXYSSRXE,VWMBASNE,164154
HXYSSRXE,WPQXWHYO,10908422
HXYSSRXE,XIFHSOWQ,152263
HXYSSRXE,ZGJXVMNI,2865032
HXYSSRXE,ZKENOUDA,372846
IGDVVKUD,ATLDMDBO,33422009
IGDVVKUD,AXULOHBQ,152263
IGDVVKUD,BLANHGYY,152263
IGDVVKUD,BSRMSVTC,360222
IGDVVKUD,BTMOEMEP,12384049
IGDVVKUD,DJBLNPNC,152263
IGDVVKUD,DNMPSKTB,5178043
IGDVVKUD,FDXPMYGF,152263
IGDVVKUD,FQCLOEXA,1992230
IGDVVKUD,HXYSSRXE,5178043
IGDVVKUD,LRVGFDFM,8975745
IGDVVKUD,QRKRBYJL,2583488
IGDVVKUD,QVLMOEYE,1110782
IGDVVKUD,ROACSLMG,2501675
IGDVVKUD,SDWAYPIK,5178043
IGDVVKUD,SNHYOVBM,393658
IGDVVKUD,SUOYXCHP,152263
IGDVVKUD,UXSPKBJR,481574
IGDVVKUD,VBYCLTYZ,437333
IGDVVKUD,WBLJNPZQ,244046
IGDVVKUD,WHPUAOID,152263
IGDVVKUD,WQMVCOEM,152263
IGDVVKUD,XUOIQPFL,2865032
JBVHSUWY,AANGBULD,360222
JBVHSUWY,APQGTRMF,152263
JBVHSUWY,DBWLZWNK,244046
JBVHSUWY,ELQGMQWE,496124
JBVHSUWY,FTSVTTSR,269708
JBVHSUWY,JERHKLYW,152263
JBVHSUWY,KEUWZRKO,372846
JBVHSUWY,KJNSOAHR,11873976
JBVHSUWY,LLHREMKS,152263
JBVHSUWY,LTOYKIML,425893
JBVHSUWY,NAQIHUKZ,152263
JBVHSUWY,SDWAYPIK,5170494
JBVHSUWY,UIFPPCLR,152263
JBVHSUWY,VMAQSTJE,152263
JBVHSUWY,ZKENOUDA,372846
JBVHSUWY,ZXERAXWP,152263
JERHKLYW,BEZYMBBT,3569642
JERHKLYW,DBWLZWNK,244046
JERHKLYW,JPBRUTWP,5244041
JERHKLYW,LPHPPJUG,1197360
JERHKLYW,QKXNTIIB,2401412
JERHKLYW,TGOELCAG,269708
JERHKLYW,VUAFAIYJ,819333
JPBRUTWP,AANGBULD,360222
JPBRUTWP,APQGTRMF,152263
JPBRUTWP,ATLDMDBO,33200676
JPBRUTWP,AXULOHBQ,152263
JPBRUTWP,BEZYMBBT,3569642
JPBRUTWP,BSRMSVTC,360222
JPBRUTWP,BTMOEMEP,12153910
JPBRUTWP,DBWLZWNK,244046
JPBRUTWP,DEWLVASR,372846
JPBRUTWP,DNMPSKTB,5170494
JPBRUTWP,ELQGMQWE,496124
JPBRUTWP,EVBVXETX,5170494
JPBRUTWP,FCYBOAXC,109459731
JPBRUTWP,FQCLOEXA,1992230
JPBRUTWP,GYHKIVQT,20165207
