leading_item_id,following_item_id,value
DNMPSKTB,DEWLVASR,366835
DNMPSKTB,DJBLNPNC,152966
DNMPSKTB,EVBVXETX,5203652
DNMPSKTB,FQCLOEXA,2091121
DNMPSKTB,GYHKIVQT,22115677
DNMPSKTB,HXYSSRXE,5217613
DNMPSKTB,IGDVVKUD,152966
DNMPSKTB,JPBRUTWP,5226526
DNMPSKTB,KJNSOAHR,12257524
DNMPSKTB,LPHPPJUG,1180902
DNMPSKTB,LRVGFDFM,9961021
DNMPSKTB,MBSBZBXA,6080242
DNMPSKTB,OGAFEHLU,152966
DNMPSKTB,OKMBFVKS,1751699
DNMPSKTB,OXKURKXR,169134
DNMPSKTB,QJQJSWFU,179482
DNMPSKTB,QRKRBYJL,2664015
DNMPSKTB,QVLMOEYE,1071343
DNMPSKTB,RAWUKQMJ,3914860
DNMPSKTB,RCBZUSIM,152966
DNMPSKTB,RJGPVEXX,557435
DNMPSKTB,SDWAYPIK,5203652
DNMPSKTB,UGEQLMXM,262296
DNMPSKTB,UIFPPCLR,152966
DNMPSKTB,VBYCLTYZ,497923
DNMPSKTB,VWMBASNE,152966
DNMPSKTB,WBLJNPZQ,213247
DNMPSKTB,WPQXWHYO,10694661
DNMPSKTB,XIFHSOWQ,152966
DNMPSKTB,XIIEJNEE,152966
DNMPSKTB,XUOIQPFL,2867151
DNMPSKTB,ZGJXVMNI,2968366
DNMPSKTB,ZKENOUDA,366835
DUCMGGNW,BLANHGYY,152966
DUCMGGNW,BUZIIBYG,15374334
DUCMGGNW,DJBLNPNC,152966
DUCMGGNW,KEUWZRKO,366835
DUCMGGNW,UXSPKBJR,467704
ELQGMQWE,AANGBULD,371288
ELQGMQWE,BEZYMBBT,3581077
ELQGMQWE,BUZIIBYG,15374334
ELQGMQWE,DEWLVASR,366835
ELQGMQWE,FITUEHWN,152966
ELQGMQWE,FQCLOEXA,2091121
ELQGMQWE,FTSVTTSR,262296
ELQGMQWE,FWUCPMMW,152966
ELQGMQWE,GYHKIVQT,22115677
ELQGMQWE,HXYSSRXE,5217613
ELQGMQWE,JERHKLYW,152966
ELQGMQWE,JSLXRQOK,152966
ELQGMQWE,KJNSOAHR,12236873
ELQGMQWE,LLHREMKS,152966
ELQGMQWE,NAQIHUKZ,152966
ELQGMQWE,OKMBFVKS,1751699
ELQGMQWE,SDWAYPIK,5203652
ELQGMQWE,UIFPPCLR,152966
ELQGMQWE,WBLJNPZQ,213247
ELQGMQWE,XIIEJNEE,152966
ELQGMQWE,XUOIQPFL,2867151
ELQGMQWE,ZCELVYQU,190020
ELQGMQWE,ZKENOUDA,366835
ELQGMQWE,ZXERAXWP,152966
EVBVXETX,ATLDMDBO,34237698
EVBVXETX,AXULOHBQ,152966
EVBVXETX,BJALXPFS,179482
EVBVXETX,BLANHGYY,152966
EVBVXETX,BSRMSVTC,371288
EVBVXETX,BUZIIBYG,15374334
EVBVXETX,DJBLNPNC,152966
EVBVXETX,FDXPMYGF,152966
EVBVXETX,FRHNWLNI,863013
EVBVXETX,HXYSSRXE,5217613
EVBVXETX,IGDVVKUD,152966
EVBVXETX,KEUWZRKO,366835
EVBVXETX,KJNSOAHR,12172380
EVBVXETX,LUENUFGA,3914860
EVBVXETX,MIRCVAMV,152966
EVBVXETX,NZKBIBNU,273290
EVBVXETX,QRKRBYJL,2664015
EVBVXETX,RCBZUSIM,152966
EVBVXETX,SAHWCZNH,2143158
EVBVXETX,SUOYXCHP,152966
EVBVXETX,UGEQLMXM,262296
EVBVXETX,UXSPKBJR,467704
EVBVXETX,WPQXWHYO,10694661
EVBVXETX,XIFHSOWQ,152966
EVBVXETX,XIPPENFQ,169134
EVBVXETX,ZCELVYQU,190020
FCYBOAXC,CCLHWFWF,12476602
FCYBOAXC,FWUCPMMW,152966
FCYBOAXC,LUENUFGA,3911847
FCYBOAXC,QKXNTIIB,2468562
FCYBOAXC,VUAFAIYJ,831234
FCYBOAXC,WBLJNPZQ,213247
FCYBOAXC,XUOIQPFL,2867151
FDXPMYGF,BSRMSVTC,371288
FDXPMYGF,CCLHWFWF,12483644
FDXPMYGF,DUCMGGNW,831234
FDXPMYGF,FITUEHWN,152966
FDXPMYGF,HCDTGMST,152966
FDXPMYGF,HXYSSRXE,5230334
FDXPMYGF,KEUWZRKO,366835
FDXPMYGF,LUENUFGA,3914860
FDXPMYGF,OGAFEHLU,152966
FDXPMYGF,PYZMVUWD,152966
FDXPMYGF,SAHWCZNH,2143158
FDXPMYGF,SUOYXCHP,152966
FDXPMYGF,TGOELCAG,262296
FDXPMYGF,VMAQSTJE,152966
FDXPMYGF,VWMBASNE,152966
FDXPMYGF,WBLJNPZQ,213247
FDXPMYGF,WQMVCOEM,152966
FDXPMYGF,XIFHSOWQ,152966
FITUEHWN,BEZYMBBT,3590214
FITUEHWN,KJNSOAHR,12172380
FITUEHWN,LUENUFGA,3914860
FITUEHWN,RCBZUSIM,152966
FITUEHWN,SAAYMURU,152966
FITUEHWN,STZDBITS,17999749
FITUEHWN,WBLJNPZQ,213247
FQCLOEXA,AXULOHBQ,152966
FQCLOEXA,BLANHGYY,152966
FQCLOEXA,BSRMSVTC,371288
FQCLOEXA,DEWLVASR,366835
FQCLOEXA,EVBVXETX,5203652
FQCLOEXA,FDXPMYGF,152966
FQCLOEXA,FITUEHWN,152966
FQCLOEXA,IGDVVKUD,152966
FQCLOEXA,KEUWZRKO,366835
FQCLOEXA,KJNSOAHR,12257524
FQCLOEXA,LUENUFGA,3914860
FQCLOEXA,NZKBIBNU,273290
FQCLOEXA,PYZMVUWD,152966
FQCLOEXA,QJQJSWFU,179482
FQCLOEXA,SAHWCZNH,2143158
FQCLOEXA,SNHYOVBM,375106
FQCLOEXA,UIFPPCLR,152966
FQCLOEXA,WPQXWHYO,10694661
FQCLOEXA,XIFHSOWQ,152966
FQCLOEXA,ZCELVYQU,190020
FQCLOEXA,ZKENOUDA,366835
FQCLOEXA,ZXERAXWP,152966
FRHNWLNI,ATLDMDBO,34533323
FRHNWLNI,AXULOHBQ,152966
FRHNWLNI,BLANHGYY,152966
FRHNWLNI,DNMPSKTB,5203652
FRHNWLNI,DUCMGGNW,831234
FRHNWLNI,GYHKIVQT,22066062
FRHNWLNI,IGDVVKUD,152966
FRHNWLNI,LPHPPJUG,1180902
FRHNWLNI,LUENUFGA,3914860
FRHNWLNI,QRKRBYJL,2664015
FRHNWLNI,QVLMOEYE,1071343
FRHNWLNI,RCBZUSIM,152966
FRHNWLNI,UGEQLMXM,262296
FRHNWLNI,UIFPPCLR,152966
FRHNWLNI,UXSPKBJR,467704
FRHNWLNI,VBYCLTYZ,497923
FRHNWLNI,XIPPENFQ,169134
FRHNWLNI,ZGJXVMNI,2968366
FTSVTTSR,AANGBULD,371288
FTSVTTSR,BEZYMBBT,3581077
FTSVTTSR,DEWLVASR,366835
FTSVTTSR,ELQGMQWE,501486
FTSVTTSR,FQCLOEXA,2091121
FTSVTTSR,FWUCPMMW,152966
FTSVTTSR,GKQIJYDH,5071546
FTSVTTSR,LLHREMKS,152966
FTSVTTSR,LSOIUSXD,298945
FTSVTTSR,SAAYMURU,152966
FTSVTTSR,SNHYOVBM,375106
FTSVTTSR,STZDBITS,18188405
FTSVTTSR,TGOELCAG,262296
FTSVTTSR,VBYCLTYZ,497923
FTSVTTSR,XIIEJNEE,152966
FTSVTTSR,YSYHGLQK,152966
FTSVTTSR,ZCELVYQU,190020
FTSVTTSR,ZXERAXWP,152966
FWUCPMMW,AXULOHBQ,152966
FWUCPMMW,BLANHGYY,152966
FWUCPMMW,BSRMSVTC,371288
FWUCPMMW,FDXPMYGF,152966
FWUCPMMW,FRHNWLNI,863013
FWUCPMMW,FTSVTTSR,262296
FWUCPMMW,HCDTGMST,152966
FWUCPMMW,JSLXRQOK,152966
FWUCPMMW,LLHREMKS,152966
FWUCPMMW,NAQIHUKZ,152966
FWUCPMMW,OGAFEHLU,152966
FWUCPMMW,PYZMVUWD,152966
FWUCPMMW,VMAQSTJE,152966
FWUCPMMW,WHPUAOID,152966
FWUCPMMW,XIIEJNEE,152966
GKQIJYDH,FWUCPMMW,152966
GKQIJYDH,YSYHGLQK,152966
GKQIJYDH,ZXERAXWP,152966
GYHKIVQT,AANGBULD,371288
GYHKIVQT,APQGTRMF,152966
GYHKIVQT,ATLDMDBO,35132302
GYHKIVQT,AXULOHBQ,152966
GYHKIVQT,BEZYMBBT,3581077
GYHKIVQT,BSRMSVTC,371288
GYHKIVQT,DEWLVASR,366835
GYHKIVQT,DNMPSKTB,5200639
GYHKIVQT,ELQGMQWE,501486
GYHKIVQT,EVBVXETX,5200639
GYHKIVQT,FQCLOEXA,2091121
GYHKIVQT,HXYSSRXE,5214600
GYHKIVQT,JBVHSUWY,366835
GYHKIVQT,KJNSOAHR,12254511
GYHKIVQT,LPHPPJUG,1180902
GYHKIVQT,LUENUFGA,3911847
GYHKIVQT,NZKBIBNU,273290
GYHKIVQT,OKMBFVKS,1751699
GYHKIVQT,PYZMVUWD,152966
GYHKIVQT,QRKRBYJL,2664015
GYHKIVQT,QVLMOEYE,1071343
GYHKIVQT,RCBZUSIM,152966
GYHKIVQT,RJGPVEXX,557435
GYHKIVQT,SAHWCZNH,2143158
GYHKIVQT,SDWAYPIK,5200639
GYHKIVQT,UIFPPCLR,152966
GYHKIVQT,UQYUIVVR,6137526
GYHKIVQT,VMAQSTJE,152966
GYHKIVQT,VWMBASNE,152966
GYHKIVQT,WBLJNPZQ,213247
GYHKIVQT,WPQXWHYO,10691649
GYHKIVQT,XUOIQPFL,2867151
GYHKIVQT,ZGJXVMNI,2968366
GYHKIVQT,ZKENOUDA,366835
GYHKIVQT,ZXERAXWP,152966
HCDTGMST,ATLDMDBO,34475240
HCDTGMST,BEZYMBBT,3581077
HCDTGMST,DJBLNPNC,152966
HCDTGMST,JERHKLYW,152966
HCDTGMST,KEUWZRKO,366835
HCDTGMST,LUENUFGA,3914860
HCDTGMST,RCBZUSIM,152966
HCDTGMST,STZDBITS,17989724
HCDTGMST,XIFHSOWQ,152966
HCDTGMST,ZGJXVMNI,2968366
HXYSSRXE,ATLDMDBO,35132302
HXYSSRXE,AXULOHBQ,152966
HXYSSRXE,BJALXPFS,179482
HXYSSRXE,BLANHGYY,152966
HXYSSRXE,BSRMSVTC,371288
HXYSSRXE,DNMPSKTB,5203652
HXYSSRXE,EVBVXETX,5200639
HXYSSRXE,FDXPMYGF,152966
HXYSSRXE,FQCLOEXA,2091121
HXYSSRXE,GYHKIVQT,22163022
HXYSSRXE,JPBRUTWP,5223513
HXYSSRXE,KEUWZRKO,366835
HXYSSRXE,LPHPPJUG,1180902
HXYSSRXE,LUENUFGA,3914860
HXYSSRXE,OGAFEHLU,152966
HXYSSRXE,PYZMVUWD,152966
HXYSSRXE,RAWUKQMJ,3911847
HXYSSRXE,RJGPVEXX,557435
HXYSSRXE,SAHWCZNH,2143158
HXYSSRXE,SDWAYPIK,5203652
HXYSSRXE,SUOYXCHP,152966
HXYSSRXE,UGEQLMXM,262296
HXYSSRXE,VMAQSTJE,152966
HXYSSRXE,VWMBASNE,152966
HXYSSRXE,WPQXWHYO,10694661
HXYSSRXE,WQMVCOEM,152966
HXYSSRXE,XIFHSOWQ,152966
HXYSSRXE,ZGJXVMNI,2968366
HXYSSRXE,ZKENOUDA,366835
IGDVVKUD,ATLDMDBO,35022070
IGDVVKUD,AXULOHBQ,152966
IGDVVKUD,BLANHGYY,152966
IGDVVKUD,BSRMSVTC,371288
IGDVVKUD,BTMOEMEP,11409195
IGDVVKUD,DJBLNPNC,152966
IGDVVKUD,DNMPSKTB,5207236
IGDVVKUD,FDXPMYGF,152966
IGDVVKUD,FQCLOEXA,2091121
IGDVVKUD,HXYSSRXE,5230334
IGDVVKUD,LPHPPJUG,1180902
IGDVVKUD,LRVGFDFM,9982009
IGDVVKUD,QRKRBYJL,2664015
IGDVVKUD,QVLMOEYE,1071343
IGDVVKUD,ROACSLMG,2143158
IGDVVKUD,SDWAYPIK,5207236
IGDVVKUD,SNHYOVBM,375106
IGDVVKUD,SUOYXCHP,152966
IGDVVKUD,UXSPKBJR,467704
IGDVVKUD,VBYCLTYZ,497923
IGDVVKUD,WBLJNPZQ,213247
IGDVVKUD,WHPUAOID,152966
IGDVVKUD,WQMVCOEM,152966
IGDVVKUD,XUOIQPFL,2876287
JBVHSUWY,AANGBULD,371288
JBVHSUWY,APQGTRMF,152966
JBVHSUWY,DBWLZWNK,249298
JBVHSUWY,ELQGMQWE,501486
JBVHSUWY,FTSVTTSR,262296
JBVHSUWY,HCDTGMST,152966
JBVHSUWY,JERHKLYW,152966
JBVHSUWY,KEUWZRKO,366835
JBVHSUWY,KJNSOAHR,12221909
JBVHSUWY,LLHREMKS,152966
JBVHSUWY,LTOYKIML,422783
JBVHSUWY,NAQIHUKZ,152966
JBVHSUWY,SDWAYPIK,5203652
JBVHSUWY,UIFPPCLR,152966
JBVHSUWY,VMAQSTJE,152966
JBVHSUWY,ZXERAXWP,152966
JERHKLYW,BEZYMBBT,3590214
JERHKLYW,DBWLZWNK,249298
JERHKLYW,JPBRUTWP,5230110
JERHKLYW,LPHPPJUG,1180902
JERHKLYW,LTOYKIML,422783
JERHKLYW,QKXNTIIB,2477699
JERHKLYW,TGOELCAG,262296
JERHKLYW,VUAFAIYJ,831234
JERHKLYW,WBLJNPZQ,213247
