leading_item_id,following_item_id,value
ATLDMDBO,OXKURKXR,3091079
ATLDMDBO,QRKRBYJL,4551756
ATLDMDBO,QVLMOEYE,3720610
ATLDMDBO,RAWUKQMJ,5105912
ATLDMDBO,RCBZUSIM,3080292
ATLDMDBO,SDWAYPIK,6161266
ATLDMDBO,UGEQLMXM,2913713
ATLDMDBO,UXSPKBJR,2833000
ATLDMDBO,VBYCLTYZ,5104065
ATLDMDBO,WBLJNPZQ,2697222
ATLDMDBO,WPQXWHYO,4023902
ATLDMDBO,XIIEJNEE,2499004
ATLDMDBO,XUOIQPFL,3302077
ATLDMDBO,ZGJXVMNI,2055663
ATLDMDBO,ZKENOUDA,2237423
AXULOHBQ,ATLDMDBO,31388435
AXULOHBQ,BJALXPFS,4180971
AXULOHBQ,BSRMSVTC,2691431
AXULOHBQ,DNMPSKTB,2549168
AXULOHBQ,EVBVXETX,3964754
AXULOHBQ,FDXPMYGF,3184316
AXULOHBQ,FQCLOEXA,2961882
AXULOHBQ,HXYSSRXE,2565859
AXULOHBQ,KEUWZRKO,2149070
AXULOHBQ,KJNSOAHR,3725551
AXULOHBQ,LPHPPJUG,1557427
AXULOHBQ,LUENUFGA,2799156
AXULOHBQ,NZKBIBNU,2747655
AXULOHBQ,OGAFEHLU,3162185
AXULOHBQ,PYZMVUWD,2183800
AXULOHBQ,RJGPVEXX,2810195
AXULOHBQ,SAHWCZNH,2672541
AXULOHBQ,SUOYXCHP,2711593
AXULOHBQ,UXSPKBJR,3057922
AXULOHBQ,VMAQSTJE,5497699
AXULOHBQ,VUAFAIYJ,2221319
AXULOHBQ,VWMBASNE,3957189
AXULOHBQ,WPQXWHYO,3873708
AXULOHBQ,XIFHSOWQ,1264968
AXULOHBQ,XUOIQPFL,2565859
AXULOHBQ,ZGJXVMNI,3533473
BEZYMBBT,DBWLZWNK,2417963
BEZYMBBT,ELQGMQWE,1291088
BEZYMBBT,FQCLOEXA,2063949
BEZYMBBT,GYHKIVQT,4103062
BEZYMBBT,HXYSSRXE,5405391
BEZYMBBT,KJNSOAHR,2854432
BEZYMBBT,OKMBFVKS,3372616
BEZYMBBT,RAWUKQMJ,3260396
BEZYMBBT,RCBZUSIM,2411730
BEZYMBBT,RJGPVEXX,3536460
BEZYMBBT,SDWAYPIK,4552796
BEZYMBBT,UIFPPCLR,2975785
BEZYMBBT,WBLJNPZQ,3124631
BEZYMBBT,YSYHGLQK,2568256
BJALXPFS,AXULOHBQ,3443772
BJALXPFS,BSRMSVTC,4035006
BJALXPFS,DNMPSKTB,4012086
BJALXPFS,EVBVXETX,4957945
BJALXPFS,FITUEHWN,2633654
BJALXPFS,GYHKIVQT,13919878
BJALXPFS,KEUWZRKO,3963157
BJALXPFS,OGAFEHLU,3492815
BJALXPFS,QRKRBYJL,6725416
BJALXPFS,QVLMOEYE,2516262
BJALXPFS,RCBZUSIM,3174515
BJALXPFS,RJGPVEXX,3029748
BJALXPFS,SDWAYPIK,6700052
BJALXPFS,SNHYOVBM,3076653
BJALXPFS,UGEQLMXM,3091839
BJALXPFS,UIFPPCLR,2143602
BJALXPFS,VMAQSTJE,2907799
BJALXPFS,VWMBASNE,2868136
BLANHGYY,AXULOHBQ,3222563
BLANHGYY,BJALXPFS,3184225
BLANHGYY,BSRMSVTC,1164507
BLANHGYY,DNMPSKTB,2545365
BLANHGYY,EVBVXETX,4563420
BLANHGYY,FDXPMYGF,1835178
BLANHGYY,FITUEHWN,2512922
BLANHGYY,FQCLOEXA,2721087
BLANHGYY,HCDTGMST,2298455
BLANHGYY,HXYSSRXE,3193013
BLANHGYY,JBVHSUWY,3123029
BLANHGYY,JPBRUTWP,3323268
BLANHGYY,KEUWZRKO,2543043
BLANHGYY,LPHPPJUG,3429538
BLANHGYY,LRVGFDFM,3125722
BLANHGYY,LUENUFGA,3282622
BLANHGYY,OGAFEHLU,2172885
BLANHGYY,PYZMVUWD,3577142
BLANHGYY,RAWUKQMJ,3557519
BLANHGYY,RJGPVEXX,2537485
BLANHGYY,SAHWCZNH,3469103
BLANHGYY,SUOYXCHP,1732803
BLANHGYY,TGOELCAG,2873189
BLANHGYY,UIFPPCLR,2192170
BLANHGYY,UQYUIVVR,3094287
BLANHGYY,VMAQSTJE,1939996
BLANHGYY,WBLJNPZQ,3107480
BLANHGYY,WPQXWHYO,4547800
BLANHGYY,WQMVCOEM,2565776
BLANHGYY,XIFHSOWQ,1606529
BLANHGYY,XUOIQPFL,3041419
BSRMSVTC,BEZYMBBT,3122731
BSRMSVTC,EVBVXETX,3451024
BSRMSVTC,FITUEHWN,2668359
BSRMSVTC,HCDTGMST,2347074
BSRMSVTC,JBVHSUWY,2222313
BSRMSVTC,JPBRUTWP,3492815
BSRMSVTC,KEUWZRKO,3354547
BSRMSVTC,LSOIUSXD,4171841
BSRMSVTC,LUENUFGA,3200447
BSRMSVTC,OGAFEHLU,2582840
BSRMSVTC,PYZMVUWD,3470325
BSRMSVTC,RJGPVEXX,2390993
BSRMSVTC,ROACSLMG,3274945
BSRMSVTC,SAHWCZNH,2840724
BSRMSVTC,TGOELCAG,3217321
BSRMSVTC,UIFPPCLR,4042754
BSRMSVTC,VMAQSTJE,3473832
BSRMSVTC,VWMBASNE,2560335
BSRMSVTC,WPQXWHYO,3029363
BSRMSVTC,XIFHSOWQ,3165399
BSRMSVTC,XIPPENFQ,3954951
BSRMSVTC,XUOIQPFL,3543203
BTMOEMEP,APQGTRMF,2487131
BTMOEMEP,ATLDMDBO,31632532
BTMOEMEP,AXULOHBQ,4891834
BTMOEMEP,BEZYMBBT,3754012
BTMOEMEP,BJALXPFS,4874132
BTMOEMEP,BLANHGYY,2967963
BTMOEMEP,BSRMSVTC,2942699
BTMOEMEP,DBWLZWNK,3913141
BTMOEMEP,DJBLNPNC,2904184
BTMOEMEP,DNMPSKTB,4916561
BTMOEMEP,FDXPMYGF,2465347
BTMOEMEP,FRHNWLNI,2300150
BTMOEMEP,GYHKIVQT,22813289
BTMOEMEP,HXYSSRXE,3645761
BTMOEMEP,IGDVVKUD,4102793
BTMOEMEP,JBVHSUWY,3468998
BTMOEMEP,JPBRUTWP,7619547
BTMOEMEP,KJNSOAHR,3594735
BTMOEMEP,LPHPPJUG,2668206
BTMOEMEP,LRVGFDFM,5096456
BTMOEMEP,OGAFEHLU,2173576
BTMOEMEP,OKMBFVKS,5053057
BTMOEMEP,OXKURKXR,2765442
BTMOEMEP,QRKRBYJL,2705544
BTMOEMEP,QVLMOEYE,6785288
BTMOEMEP,RAWUKQMJ,5427338
BTMOEMEP,RCBZUSIM,5058299
BTMOEMEP,SDWAYPIK,5009609
BTMOEMEP,UGEQLMXM,4228045
BTMOEMEP,UXSPKBJR,2360058
BTMOEMEP,VBYCLTYZ,3755916
BTMOEMEP,WBLJNPZQ,3268738
BTMOEMEP,WQMVCOEM,3414366
BTMOEMEP,XIIEJNEE,4235186
BTMOEMEP,XUOIQPFL,3094699
BUZIIBYG,BSRMSVTC,3505678
BUZIIBYG,BTMOEMEP,8041739
BUZIIBYG,DJBLNPNC,2900927
BUZIIBYG,FDXPMYGF,2589543
BUZIIBYG,FRHNWLNI,3564463
BUZIIBYG,FWUCPMMW,5535498
BUZIIBYG,HXYSSRXE,4084282
BUZIIBYG,RCBZUSIM,3186488
BUZIIBYG,RJGPVEXX,3233074
BUZIIBYG,SAHWCZNH,2810596
BUZIIBYG,UXSPKBJR,2990449
BUZIIBYG,WBLJNPZQ,3228882
BUZIIBYG,WPQXWHYO,3685634
CCLHWFWF,DBWLZWNK,3075498
CCLHWFWF,DUCMGGNW,3377669
CCLHWFWF,FCYBOAXC,69956874
CCLHWFWF,FITUEHWN,2323890
CCLHWFWF,FQCLOEXA,2947170
CCLHWFWF,JPBRUTWP,3628809
CCLHWFWF,LRVGFDFM,4180603
CCLHWFWF,LSOIUSXD,2064651
CCLHWFWF,LTOYKIML,3359957
CCLHWFWF,OGAFEHLU,2661423
CCLHWFWF,SUOYXCHP,2714914
CCLHWFWF,VUAFAIYJ,1896061
CCLHWFWF,VWMBASNE,3021368
CCLHWFWF,WBLJNPZQ,3534719
CCLHWFWF,WHPUAOID,2865889
CCLHWFWF,ZXERAXWP,1615557
DBWLZWNK,APQGTRMF,3699799
DBWLZWNK,ATLDMDBO,21881021
DBWLZWNK,AXULOHBQ,3591425
DBWLZWNK,BTMOEMEP,6287536
DBWLZWNK,CCLHWFWF,9195413
DBWLZWNK,ELQGMQWE,3953548
DBWLZWNK,FDXPMYGF,4259970
DBWLZWNK,FRHNWLNI,4464859
DBWLZWNK,FWUCPMMW,2923444
DBWLZWNK,GYHKIVQT,13425368
DBWLZWNK,HXYSSRXE,5622393
DBWLZWNK,IGDVVKUD,3866703
DBWLZWNK,JPBRUTWP,3108152
DBWLZWNK,LPHPPJUG,4783134
DBWLZWNK,LRVGFDFM,3801270
DBWLZWNK,QRKRBYJL,4180603
DBWLZWNK,QVLMOEYE,3299327
DBWLZWNK,RCBZUSIM,3453580
DBWLZWNK,UXSPKBJR,3947324
DBWLZWNK,VBYCLTYZ,3174515
DBWLZWNK,WHPUAOID,3409628
DDEXPPXU,DEWLVASR,2907292
DDEXPPXU,FTSVTTSR,2563907
DDEXPPXU,GKQIJYDH,5689176
DDEXPPXU,JERHKLYW,2908003
DDEXPPXU,NZKBIBNU,2900217
DDEXPPXU,OJIFIHMZ,3510366
DDEXPPXU,ZKENOUDA,2644075
DEWLVASR,AANGBULD,3996253
DEWLVASR,APQGTRMF,4103461
DEWLVASR,BEZYMBBT,3937446
DEWLVASR,DNMPSKTB,2382841
DEWLVASR,ELQGMQWE,8582138
DEWLVASR,FTSVTTSR,3451738
DEWLVASR,FWUCPMMW,4035006
DEWLVASR,GYHKIVQT,28085193
DEWLVASR,IGDVVKUD,3473770
DEWLVASR,JPBRUTWP,2740759
DEWLVASR,KJNSOAHR,5344964
DEWLVASR,OKMBFVKS,5757636
DEWLVASR,RAWUKQMJ,3315740
DEWLVASR,SDWAYPIK,4820622
DEWLVASR,UIFPPCLR,3586400
DEWLVASR,VMAQSTJE,2740517
DEWLVASR,WPQXWHYO,3492260
DEWLVASR,ZCELVYQU,3617129
DEWLVASR,ZGJXVMNI,3687522
DEWLVASR,ZKENOUDA,2840404
DEWLVASR,ZXERAXWP,5851770
DJBLNPNC,AXULOHBQ,2185356
DJBLNPNC,BLANHGYY,1738155
DJBLNPNC,BSRMSVTC,1930220
DJBLNPNC,DNMPSKTB,2726685
DJBLNPNC,FDXPMYGF,1100044
DJBLNPNC,FITUEHWN,2187764
DJBLNPNC,FRHNWLNI,2410096
DJBLNPNC,HCDTGMST,2172885
DJBLNPNC,JERHKLYW,2370699
DJBLNPNC,JPBRUTWP,2743216
DJBLNPNC,KEUWZRKO,3698314
DJBLNPNC,LSOIUSXD,2508659
DJBLNPNC,LUENUFGA,3926568
DJBLNPNC,OGAFEHLU,2487843
DJBLNPNC,PYZMVUWD,4030027
DJBLNPNC,ROACSLMG,3177306
DJBLNPNC,SUOYXCHP,2778531
DJBLNPNC,TGOELCAG,3251769
DJBLNPNC,UQYUIVVR,3639201
DJBLNPNC,UXSPKBJR,2530653
DJBLNPNC,VMAQSTJE,1840193
DJBLNPNC,WBLJNPZQ,2469018
DJBLNPNC,WHPUAOID,2786192
DJBLNPNC,WQMVCOEM,3086788
DNMPSKTB,AANGBULD,2302799
DNMPSKTB,APQGTRMF,3009591
DNMPSKTB,ATLDMDBO,47973995
DNMPSKTB,AXULOHBQ,4933446
DNMPSKTB,BEZYMBBT,3545994
DNMPSKTB,BJALXPFS,3020537
DNMPSKTB,BSRMSVTC,2241780
DNMPSKTB,DBWLZWNK,2216256
DNMPSKTB,DEWLVASR,2265191
DNMPSKTB,DJBLNPNC,2503393
DNMPSKTB,EVBVXETX,2589432
DNMPSKTB,FQCLOEXA,2220835
DNMPSKTB,GYHKIVQT,22203953
DNMPSKTB,HXYSSRXE,2936237
DNMPSKTB,IGDVVKUD,3599350
DNMPSKTB,JPBRUTWP,7230020
DNMPSKTB,KJNSOAHR,3093977
DNMPSKTB,LPHPPJUG,2707943
DNMPSKTB,LRVGFDFM,9693742
DNMPSKTB,MBSBZBXA,4646425
DNMPSKTB,OGAFEHLU,6187097
DNMPSKTB,OKMBFVKS,3703498
DNMPSKTB,OXKURKXR,3629671
DNMPSKTB,PYZMVUWD,3269511
DNMPSKTB,QJQJSWFU,3001129
DNMPSKTB,QRKRBYJL,5071317
DNMPSKTB,QVLMOEYE,2728917
DNMPSKTB,RAWUKQMJ,3740916
DNMPSKTB,RCBZUSIM,2974568
DNMPSKTB,RJGPVEXX,2610140
DNMPSKTB,SDWAYPIK,6691847
DNMPSKTB,UGEQLMXM,2666394
DNMPSKTB,UIFPPCLR,2190183
DNMPSKTB,VBYCLTYZ,4859255
DNMPSKTB,VMAQSTJE,3100869
DNMPSKTB,VWMBASNE,2600634
DNMPSKTB,WBLJNPZQ,1962254
DNMPSKTB,WPQXWHYO,2917911
DNMPSKTB,XIFHSOWQ,3118735
DNMPSKTB,XIIEJNEE,3559733
DNMPSKTB,XUOIQPFL,5755720
DNMPSKTB,ZGJXVMNI,3680065
DNMPSKTB,ZKENOUDA,1349727
DUCMGGNW,BLANHGYY,4179678
DUCMGGNW,BUZIIBYG,4498775
DUCMGGNW,KEUWZRKO,2777932
DUCMGGNW,UXSPKBJR,3173889
ELQGMQWE,AANGBULD,5248801
ELQGMQWE,BEZYMBBT,2674793
ELQGMQWE,BUZIIBYG,3253990
ELQGMQWE,DEWLVASR,3814612
ELQGMQWE,FITUEHWN,2783328
ELQGMQWE,FQCLOEXA,2923904
ELQGMQWE,FTSVTTSR,4249342
ELQGMQWE,GYHKIVQT,26878963
ELQGMQWE,HXYSSRXE,2874229
ELQGMQWE,JSLXRQOK,3231221
ELQGMQWE,KJNSOAHR,2999924
ELQGMQWE,LLHREMKS,2150982
ELQGMQWE,NAQIHUKZ,2699405
ELQGMQWE,OKMBFVKS,4845920
ELQGMQWE,SDWAYPIK,3977356
ELQGMQWE,UIFPPCLR,2056210
ELQGMQWE,WBLJNPZQ,2726403
ELQGMQWE,XIIEJNEE,4137791
ELQGMQWE,XUOIQPFL,3121042
ELQGMQWE,ZCELVYQU,2262889
ELQGMQWE,ZKENOUDA,2574684
ELQGMQWE,ZXERAXWP,3306776
EVBVXETX,ATLDMDBO,26484032
EVBVXETX,AXULOHBQ,3313601
EVBVXETX,BJALXPFS,2957526
EVBVXETX,BLANHGYY,5157463
EVBVXETX,BUZIIBYG,4857749
EVBVXETX,DJBLNPNC,3043065
EVBVXETX,FDXPMYGF,2574777
EVBVXETX,FQCLOEXA,3608901
EVBVXETX,FRHNWLNI,3193001
EVBVXETX,HXYSSRXE,4504669
EVBVXETX,IGDVVKUD,3318316
EVBVXETX,KEUWZRKO,1929848
EVBVXETX,KJNSOAHR,4020999
EVBVXETX,LUENUFGA,2948956
EVBVXETX,MIRCVAMV,2672377
EVBVXETX,NZKBIBNU,3001096
EVBVXETX,RCBZUSIM,2242655
EVBVXETX,SAHWCZNH,3215999
EVBVXETX,SUOYXCHP,3151201
EVBVXETX,UGEQLMXM,3868189
EVBVXETX,UXSPKBJR,2521820
EVBVXETX,WPQXWHYO,6522268
EVBVXETX,XIFHSOWQ,2465439
EVBVXETX,XIPPENFQ,2212931
EVBVXETX,ZCELVYQU,3124542
FCYBOAXC,CCLHWFWF,15084893
FCYBOAXC,FWUCPMMW,2293510
FCYBOAXC,LUENUFGA,2501439
FCYBOAXC,QKXNTIIB,3380927
FCYBOAXC,VUAFAIYJ,3003646
FCYBOAXC,WBLJNPZQ,3288364
FDXPMYGF,BSRMSVTC,1908789
FDXPMYGF,CCLHWFWF,4537744
FDXPMYGF,DUCMGGNW,2474934
FDXPMYGF,FITUEHWN,3318093
FDXPMYGF,HCDTGMST,3001895
FDXPMYGF,HXYSSRXE,3639201
FDXPMYGF,KEUWZRKO,2895997
FDXPMYGF,LUENUFGA,2948876
FDXPMYGF,MBSBZBXA,2708234
FDXPMYGF,OGAFEHLU,2487843
FDXPMYGF,PYZMVUWD,4202232
FDXPMYGF,SAHWCZNH,2566090
FDXPMYGF,SUOYXCHP,3164377
FDXPMYGF,TGOELCAG,3391862
FDXPMYGF,VMAQSTJE,3518241
FDXPMYGF,VWMBASNE,1978866
FDXPMYGF,WBLJNPZQ,2999196
FDXPMYGF,WQMVCOEM,3633381
FDXPMYGF,XIFHSOWQ,2487063
FITUEHWN,BEZYMBBT,2173554
FITUEHWN,KJNSOAHR,5775490
FITUEHWN,RCBZUSIM,2380871
FITUEHWN,SAAYMURU,3489841
FITUEHWN,STZDBITS,5353358
FITUEHWN,WBLJNPZQ,2207635
FQCLOEXA,ATLDMDBO,31483353
FQCLOEXA,AXULOHBQ,2080627
FQCLOEXA,BLANHGYY,3769062
FQCLOEXA,BSRMSVTC,3307824
FQCLOEXA,DEWLVASR,3046736
FQCLOEXA,EVBVXETX,5171648
FQCLOEXA,FDXPMYGF,3607898
FQCLOEXA,FITUEHWN,3061246
FQCLOEXA,FRHNWLNI,4175106
FQCLOEXA,IGDVVKUD,3567434
FQCLOEXA,KEUWZRKO,3467701
FQCLOEXA,KJNSOAHR,3048890
FQCLOEXA,LUENUFGA,2921439
FQCLOEXA,NZKBIBNU,3583923
FQCLOEXA,PYZMVUWD,2370718
FQCLOEXA,SAHWCZNH,3296940
FQCLOEXA,SNHYOVBM,2918703
FQCLOEXA,UIFPPCLR,2525871
FQCLOEXA,WPQXWHYO,9503417
FQCLOEXA,XIFHSOWQ,2056515
FQCLOEXA,ZCELVYQU,3306886
FQCLOEXA,ZKENOUDA,3142502
FRHNWLNI,ATLDMDBO,31120374
FRHNWLNI,AXULOHBQ,3671300
FRHNWLNI,BLANHGYY,3038062
FRHNWLNI,DNMPSKTB,5585924
FRHNWLNI,DUCMGGNW,2867588
FRHNWLNI,GYHKIVQT,6515569
FRHNWLNI,IGDVVKUD,5256842
FRHNWLNI,LPHPPJUG,2453076
FRHNWLNI,LUENUFGA,3318859
FRHNWLNI,QRKRBYJL,2098920
FRHNWLNI,QVLMOEYE,3296993
FRHNWLNI,RCBZUSIM,2397015
FRHNWLNI,UGEQLMXM,2746777
FRHNWLNI,UIFPPCLR,2632246
FRHNWLNI,UXSPKBJR,3063821
FRHNWLNI,VBYCLTYZ,2507947
FRHNWLNI,XIPPENFQ,7066642
FRHNWLNI,ZGJXVMNI,2606552
FTSVTTSR,AANGBULD,3143878
FTSVTTSR,DEWLVASR,3403404
FTSVTTSR,ELQGMQWE,4493912
FTSVTTSR,FQCLOEXA,2735771
FTSVTTSR,FWUCPMMW,3922782
FTSVTTSR,GKQIJYDH,4857130
FTSVTTSR,LLHREMKS,1852630
FTSVTTSR,LSOIUSXD,3620277
FTSVTTSR,SAAYMURU,3741920
FTSVTTSR,SNHYOVBM,3240788
FTSVTTSR,STZDBITS,6395756
FTSVTTSR,TGOELCAG,1897109
FTSVTTSR,VBYCLTYZ,3040516
FTSVTTSR,XIIEJNEE,1790089
FTSVTTSR,YSYHGLQK,3574355
FTSVTTSR,ZCELVYQU,3618166
FTSVTTSR,ZKENOUDA,2958999
FTSVTTSR,ZXERAXWP,3116727
FWUCPMMW,AXULOHBQ,3612615
FWUCPMMW,BLANHGYY,2486417
FWUCPMMW,BSRMSVTC,3568492
FWUCPMMW,FDXPMYGF,1481296
FWUCPMMW,FRHNWLNI,2784437
FWUCPMMW,FTSVTTSR,1788694
FWUCPMMW,HCDTGMST,2975708
FWUCPMMW,JSLXRQOK,2067534
FWUCPMMW,LLHREMKS,2180315
FWUCPMMW,NAQIHUKZ,2643968
FWUCPMMW,PYZMVUWD,2522107
FWUCPMMW,VMAQSTJE,1973727
FWUCPMMW,WHPUAOID,3544612
FWUCPMMW,XIIEJNEE,1805674
GKQIJYDH,FWUCPMMW,2561226
GKQIJYDH,XMKRPGLB,4054175
GKQIJYDH,YSYHGLQK,1985745
GKQIJYDH,ZXERAXWP,3558448
GYHKIVQT,AANGBULD,2855497
GYHKIVQT,APQGTRMF,3636188
GYHKIVQT,ATLDMDBO,9205577
GYHKIVQT,AXULOHBQ,2786067
GYHKIVQT,BEZYMBBT,3954869
GYHKIVQT,BSRMSVTC,3509619
GYHKIVQT,DEWLVASR,2259711
GYHKIVQT,DNMPSKTB,5142186
GYHKIVQT,ELQGMQWE,2524691
GYHKIVQT,EVBVXETX,3567801
GYHKIVQT,FQCLOEXA,2242631
GYHKIVQT,HXYSSRXE,5866803
GYHKIVQT,KJNSOAHR,4466865
GYHKIVQT,LPHPPJUG,3236544
GYHKIVQT,NZKBIBNU,2332984
GYHKIVQT,OKMBFVKS,2646831
GYHKIVQT,PYZMVUWD,5738141
GYHKIVQT,QRKRBYJL,3658150
GYHKIVQT,QVLMOEYE,3185655
GYHKIVQT,RCBZUSIM,3071822
GYHKIVQT,RJGPVEXX,2862066
GYHKIVQT,SAHWCZNH,3528491
GYHKIVQT,SDWAYPIK,5050760
GYHKIVQT,UIFPPCLR,2784889
GYHKIVQT,UQYUIVVR,2735518
GYHKIVQT,VMAQSTJE,3530445
GYHKIVQT,VWMBASNE,3065108
GYHKIVQT,WBLJNPZQ,3194818
GYHKIVQT,WPQXWHYO,2727430
GYHKIVQT,XUOIQPFL,3996708
GYHKIVQT,ZGJXVMNI,3711123
GYHKIVQT,ZKENOUDA,2258647
GYHKIVQT,ZXERAXWP,2855497
HCDTGMST,ATLDMDBO,38171742
HCDTGMST,BEZYMBBT,2401550
HCDTGMST,DJBLNPNC,2488130
HCDTGMST,JERHKLYW,3754936
HCDTGMST,KEUWZRKO,3385209
HCDTGMST,LUENUFGA,3492514
HCDTGMST,RCBZUSIM,2220000
HCDTGMST,STZDBITS,6592428
HCDTGMST,XIFHSOWQ,3693852
HCDTGMST,ZGJXVMNI,2741808
HXYSSRXE,ATLDMDBO,21994004
HXYSSRXE,AXULOHBQ,3262715
HXYSSRXE,BJALXPFS,2825930
HXYSSRXE,BLANHGYY,3195002
HXYSSRXE,BSRMSVTC,4707323
HXYSSRXE,DNMPSKTB,11434410
HXYSSRXE,EVBVXETX,2598394
HXYSSRXE,FDXPMYGF,3501275
HXYSSRXE,FQCLOEXA,1860865
HXYSSRXE,GYHKIVQT,20161058
HXYSSRXE,JPBRUTWP,3975611
HXYSSRXE,KEUWZRKO,4565105
HXYSSRXE,LPHPPJUG,2691213
HXYSSRXE,LUENUFGA,3012169
HXYSSRXE,OGAFEHLU,2515637
HXYSSRXE,PYZMVUWD,3508409
HXYSSRXE,RAWUKQMJ,3128493
HXYSSRXE,RJGPVEXX,2814313
HXYSSRXE,SAHWCZNH,3177632
HXYSSRXE,SDWAYPIK,4932274
HXYSSRXE,SUOYXCHP,3124560
HXYSSRXE,UGEQLMXM,3049384
HXYSSRXE,VMAQSTJE,3510546
HXYSSRXE,VWMBASNE,3160188
HXYSSRXE,WPQXWHYO,4378646
HXYSSRXE,WQMVCOEM,2053152
HXYSSRXE,XIFHSOWQ,4550737
HXYSSRXE,ZGJXVMNI,4240596
HXYSSRXE,ZKENOUDA,2115152
IGDVVKUD,ATLDMDBO,31243475
IGDVVKUD,AXULOHBQ,3198332
IGDVVKUD,BLANHGYY,3059487
IGDVVKUD,BSRMSVTC,3212291
IGDVVKUD,BTMOEMEP,3547317
IGDVVKUD,DJBLNPNC,659808
IGDVVKUD,DNMPSKTB,3105341
IGDVVKUD,FDXPMYGF,2485404
IGDVVKUD,FQCLOEXA,3233516
IGDVVKUD,HXYSSRXE,2785616
IGDVVKUD,LRVGFDFM,4094475
IGDVVKUD,QRKRBYJL,2621926
IGDVVKUD,QVLMOEYE,1915116
IGDVVKUD,ROACSLMG,3851556
IGDVVKUD,SDWAYPIK,3810846
IGDVVKUD,SNHYOVBM,4170892
IGDVVKUD,SUOYXCHP,2351378
IGDVVKUD,UXSPKBJR,3916028
IGDVVKUD,VBYCLTYZ,4005318
IGDVVKUD,WBLJNPZQ,3161183
IGDVVKUD,WHPUAOID,2136521
IGDVVKUD,WQMVCOEM,2619781
IGDVVKUD,XUOIQPFL,2519593
JBVHSUWY,APQGTRMF,3417366
JBVHSUWY,ELQGMQWE,2925661
JBVHSUWY,FTSVTTSR,2958386
JBVHSUWY,KEUWZRKO,3947324
JBVHSUWY,KJNSOAHR,3405988
JBVHSUWY,LLHREMKS,2653781
JBVHSUWY,LTOYKIML,1723605
