leading_item_id,following_item_id,value
BEZYMBBT,WBLJNPZQ,147004
BEZYMBBT,XMKRPGLB,765165
BEZYMBBT,YSYHGLQK,11046
BEZYMBBT,ZKENOUDA,372434
BJALXPFS,BSRMSVTC,217294
BJALXPFS,DNMPSKTB,4875900
BJALXPFS,GYHKIVQT,29422612
BJALXPFS,KEUWZRKO,300526
BJALXPFS,OGAFEHLU,20059
BJALXPFS,QRKRBYJL,3587276
BJALXPFS,QVLMOEYE,1170572
BJALXPFS,RCBZUSIM,16821
BJALXPFS,RJGPVEXX,505461
BJALXPFS,SDWAYPIK,5290480
BJALXPFS,SNHYOVBM,458130
BJALXPFS,UGEQLMXM,175818
BJALXPFS,VMAQSTJE,35317
BJALXPFS,WBLJNPZQ,145471
BLANHGYY,AXULOHBQ,74837
BLANHGYY,BJALXPFS,141717
BLANHGYY,BSRMSVTC,214391
BLANHGYY,CCLHWFWF,19695313
BLANHGYY,DNMPSKTB,4892344
BLANHGYY,EVBVXETX,5441638
BLANHGYY,FCYBOAXC,114665518
BLANHGYY,FDXPMYGF,13248
BLANHGYY,FITUEHWN,108987
BLANHGYY,FQCLOEXA,2148450
BLANHGYY,HCDTGMST,122172
BLANHGYY,HXYSSRXE,5360322
BLANHGYY,JBVHSUWY,364009
BLANHGYY,KEUWZRKO,305800
BLANHGYY,LPHPPJUG,1309488
BLANHGYY,LRVGFDFM,7620318
BLANHGYY,OGAFEHLU,34366
BLANHGYY,PYZMVUWD,8632
BLANHGYY,RAWUKQMJ,4231279
BLANHGYY,SAHWCZNH,2479439
BLANHGYY,SUOYXCHP,12198
BLANHGYY,TGOELCAG,204945
BLANHGYY,UQYUIVVR,4847984
BLANHGYY,VMAQSTJE,38537
BLANHGYY,WBLJNPZQ,145657
BLANHGYY,WPQXWHYO,10346823
BLANHGYY,WQMVCOEM,136985
BLANHGYY,XUOIQPFL,2827144
BSRMSVTC,BEZYMBBT,3708587
BSRMSVTC,BUZIIBYG,16682742
BSRMSVTC,EVBVXETX,5441120
BSRMSVTC,FCYBOAXC,114698474
BSRMSVTC,FITUEHWN,109362
BSRMSVTC,HCDTGMST,144885
BSRMSVTC,JBVHSUWY,365251
BSRMSVTC,JPBRUTWP,5664255
BSRMSVTC,KEUWZRKO,303945
BSRMSVTC,LSOIUSXD,148564
BSRMSVTC,LUENUFGA,3967425
BSRMSVTC,OGAFEHLU,20186
BSRMSVTC,OKMBFVKS,1884232
BSRMSVTC,PYZMVUWD,8555
BSRMSVTC,QJQJSWFU,125757
BSRMSVTC,RJGPVEXX,504290
BSRMSVTC,ROACSLMG,2020158
BSRMSVTC,STZDBITS,18536828
BSRMSVTC,TGOELCAG,196849
BSRMSVTC,UIFPPCLR,105785
BSRMSVTC,VMAQSTJE,37057
BSRMSVTC,WPQXWHYO,10228196
BSRMSVTC,XIFHSOWQ,66453
BSRMSVTC,XUOIQPFL,2784711
BTMOEMEP,APQGTRMF,101504
BTMOEMEP,ATLDMDBO,37195073
BTMOEMEP,AXULOHBQ,72287
BTMOEMEP,BLANHGYY,18198
BTMOEMEP,BSRMSVTC,214053
BTMOEMEP,DBWLZWNK,339584
BTMOEMEP,DNMPSKTB,4852606
BTMOEMEP,FDXPMYGF,6402
BTMOEMEP,FRHNWLNI,1040013
BTMOEMEP,GYHKIVQT,28534680
BTMOEMEP,HXYSSRXE,5259688
BTMOEMEP,IGDVVKUD,40520
BTMOEMEP,JBVHSUWY,358415
BTMOEMEP,JERHKLYW,13467
BTMOEMEP,JPBRUTWP,5707028
BTMOEMEP,KJNSOAHR,12325502
BTMOEMEP,LPHPPJUG,1301048
BTMOEMEP,LRVGFDFM,7433119
BTMOEMEP,OGAFEHLU,19875
BTMOEMEP,OKMBFVKS,1857876
BTMOEMEP,OXKURKXR,129858
BTMOEMEP,QRKRBYJL,3672158
BTMOEMEP,QVLMOEYE,1154268
BTMOEMEP,RAWUKQMJ,4287371
BTMOEMEP,RCBZUSIM,16807
BTMOEMEP,RJGPVEXX,496615
BTMOEMEP,SDWAYPIK,5345222
BTMOEMEP,UGEQLMXM,174625
BTMOEMEP,UXSPKBJR,483110
BTMOEMEP,VBYCLTYZ,595713
BTMOEMEP,WBLJNPZQ,148157
BTMOEMEP,WQMVCOEM,152461
BTMOEMEP,XIIEJNEE,78188
BTMOEMEP,XUOIQPFL,2807463
BUZIIBYG,BJALXPFS,141997
BUZIIBYG,BTMOEMEP,19424581
BUZIIBYG,DJBLNPNC,6307
BUZIIBYG,FDXPMYGF,7207
BUZIIBYG,FRHNWLNI,1039289
BUZIIBYG,FWUCPMMW,9819
BUZIIBYG,KAGJCHMR,16743
BUZIIBYG,KEUWZRKO,304918
BUZIIBYG,RJGPVEXX,489716
BUZIIBYG,SAHWCZNH,2571180
BUZIIBYG,TGOELCAG,199257
BUZIIBYG,UXSPKBJR,478690
BUZIIBYG,WPQXWHYO,10324031
BUZIIBYG,XMKRPGLB,773806
CCLHWFWF,DBWLZWNK,329386
CCLHWFWF,DEWLVASR,386320
CCLHWFWF,DUCMGGNW,792782
CCLHWFWF,FCYBOAXC,114537183
CCLHWFWF,FITUEHWN,112339
CCLHWFWF,FQCLOEXA,2077310
CCLHWFWF,FWUCPMMW,8831
CCLHWFWF,HCDTGMST,147662
CCLHWFWF,JPBRUTWP,5666794
CCLHWFWF,LRVGFDFM,7400346
CCLHWFWF,LSOIUSXD,156913
CCLHWFWF,LTOYKIML,407768
CCLHWFWF,NZKBIBNU,314547
CCLHWFWF,OGAFEHLU,23188
CCLHWFWF,STZDBITS,18726024
CCLHWFWF,SUOYXCHP,12549
CCLHWFWF,VBYCLTYZ,584544
CCLHWFWF,VUAFAIYJ,593386
CCLHWFWF,VWMBASNE,147100
CCLHWFWF,WHPUAOID,54529
DBWLZWNK,APQGTRMF,107628
DBWLZWNK,ATLDMDBO,37271858
DBWLZWNK,AXULOHBQ,72636
DBWLZWNK,BEZYMBBT,3669269
DBWLZWNK,BTMOEMEP,19739495
DBWLZWNK,ELQGMQWE,533627
DBWLZWNK,FRHNWLNI,1043337
DBWLZWNK,FWUCPMMW,10209
DBWLZWNK,GYHKIVQT,29318621
DBWLZWNK,IGDVVKUD,45065
DBWLZWNK,JBVHSUWY,361557
DBWLZWNK,JPBRUTWP,5634264
DBWLZWNK,KJNSOAHR,12564623
DBWLZWNK,LPHPPJUG,1306966
DBWLZWNK,LRVGFDFM,7637569
DBWLZWNK,NZKBIBNU,325476
DBWLZWNK,OKMBFVKS,1880064
DBWLZWNK,QRKRBYJL,3609368
DBWLZWNK,QVLMOEYE,1158255
DBWLZWNK,RCBZUSIM,17371
DBWLZWNK,ROACSLMG,2032540
DBWLZWNK,UXSPKBJR,484000
DBWLZWNK,VBYCLTYZ,594298
DBWLZWNK,WHPUAOID,56635
DBWLZWNK,XMKRPGLB,812080
DDEXPPXU,DEWLVASR,383000
DDEXPPXU,FTSVTTSR,188613
DDEXPPXU,JERHKLYW,13209
DDEXPPXU,NZKBIBNU,329073
DDEXPPXU,OJIFIHMZ,1845479
DDEXPPXU,QJQJSWFU,129558
DDEXPPXU,ZKENOUDA,357775
DEWLVASR,APQGTRMF,105162
DEWLVASR,BEZYMBBT,3700336
DEWLVASR,DNMPSKTB,4843807
DEWLVASR,DUCMGGNW,749843
DEWLVASR,ELQGMQWE,508631
DEWLVASR,FITUEHWN,111504
DEWLVASR,FTSVTTSR,189409
DEWLVASR,GYHKIVQT,29015933
DEWLVASR,JBVHSUWY,367664
DEWLVASR,JPBRUTWP,5637030
DEWLVASR,KJNSOAHR,12560013
DEWLVASR,LLHREMKS,51533
DEWLVASR,OGAFEHLU,25411
DEWLVASR,OKMBFVKS,1890986
DEWLVASR,QVLMOEYE,1181954
DEWLVASR,RAWUKQMJ,4241141
DEWLVASR,SDWAYPIK,5257734
DEWLVASR,UIFPPCLR,108930
DEWLVASR,VMAQSTJE,39470
DEWLVASR,WPQXWHYO,10338535
DEWLVASR,ZCELVYQU,194510
DEWLVASR,ZGJXVMNI,2779215
DEWLVASR,ZKENOUDA,358977
DEWLVASR,ZXERAXWP,72994
DJBLNPNC,AXULOHBQ,75103
DJBLNPNC,BJALXPFS,141395
DJBLNPNC,BLANHGYY,20297
DJBLNPNC,BSRMSVTC,214730
DJBLNPNC,DNMPSKTB,4867291
DJBLNPNC,FDXPMYGF,13137
DJBLNPNC,FRHNWLNI,1054898
DJBLNPNC,HXYSSRXE,5282311
DJBLNPNC,MBSBZBXA,4660739
DJBLNPNC,ROACSLMG,2028078
DJBLNPNC,SUOYXCHP,11549
DJBLNPNC,UQYUIVVR,4833631
DJBLNPNC,UXSPKBJR,489843
DJBLNPNC,WBLJNPZQ,145352
DJBLNPNC,WHPUAOID,56851
DJBLNPNC,WQMVCOEM,121963
DNMPSKTB,AANGBULD,508947
DNMPSKTB,APQGTRMF,104829
DNMPSKTB,ATLDMDBO,37234886
DNMPSKTB,AXULOHBQ,71252
DNMPSKTB,BEZYMBBT,3697807
DNMPSKTB,BSRMSVTC,215435
DNMPSKTB,DBWLZWNK,342261
DNMPSKTB,DEWLVASR,390603
DNMPSKTB,ELQGMQWE,539790
DNMPSKTB,EVBVXETX,5457485
DNMPSKTB,FQCLOEXA,2083008
DNMPSKTB,GYHKIVQT,29000725
DNMPSKTB,HXYSSRXE,5273272
DNMPSKTB,IGDVVKUD,40802
DNMPSKTB,JBVHSUWY,361629
DNMPSKTB,JPBRUTWP,5698537
DNMPSKTB,KJNSOAHR,12530770
DNMPSKTB,LPHPPJUG,1300162
DNMPSKTB,LRVGFDFM,7444429
DNMPSKTB,MBSBZBXA,4642534
DNMPSKTB,OGAFEHLU,20295
DNMPSKTB,OKMBFVKS,1848811
DNMPSKTB,OXKURKXR,131580
DNMPSKTB,PYZMVUWD,8254
DNMPSKTB,QJQJSWFU,125943
DNMPSKTB,QRKRBYJL,3623574
DNMPSKTB,QVLMOEYE,1155145
DNMPSKTB,RAWUKQMJ,4261134
DNMPSKTB,RCBZUSIM,16853
DNMPSKTB,RJGPVEXX,508399
DNMPSKTB,SDWAYPIK,5317346
DNMPSKTB,UGEQLMXM,176369
DNMPSKTB,UIFPPCLR,107711
DNMPSKTB,VBYCLTYZ,594355
DNMPSKTB,VMAQSTJE,36303
DNMPSKTB,VWMBASNE,143174
DNMPSKTB,XIFHSOWQ,66198
DNMPSKTB,XIIEJNEE,80812
DNMPSKTB,XUOIQPFL,2820597
DNMPSKTB,ZGJXVMNI,2774142
DNMPSKTB,ZKENOUDA,377209
DUCMGGNW,BLANHGYY,17369
DUCMGGNW,BUZIIBYG,16537341
DUCMGGNW,DJBLNPNC,8582
DUCMGGNW,OGAFEHLU,20176
DUCMGGNW,UXSPKBJR,485748
ELQGMQWE,AANGBULD,507310
ELQGMQWE,BEZYMBBT,3670288
ELQGMQWE,CCLHWFWF,19636219
ELQGMQWE,DEWLVASR,383007
ELQGMQWE,FITUEHWN,111844
ELQGMQWE,FQCLOEXA,2071214
ELQGMQWE,FTSVTTSR,189091
ELQGMQWE,FWUCPMMW,10832
ELQGMQWE,GYHKIVQT,29040873
ELQGMQWE,HXYSSRXE,5304307
ELQGMQWE,JSLXRQOK,9337
ELQGMQWE,KEUWZRKO,302893
ELQGMQWE,KJNSOAHR,12533421
ELQGMQWE,LLHREMKS,53123
ELQGMQWE,NAQIHUKZ,7168
ELQGMQWE,OKMBFVKS,1881129
ELQGMQWE,SAHWCZNH,2540563
ELQGMQWE,SDWAYPIK,5232118
ELQGMQWE,UIFPPCLR,108812
ELQGMQWE,WBLJNPZQ,151182
ELQGMQWE,XIIEJNEE,78235
ELQGMQWE,XUOIQPFL,2768907
ELQGMQWE,ZKENOUDA,360246
ELQGMQWE,ZXERAXWP,74281
EVBVXETX,ATLDMDBO,37365617
EVBVXETX,AXULOHBQ,71709
EVBVXETX,BJALXPFS,142309
EVBVXETX,BLANHGYY,17422
EVBVXETX,BTMOEMEP,19595577
EVBVXETX,BUZIIBYG,16733263
EVBVXETX,DJBLNPNC,6263
EVBVXETX,FDXPMYGF,6432
EVBVXETX,FQCLOEXA,2092099
EVBVXETX,FRHNWLNI,1025637
EVBVXETX,IGDVVKUD,42641
EVBVXETX,KEUWZRKO,306132
EVBVXETX,KJNSOAHR,12438529
EVBVXETX,LUENUFGA,3960860
EVBVXETX,MIRCVAMV,65676
EVBVXETX,NZKBIBNU,310764
EVBVXETX,QRKRBYJL,3711217
EVBVXETX,RCBZUSIM,16895
EVBVXETX,SAHWCZNH,2596622
EVBVXETX,UXSPKBJR,477549
EVBVXETX,WPQXWHYO,10298524
EVBVXETX,WQMVCOEM,152424
EVBVXETX,XIFHSOWQ,68267
EVBVXETX,XIIEJNEE,80624
EVBVXETX,XIPPENFQ,157826
EVBVXETX,ZCELVYQU,194685
FCYBOAXC,BSRMSVTC,242552
FCYBOAXC,FRHNWLNI,1099804
FCYBOAXC,FWUCPMMW,9920
FCYBOAXC,LUENUFGA,3946586
FCYBOAXC,QKXNTIIB,2151781
FCYBOAXC,UQYUIVVR,4916023
FCYBOAXC,VUAFAIYJ,698099
FCYBOAXC,WBLJNPZQ,173858
FCYBOAXC,XUOIQPFL,2851824
FDXPMYGF,BSRMSVTC,214487
FDXPMYGF,CCLHWFWF,19688893
FDXPMYGF,DUCMGGNW,731480
FDXPMYGF,FITUEHWN,107746
FDXPMYGF,HCDTGMST,139951
FDXPMYGF,HXYSSRXE,5363201
FDXPMYGF,JERHKLYW,14348
FDXPMYGF,KEUWZRKO,298300
FDXPMYGF,LUENUFGA,3932235
FDXPMYGF,MBSBZBXA,4667240
FDXPMYGF,OGAFEHLU,21082
FDXPMYGF,PYZMVUWD,8643
FDXPMYGF,SAHWCZNH,2522129
FDXPMYGF,SUOYXCHP,12203
FDXPMYGF,TGOELCAG,203117
FDXPMYGF,VMAQSTJE,37177
FDXPMYGF,WBLJNPZQ,146028
FDXPMYGF,WPQXWHYO,10366305
FDXPMYGF,WQMVCOEM,139420
FDXPMYGF,XIFHSOWQ,67212
FITUEHWN,BEZYMBBT,3698611
FITUEHWN,DEWLVASR,386224
FITUEHWN,KJNSOAHR,12442787
FITUEHWN,LUENUFGA,3941200
FITUEHWN,RCBZUSIM,17483
FITUEHWN,SAAYMURU,49936
FITUEHWN,STZDBITS,18635461
FITUEHWN,UGEQLMXM,176890
FQCLOEXA,AXULOHBQ,73234
FQCLOEXA,BSRMSVTC,213558
FQCLOEXA,DEWLVASR,385404
FQCLOEXA,EVBVXETX,5534647
FQCLOEXA,FITUEHWN,110764
FQCLOEXA,FRHNWLNI,1035945
FQCLOEXA,IGDVVKUD,42502
FQCLOEXA,KEUWZRKO,303614
FQCLOEXA,LLHREMKS,52887
FQCLOEXA,LUENUFGA,3959616
FQCLOEXA,NZKBIBNU,313620
FQCLOEXA,PYZMVUWD,9120
FQCLOEXA,QJQJSWFU,123453
FQCLOEXA,SAHWCZNH,2559629
FQCLOEXA,SNHYOVBM,466787
FQCLOEXA,TGOELCAG,195380
FQCLOEXA,WPQXWHYO,10315758
FQCLOEXA,XIFHSOWQ,67022
FQCLOEXA,XIPPENFQ,157638
FQCLOEXA,YSYHGLQK,10866
FQCLOEXA,ZCELVYQU,192368
FQCLOEXA,ZKENOUDA,358402
FQCLOEXA,ZXERAXWP,73144
FRHNWLNI,ATLDMDBO,37230513
FRHNWLNI,BJALXPFS,141853
FRHNWLNI,DNMPSKTB,4839952
FRHNWLNI,DUCMGGNW,728551
FRHNWLNI,GYHKIVQT,29295847
FRHNWLNI,HXYSSRXE,5286029
FRHNWLNI,IGDVVKUD,42243
FRHNWLNI,JPBRUTWP,5633163
FRHNWLNI,LPHPPJUG,1302812
FRHNWLNI,LUENUFGA,3954754
FRHNWLNI,QRKRBYJL,3655246
FRHNWLNI,QVLMOEYE,1174764
FRHNWLNI,RCBZUSIM,16605
FRHNWLNI,UIFPPCLR,108121
FRHNWLNI,UXSPKBJR,481021
FRHNWLNI,VBYCLTYZ,593060
FRHNWLNI,XIIEJNEE,81287
FRHNWLNI,XIPPENFQ,158550
FRHNWLNI,ZGJXVMNI,2755202
FTSVTTSR,DEWLVASR,385043
FTSVTTSR,FQCLOEXA,2113320
FTSVTTSR,GKQIJYDH,5636312
FTSVTTSR,LLHREMKS,51709
FTSVTTSR,MBSBZBXA,4685915
FTSVTTSR,SAAYMURU,49674
FTSVTTSR,SNHYOVBM,475550
FTSVTTSR,STZDBITS,18442755
FTSVTTSR,TGOELCAG,194241
FTSVTTSR,XIIEJNEE,75045
FTSVTTSR,ZCELVYQU,190154
FTSVTTSR,ZKENOUDA,357693
FWUCPMMW,AXULOHBQ,75132
FWUCPMMW,BLANHGYY,18092
FWUCPMMW,BSRMSVTC,215331
FWUCPMMW,FDXPMYGF,18546
FWUCPMMW,FRHNWLNI,1049767
FWUCPMMW,FTSVTTSR,185035
FWUCPMMW,JSLXRQOK,12205
FWUCPMMW,LLHREMKS,51713
FWUCPMMW,NAQIHUKZ,9960
FWUCPMMW,QJQJSWFU,129170
FWUCPMMW,WBLJNPZQ,144609
FWUCPMMW,WHPUAOID,56194
FWUCPMMW,WQMVCOEM,127741
FWUCPMMW,XIIEJNEE,75951
GKQIJYDH,FWUCPMMW,9230
GKQIJYDH,LLHREMKS,54885
GKQIJYDH,LPHPPJUG,1299664
GKQIJYDH,XMKRPGLB,780050
GKQIJYDH,YSYHGLQK,10613
GKQIJYDH,ZXERAXWP,71903
GYHKIVQT,AANGBULD,514883
GYHKIVQT,APQGTRMF,102250
GYHKIVQT,ATLDMDBO,37343637
GYHKIVQT,AXULOHBQ,71202
GYHKIVQT,BEZYMBBT,3669536
GYHKIVQT,BSRMSVTC,211542
GYHKIVQT,BUZIIBYG,16655640
GYHKIVQT,DEWLVASR,393928
GYHKIVQT,DNMPSKTB,4855445
GYHKIVQT,ELQGMQWE,554010
GYHKIVQT,EVBVXETX,5428776
GYHKIVQT,FDXPMYGF,7312
GYHKIVQT,FQCLOEXA,2093552
GYHKIVQT,HXYSSRXE,5262515
GYHKIVQT,JBVHSUWY,359794
GYHKIVQT,KEUWZRKO,304059
GYHKIVQT,KJNSOAHR,12517428
GYHKIVQT,LPHPPJUG,1300799
GYHKIVQT,NZKBIBNU,325477
GYHKIVQT,OKMBFVKS,1866143
GYHKIVQT,QRKRBYJL,3746608
GYHKIVQT,QVLMOEYE,1154258
GYHKIVQT,RCBZUSIM,17047
GYHKIVQT,RJGPVEXX,504142
GYHKIVQT,SAHWCZNH,2463356
GYHKIVQT,SDWAYPIK,5282751
GYHKIVQT,UIFPPCLR,109913
GYHKIVQT,UQYUIVVR,4897350
GYHKIVQT,VMAQSTJE,36931
GYHKIVQT,VWMBASNE,145659
GYHKIVQT,WBLJNPZQ,147464
GYHKIVQT,WPQXWHYO,10273890
GYHKIVQT,XUOIQPFL,2800265
GYHKIVQT,ZGJXVMNI,2791528
GYHKIVQT,ZKENOUDA,376526
GYHKIVQT,ZXERAXWP,75152
HCDTGMST,ATLDMDBO,37413828
HCDTGMST,BEZYMBBT,3684936
HCDTGMST,JERHKLYW,13610
HCDTGMST,JPBRUTWP,5641309
HCDTGMST,KEUWZRKO,301442
HCDTGMST,LUENUFGA,3940007
HCDTGMST,MBSBZBXA,4688963
HCDTGMST,RCBZUSIM,18254
HCDTGMST,STZDBITS,18470907
HCDTGMST,XIFHSOWQ,64378
HXYSSRXE,ATLDMDBO,37329445
HXYSSRXE,AXULOHBQ,72681
HXYSSRXE,BJALXPFS,141624
HXYSSRXE,BLANHGYY,17460
HXYSSRXE,BSRMSVTC,213918
HXYSSRXE,DEWLVASR,393477
HXYSSRXE,DNMPSKTB,4853137
HXYSSRXE,EVBVXETX,5435028
HXYSSRXE,FDXPMYGF,6460
HXYSSRXE,FQCLOEXA,2082140
HXYSSRXE,FRHNWLNI,1043518
HXYSSRXE,GYHKIVQT,29075197
HXYSSRXE,JBVHSUWY,360032
HXYSSRXE,JPBRUTWP,5654181
HXYSSRXE,KEUWZRKO,303497
HXYSSRXE,LPHPPJUG,1304231
HXYSSRXE,OGAFEHLU,21468
HXYSSRXE,PYZMVUWD,8282
HXYSSRXE,RAWUKQMJ,4297834
HXYSSRXE,RJGPVEXX,510956
HXYSSRXE,SAHWCZNH,2465495
HXYSSRXE,SDWAYPIK,5298785
HXYSSRXE,SUOYXCHP,10519
HXYSSRXE,TGOELCAG,196480
HXYSSRXE,UGEQLMXM,173433
HXYSSRXE,WPQXWHYO,10257887
HXYSSRXE,WQMVCOEM,154421
HXYSSRXE,XIFHSOWQ,65304
HXYSSRXE,ZGJXVMNI,2773041
HXYSSRXE,ZKENOUDA,371087
IGDVVKUD,ATLDMDBO,37407881
IGDVVKUD,BLANHGYY,18464
IGDVVKUD,BSRMSVTC,215411
IGDVVKUD,BTMOEMEP,19930548
IGDVVKUD,DJBLNPNC,9734
IGDVVKUD,DNMPSKTB,4883315
IGDVVKUD,DUCMGGNW,734368
IGDVVKUD,FDXPMYGF,13209
IGDVVKUD,FRHNWLNI,1049094
IGDVVKUD,HXYSSRXE,5375926
IGDVVKUD,LPHPPJUG,1310120
IGDVVKUD,LRVGFDFM,7634098
IGDVVKUD,OKMBFVKS,1874583
IGDVVKUD,OXKURKXR,129321
IGDVVKUD,QRKRBYJL,3591182
IGDVVKUD,QVLMOEYE,1160571
