leading_item_id,following_item_id,value
APQGTRMF,DNMPSKTB,4961897
APQGTRMF,ATLDMDBO,35136595
APQGTRMF,GYHKIVQT,21305729
APQGTRMF,WHPUAOID,40840
APQGTRMF,JPBRUTWP,5208030
APQGTRMF,VMAQSTJE,56994
APQGTRMF,BTMOEMEP,12502268
APQGTRMF,BEZYMBBT,3740846
APQGTRMF,RAWUKQMJ,4101859
APQGTRMF,DUCMGGNW,1014601
APQGTRMF,HXYSSRXE,4967232
APQGTRMF,YSYHGLQK,40500
APQGTRMF,OXKURKXR,119789
APQGTRMF,WBLJNPZQ,229376
APQGTRMF,DBWLZWNK,216547
APQGTRMF,XUOIQPFL,2713782
APQGTRMF,OGAFEHLU,51620
APQGTRMF,DJBLNPNC,40500
APQGTRMF,SAHWCZNH,1668768
APQGTRMF,SDWAYPIK,5073348
APQGTRMF,KEUWZRKO,326355
APQGTRMF,BSRMSVTC,278279
APQGTRMF,QKXNTIIB,2375012
APQGTRMF,FDXPMYGF,40840
APQGTRMF,AXULOHBQ,77778
APQGTRMF,LPHPPJUG,1255358
APQGTRMF,AANGBULD,374053
APQGTRMF,ZGJXVMNI,2946349
APQGTRMF,VBYCLTYZ,483176
APQGTRMF,DEWLVASR,336078
APQGTRMF,SNHYOVBM,365870
APQGTRMF,WQMVCOEM,56696
APQGTRMF,ELQGMQWE,520935
APQGTRMF,MBSBZBXA,4524187
APQGTRMF,FRHNWLNI,1154440
APQGTRMF,BJALXPFS,144503
APQGTRMF,FQCLOEXA,1865402
APQGTRMF,BLANHGYY,55701
APQGTRMF,TGOELCAG,252423
APQGTRMF,ZKENOUDA,336295
APQGTRMF,RJGPVEXX,555808
APQGTRMF,UGEQLMXM,213953
APQGTRMF,PYZMVUWD,38335
APQGTRMF,ROACSLMG,1974311
APQGTRMF,EVBVXETX,5543798
APQGTRMF,WPQXWHYO,9610186
APQGTRMF,STZDBITS,24309832
ATLDMDBO,QRKRBYJL,2340064
ATLDMDBO,DNMPSKTB,4961897
ATLDMDBO,QVLMOEYE,1162801
ATLDMDBO,GYHKIVQT,21290424
ATLDMDBO,VBYCLTYZ,487423
ATLDMDBO,BTMOEMEP,12494393
ATLDMDBO,AXULOHBQ,77778
ATLDMDBO,SDWAYPIK,5073348
ATLDMDBO,RAWUKQMJ,4101859
ATLDMDBO,JPBRUTWP,5208030
ATLDMDBO,OXKURKXR,119789
ATLDMDBO,LRVGFDFM,17544555
ATLDMDBO,XUOIQPFL,2713782
ATLDMDBO,RCBZUSIM,41852
ATLDMDBO,UGEQLMXM,213953
ATLDMDBO,HXYSSRXE,4967232
ATLDMDBO,DBWLZWNK,216547
ATLDMDBO,IGDVVKUD,40500
ATLDMDBO,APQGTRMF,52984
ATLDMDBO,UXSPKBJR,439880
ATLDMDBO,OGAFEHLU,51620
ATLDMDBO,OKMBFVKS,1709423
ATLDMDBO,WBLJNPZQ,229376
ATLDMDBO,VMAQSTJE,56994
ATLDMDBO,KEUWZRKO,326355
ATLDMDBO,BJALXPFS,144503
ATLDMDBO,UIFPPCLR,68633
ATLDMDBO,BEZYMBBT,3740846
ATLDMDBO,WPQXWHYO,9610186
ATLDMDBO,FDXPMYGF,40840
ATLDMDBO,XIIEJNEE,60043
ATLDMDBO,WQMVCOEM,56696
ATLDMDBO,BLANHGYY,58310
ATLDMDBO,LUENUFGA,3349934
ATLDMDBO,BSRMSVTC,278279
ATLDMDBO,SAHWCZNH,1668768
ATLDMDBO,XIPPENFQ,109123
ATLDMDBO,JBVHSUWY,317039
ATLDMDBO,FRHNWLNI,1154440
ATLDMDBO,VWMBASNE,156111
ATLDMDBO,NZKBIBNU,257243
ATLDMDBO,KJNSOAHR,9901235
ATLDMDBO,SUOYXCHP,40840
ATLDMDBO,RJGPVEXX,555808
ATLDMDBO,ZXERAXWP,67489
AXULOHBQ,XIFHSOWQ,63425
AXULOHBQ,LUENUFGA,3355012
AXULOHBQ,KEUWZRKO,326355
AXULOHBQ,SAHWCZNH,1668768
AXULOHBQ,BSRMSVTC,278279
AXULOHBQ,FDXPMYGF,40840
AXULOHBQ,PYZMVUWD,38335
AXULOHBQ,OGAFEHLU,51620
AXULOHBQ,RJGPVEXX,555808
AXULOHBQ,NZKBIBNU,257243
AXULOHBQ,VMAQSTJE,56994
AXULOHBQ,VWMBASNE,156111
AXULOHBQ,EVBVXETX,5543798
AXULOHBQ,WPQXWHYO,9610186
AXULOHBQ,BJALXPFS,144503
AXULOHBQ,FQCLOEXA,1865402
AXULOHBQ,ZGJXVMNI,2946349
AXULOHBQ,UXSPKBJR,439880
AXULOHBQ,HXYSSRXE,4967232
AXULOHBQ,DNMPSKTB,4961897
AXULOHBQ,XUOIQPFL,2713782
AXULOHBQ,LPHPPJUG,1255358
AXULOHBQ,ATLDMDBO,35135056
AXULOHBQ,VUAFAIYJ,669088
AXULOHBQ,QJQJSWFU,145653
AXULOHBQ,HCDTGMST,97154
AXULOHBQ,GYHKIVQT,21310740
AXULOHBQ,WBLJNPZQ,229376
AXULOHBQ,ZKENOUDA,336295
AXULOHBQ,SUOYXCHP,40840
AXULOHBQ,OKMBFVKS,1709423
AXULOHBQ,AANGBULD,374053
AXULOHBQ,RCBZUSIM,41852
AXULOHBQ,WQMVCOEM,56696
AXULOHBQ,SDWAYPIK,5073348
AXULOHBQ,KJNSOAHR,9909110
AXULOHBQ,STZDBITS,24309832
AXULOHBQ,WHPUAOID,40840
AXULOHBQ,RAWUKQMJ,4101859
AXULOHBQ,UGEQLMXM,213953
BEZYMBBT,HXYSSRXE,4967232
BEZYMBBT,ELQGMQWE,520935
BEZYMBBT,FQCLOEXA,1865402
BEZYMBBT,GYHKIVQT,21305729
BEZYMBBT,DBWLZWNK,216547
BEZYMBBT,RAWUKQMJ,4101859
BEZYMBBT,OKMBFVKS,1709423
BEZYMBBT,APQGTRMF,52984
BEZYMBBT,SDWAYPIK,5073348
BEZYMBBT,RJGPVEXX,555808
BEZYMBBT,QRKRBYJL,2341311
BEZYMBBT,XMKRPGLB,977836
BEZYMBBT,WBLJNPZQ,229376
BEZYMBBT,RCBZUSIM,41852
BEZYMBBT,ATLDMDBO,35136595
BEZYMBBT,KEUWZRKO,326355
BEZYMBBT,LPHPPJUG,1255358
BEZYMBBT,JPBRUTWP,5208030
BEZYMBBT,OXKURKXR,119789
BEZYMBBT,YSYHGLQK,40500
BEZYMBBT,UIFPPCLR,68633
BEZYMBBT,KJNSOAHR,9901235
BEZYMBBT,STZDBITS,23913029
BEZYMBBT,BTMOEMEP,12494393
BEZYMBBT,QJQJSWFU,145653
BEZYMBBT,DEWLVASR,336078
BEZYMBBT,FTSVTTSR,189094
BEZYMBBT,DNMPSKTB,4961897
BEZYMBBT,FITUEHWN,98004
BEZYMBBT,XUOIQPFL,2713782
BEZYMBBT,QVLMOEYE,1155587
BEZYMBBT,ZGJXVMNI,2946349
BEZYMBBT,VBYCLTYZ,483176
BEZYMBBT,AXULOHBQ,77778
BEZYMBBT,WQMVCOEM,56696
BEZYMBBT,UXSPKBJR,439880
BEZYMBBT,WPQXWHYO,9610186
BEZYMBBT,WHPUAOID,40840
BEZYMBBT,ZXERAXWP,67489
BEZYMBBT,ZCELVYQU,201402
BEZYMBBT,VMAQSTJE,56994
BEZYMBBT,XIIEJNEE,57434
BEZYMBBT,KAGJCHMR,38055
BJALXPFS,DNMPSKTB,4961897
BJALXPFS,QRKRBYJL,2341311
BJALXPFS,SDWAYPIK,5073348
BJALXPFS,RJGPVEXX,555808
BJALXPFS,RCBZUSIM,41852
BJALXPFS,OGAFEHLU,51620
BJALXPFS,GYHKIVQT,21310740
BJALXPFS,VMAQSTJE,56994
BJALXPFS,UIFPPCLR,68633
BJALXPFS,UGEQLMXM,213953
BJALXPFS,KEUWZRKO,326355
BJALXPFS,SNHYOVBM,360995
BJALXPFS,VWMBASNE,156111
BJALXPFS,AXULOHBQ,77778
BJALXPFS,QVLMOEYE,1155587
BJALXPFS,WBLJNPZQ,229376
BJALXPFS,FITUEHWN,98004
BJALXPFS,QJQJSWFU,145653
BJALXPFS,XUOIQPFL,2713782
BJALXPFS,ATLDMDBO,35135056
BJALXPFS,LTOYKIML,361453
BJALXPFS,EVBVXETX,5543798
BJALXPFS,HXYSSRXE,4967232
BJALXPFS,SUOYXCHP,40840
BJALXPFS,BSRMSVTC,278279
BJALXPFS,RAWUKQMJ,4101859
BJALXPFS,OKMBFVKS,1709423
BJALXPFS,ZGJXVMNI,2946349
BJALXPFS,BTMOEMEP,12502268
BJALXPFS,VBYCLTYZ,483176
BJALXPFS,XIFHSOWQ,63425
BJALXPFS,MBSBZBXA,4529266
BJALXPFS,ZKENOUDA,336295
BJALXPFS,FQCLOEXA,1865402
BJALXPFS,XIIEJNEE,57434
BJALXPFS,WQMVCOEM,56696
BJALXPFS,ZXERAXWP,67489
BJALXPFS,SAAYMURU,63021
BJALXPFS,KJNSOAHR,9909110
BJALXPFS,AANGBULD,374053
BLANHGYY,BSRMSVTC,278279
BLANHGYY,FDXPMYGF,40840
BLANHGYY,OGAFEHLU,51620
BLANHGYY,XIFHSOWQ,67717
BLANHGYY,VMAQSTJE,56994
BLANHGYY,SUOYXCHP,40840
BLANHGYY,KEUWZRKO,326355
BLANHGYY,HCDTGMST,97154
BLANHGYY,SAHWCZNH,1668768
BLANHGYY,AXULOHBQ,77778
BLANHGYY,LUENUFGA,3355012
BLANHGYY,WPQXWHYO,9610186
BLANHGYY,WBLJNPZQ,229376
BLANHGYY,HXYSSRXE,4967232
BLANHGYY,WQMVCOEM,56696
BLANHGYY,LPHPPJUG,1266730
BLANHGYY,PYZMVUWD,41412
BLANHGYY,JBVHSUWY,317039
BLANHGYY,UQYUIVVR,4916387
BLANHGYY,BJALXPFS,144503
BLANHGYY,TGOELCAG,247548
BLANHGYY,EVBVXETX,5543798
BLANHGYY,JPBRUTWP,5208030
BLANHGYY,UIFPPCLR,68633
BLANHGYY,FQCLOEXA,1865402
BLANHGYY,XUOIQPFL,2713782
BLANHGYY,DNMPSKTB,4961897
BLANHGYY,VWMBASNE,156111
BLANHGYY,LRVGFDFM,17544555
BLANHGYY,FITUEHWN,98004
BLANHGYY,RJGPVEXX,555808
BLANHGYY,STZDBITS,24259163
BLANHGYY,RAWUKQMJ,4101859
BLANHGYY,FCYBOAXC,113838030
BLANHGYY,YSYHGLQK,40500
BLANHGYY,ROACSLMG,1974311
BLANHGYY,LSOIUSXD,216819
BLANHGYY,JERHKLYW,41535
BLANHGYY,UGEQLMXM,213953
BLANHGYY,ZGJXVMNI,2946349
BLANHGYY,SDWAYPIK,5073348
BLANHGYY,MBSBZBXA,4529266
BLANHGYY,QVLMOEYE,1162801
BLANHGYY,OKMBFVKS,1709423
BSRMSVTC,VMAQSTJE,56994
BSRMSVTC,OGAFEHLU,51620
BSRMSVTC,XIFHSOWQ,67717
BSRMSVTC,VWMBASNE,156111
BSRMSVTC,KEUWZRKO,326355
BSRMSVTC,FITUEHWN,98004
BSRMSVTC,ROACSLMG,1974311
BSRMSVTC,LUENUFGA,3355012
BSRMSVTC,WPQXWHYO,9610186
BSRMSVTC,HCDTGMST,97154
BSRMSVTC,TGOELCAG,247548
BSRMSVTC,XIPPENFQ,109123
BSRMSVTC,XUOIQPFL,2713782
BSRMSVTC,JPBRUTWP,5208030
BSRMSVTC,LSOIUSXD,216819
BSRMSVTC,PYZMVUWD,41412
BSRMSVTC,JBVHSUWY,317039
BSRMSVTC,EVBVXETX,5543798
BSRMSVTC,BEZYMBBT,3740846
BSRMSVTC,STZDBITS,24309832
BSRMSVTC,UIFPPCLR,68633
BSRMSVTC,RJGPVEXX,555808
BSRMSVTC,DNMPSKTB,4961897
BSRMSVTC,OKMBFVKS,1709423
BSRMSVTC,NZKBIBNU,257243
BSRMSVTC,BUZIIBYG,14562885
BSRMSVTC,MBSBZBXA,4529266
BSRMSVTC,ZGJXVMNI,2946349
BSRMSVTC,JERHKLYW,41535
BSRMSVTC,WBLJNPZQ,229376
BSRMSVTC,ZKENOUDA,336295
BSRMSVTC,SUOYXCHP,40840
BSRMSVTC,OXKURKXR,119789
BSRMSVTC,QJQJSWFU,145653
BSRMSVTC,AHMDUILJ,127185
BSRMSVTC,SAHWCZNH,1668768
BSRMSVTC,GYHKIVQT,21310740
BTMOEMEP,ATLDMDBO,35135056
BTMOEMEP,QRKRBYJL,2341311
BTMOEMEP,QVLMOEYE,1155587
BTMOEMEP,HXYSSRXE,4967232
BTMOEMEP,SDWAYPIK,5073348
BTMOEMEP,RCBZUSIM,41852
BTMOEMEP,UGEQLMXM,213953
BTMOEMEP,XUOIQPFL,2713782
BTMOEMEP,XIIEJNEE,57434
BTMOEMEP,VBYCLTYZ,483176
BTMOEMEP,RAWUKQMJ,4101859
BTMOEMEP,DNMPSKTB,4961897
BTMOEMEP,AXULOHBQ,77778
BTMOEMEP,GYHKIVQT,21290424
BTMOEMEP,IGDVVKUD,37423
BTMOEMEP,JPBRUTWP,5208030
BTMOEMEP,WQMVCOEM,56696
BTMOEMEP,BJALXPFS,144503
BTMOEMEP,UXSPKBJR,439880
BTMOEMEP,DBWLZWNK,216547
BTMOEMEP,OKMBFVKS,1709423
BTMOEMEP,LRVGFDFM,17544555
BTMOEMEP,BSRMSVTC,278279
BTMOEMEP,JBVHSUWY,317039
BTMOEMEP,WBLJNPZQ,229376
BTMOEMEP,FRHNWLNI,1154440
BTMOEMEP,BLANHGYY,55701
BTMOEMEP,OGAFEHLU,51620
BTMOEMEP,DJBLNPNC,40500
BTMOEMEP,OXKURKXR,119789
BTMOEMEP,APQGTRMF,52984
BTMOEMEP,BEZYMBBT,3740846
BTMOEMEP,FDXPMYGF,40840
BTMOEMEP,UIFPPCLR,68633
BTMOEMEP,ROACSLMG,1974311
BTMOEMEP,RJGPVEXX,555808
BTMOEMEP,BUZIIBYG,14598280
BTMOEMEP,KJNSOAHR,9901235
BTMOEMEP,SUOYXCHP,40840
BTMOEMEP,DEWLVASR,336078
BTMOEMEP,ELQGMQWE,520935
BTMOEMEP,FQCLOEXA,1865402
BUZIIBYG,FWUCPMMW,40500
BUZIIBYG,RCBZUSIM,41852
BUZIIBYG,FDXPMYGF,40840
BUZIIBYG,BTMOEMEP,12494393
BUZIIBYG,FRHNWLNI,1154440
BUZIIBYG,SAHWCZNH,1668768
BUZIIBYG,UXSPKBJR,439880
BUZIIBYG,RJGPVEXX,555808
BUZIIBYG,DJBLNPNC,40500
BUZIIBYG,BSRMSVTC,278279
BUZIIBYG,HXYSSRXE,4967232
BUZIIBYG,PYZMVUWD,41412
BUZIIBYG,WPQXWHYO,9610186
BUZIIBYG,KEUWZRKO,326355
BUZIIBYG,BJALXPFS,144503
BUZIIBYG,ZXERAXWP,67489
BUZIIBYG,WQMVCOEM,56696
BUZIIBYG,WHPUAOID,40840
BUZIIBYG,SUOYXCHP,40840
BUZIIBYG,XMKRPGLB,977836
BUZIIBYG,JSLXRQOK,41412
BUZIIBYG,WBLJNPZQ,229376
BUZIIBYG,SNHYOVBM,365870
BUZIIBYG,KJNSOAHR,9901235
BUZIIBYG,XIIEJNEE,60043
BUZIIBYG,ATLDMDBO,35102731
BUZIIBYG,EVBVXETX,5543798
BUZIIBYG,LUENUFGA,3355012
BUZIIBYG,QRKRBYJL,2340064
BUZIIBYG,LRVGFDFM,17544555
BUZIIBYG,LLHREMKS,80597
BUZIIBYG,CCLHWFWF,23692374
BUZIIBYG,UGEQLMXM,213953
BUZIIBYG,OJIFIHMZ,2595703
CCLHWFWF,WBLJNPZQ,229376
CCLHWFWF,VUAFAIYJ,669088
CCLHWFWF,LSOIUSXD,216819
CCLHWFWF,VWMBASNE,156111
CCLHWFWF,OGAFEHLU,51620
CCLHWFWF,FCYBOAXC,113838030
CCLHWFWF,LRVGFDFM,17544555
CCLHWFWF,DBWLZWNK,216547
CCLHWFWF,LTOYKIML,361453
CCLHWFWF,FQCLOEXA,1865402
CCLHWFWF,DUCMGGNW,1014601
CCLHWFWF,FWUCPMMW,40500
CCLHWFWF,ZXERAXWP,67489
CCLHWFWF,JSLXRQOK,41412
CCLHWFWF,WHPUAOID,40840
CCLHWFWF,FITUEHWN,98004
CCLHWFWF,YSYHGLQK,40500
CCLHWFWF,ZCELVYQU,201402
CCLHWFWF,SUOYXCHP,40840
CCLHWFWF,NZKBIBNU,257243
CCLHWFWF,VBYCLTYZ,487423
CCLHWFWF,JPBRUTWP,5208030
CCLHWFWF,HCDTGMST,97154
CCLHWFWF,UGEQLMXM,213953
CCLHWFWF,ATLDMDBO,35102731
CCLHWFWF,QVLMOEYE,1162801
CCLHWFWF,AHMDUILJ,127185
CCLHWFWF,JBVHSUWY,317039
CCLHWFWF,QKXNTIIB,2362878
CCLHWFWF,ELQGMQWE,520935
CCLHWFWF,XUOIQPFL,2713782
CCLHWFWF,XIPPENFQ,109123
CCLHWFWF,MIRCVAMV,76774
DBWLZWNK,QVLMOEYE,1155587
DBWLZWNK,APQGTRMF,52984
DBWLZWNK,RCBZUSIM,41852
DBWLZWNK,FDXPMYGF,40840
DBWLZWNK,HXYSSRXE,4967232
DBWLZWNK,AXULOHBQ,77778
DBWLZWNK,BTMOEMEP,12502268
DBWLZWNK,LRVGFDFM,17544555
DBWLZWNK,VBYCLTYZ,483176
DBWLZWNK,GYHKIVQT,21310740
DBWLZWNK,QRKRBYJL,2341311
DBWLZWNK,UXSPKBJR,439880
DBWLZWNK,JPBRUTWP,5208030
DBWLZWNK,FWUCPMMW,40500
DBWLZWNK,IGDVVKUD,37423
DBWLZWNK,FRHNWLNI,1154440
DBWLZWNK,ATLDMDBO,35135056
DBWLZWNK,CCLHWFWF,23671269
DBWLZWNK,WHPUAOID,40840
DBWLZWNK,WBLJNPZQ,229376
DBWLZWNK,DNMPSKTB,4961897
DBWLZWNK,OKMBFVKS,1709423
DBWLZWNK,LLHREMKS,80597
DBWLZWNK,BJALXPFS,144503
DBWLZWNK,OXKURKXR,119789
DBWLZWNK,ELQGMQWE,520935
DBWLZWNK,JBVHSUWY,317039
DBWLZWNK,LSOIUSXD,216819
DBWLZWNK,NZKBIBNU,257243
DBWLZWNK,BEZYMBBT,3740846
DBWLZWNK,ROACSLMG,1974311
DBWLZWNK,SDWAYPIK,5073348
DBWLZWNK,DJBLNPNC,40500
DBWLZWNK,DUCMGGNW,1014601
DBWLZWNK,JSLXRQOK,38335
DBWLZWNK,VWMBASNE,156111
DBWLZWNK,XUOIQPFL,2713782
DBWLZWNK,LPHPPJUG,1255358
DBWLZWNK,BSRMSVTC,278279
DBWLZWNK,WQMVCOEM,56696
DBWLZWNK,ZGJXVMNI,2946349
DBWLZWNK,BLANHGYY,55701
DBWLZWNK,ZXERAXWP,67489
DBWLZWNK,NAQIHUKZ,52271
DBWLZWNK,RAWUKQMJ,4101859
DBWLZWNK,UIFPPCLR,68633
DBWLZWNK,ZKENOUDA,336295
DBWLZWNK,YSYHGLQK,40500
DBWLZWNK,DEWLVASR,336078
DBWLZWNK,FQCLOEXA,1865402
DBWLZWNK,AHMDUILJ,127185
DBWLZWNK,RJGPVEXX,555808
DBWLZWNK,FTSVTTSR,189094
DDEXPPXU,GKQIJYDH,13660142
DDEXPPXU,NZKBIBNU,257243
DDEXPPXU,JERHKLYW,38335
DDEXPPXU,OJIFIHMZ,2590828
DDEXPPXU,ZXERAXWP,67489
DDEXPPXU,DEWLVASR,336078
DDEXPPXU,BEZYMBBT,3740846
DDEXPPXU,VBYCLTYZ,483176
DDEXPPXU,ZKENOUDA,336295
DDEXPPXU,FRHNWLNI,1154440
DDEXPPXU,EVBVXETX,5543798
DDEXPPXU,JSLXRQOK,38335
DDEXPPXU,FTSVTTSR,189094
DDEXPPXU,BJALXPFS,144503
DDEXPPXU,APQGTRMF,52984
DDEXPPXU,OKMBFVKS,1709423
DDEXPPXU,XIIEJNEE,57434
DDEXPPXU,QJQJSWFU,145653
DDEXPPXU,LLHREMKS,80597
DDEXPPXU,VMAQSTJE,56994
DDEXPPXU,KJNSOAHR,9909110
DEWLVASR,ZKENOUDA,336295
DEWLVASR,ZXERAXWP,67489
DEWLVASR,KJNSOAHR,9901235
DEWLVASR,APQGTRMF,52984
DEWLVASR,ELQGMQWE,520935
DEWLVASR,OKMBFVKS,1709423
DEWLVASR,WPQXWHYO,9615127
DEWLVASR,ZCELVYQU,201402
DEWLVASR,VMAQSTJE,56994
DEWLVASR,BEZYMBBT,3740846
DEWLVASR,AANGBULD,374053
DEWLVASR,ZGJXVMNI,2946349
DEWLVASR,DNMPSKTB,4961897
DEWLVASR,FTSVTTSR,189094
DEWLVASR,IGDVVKUD,37423
DEWLVASR,JPBRUTWP,5208030
DEWLVASR,UIFPPCLR,68633
DEWLVASR,LSOIUSXD,216819
DEWLVASR,RAWUKQMJ,4101859
DEWLVASR,LUENUFGA,3349934
DEWLVASR,XUOIQPFL,2713782
DEWLVASR,JBVHSUWY,317039
DEWLVASR,EVBVXETX,5543798
DEWLVASR,VWMBASNE,156111
DEWLVASR,QJQJSWFU,145653
DEWLVASR,DBWLZWNK,216547
DEWLVASR,LLHREMKS,80597
DEWLVASR,FQCLOEXA,1865402
DEWLVASR,BTMOEMEP,12502268
DEWLVASR,FCYBOAXC,113838030
DEWLVASR,OJIFIHMZ,2595703
DEWLVASR,DUCMGGNW,1014601
DEWLVASR,FWUCPMMW,40500
DEWLVASR,UQYUIVVR,4911308
DEWLVASR,LTOYKIML,361453
DEWLVASR,MBSBZBXA,4524187
DEWLVASR,WBLJNPZQ,229376
DEWLVASR,STZDBITS,24309832
DJBLNPNC,FDXPMYGF,40840
DJBLNPNC,BSRMSVTC,278279
DJBLNPNC,BLANHGYY,58310
DJBLNPNC,OGAFEHLU,51620
DJBLNPNC,HCDTGMST,97154
DJBLNPNC,FITUEHWN,98004
DJBLNPNC,WHPUAOID,40840
DJBLNPNC,VMAQSTJE,56994
DJBLNPNC,SUOYXCHP,40840
DJBLNPNC,WQMVCOEM,56696
DJBLNPNC,JPBRUTWP,5208030
DJBLNPNC,TGOELCAG,247548
DJBLNPNC,UQYUIVVR,4916387
DJBLNPNC,AXULOHBQ,77778
DJBLNPNC,UXSPKBJR,439880
DJBLNPNC,WBLJNPZQ,229376
DJBLNPNC,JERHKLYW,41535
DJBLNPNC,LSOIUSXD,216819
DJBLNPNC,KEUWZRKO,326355
DJBLNPNC,LUENUFGA,3355012
DJBLNPNC,MBSBZBXA,4529266
DJBLNPNC,ROACSLMG,1974311
DJBLNPNC,FRHNWLNI,1154440
DJBLNPNC,PYZMVUWD,41412
DJBLNPNC,DUCMGGNW,1014601
DJBLNPNC,CCLHWFWF,23713141
DJBLNPNC,DNMPSKTB,4961897
DJBLNPNC,APQGTRMF,52984
DJBLNPNC,BJALXPFS,144503
DJBLNPNC,LRVGFDFM,17544555
DJBLNPNC,OJIFIHMZ,2595703
DNMPSKTB,QVLMOEYE,1155587
DNMPSKTB,QRKRBYJL,2341311
DNMPSKTB,OGAFEHLU,51620
DNMPSKTB,SDWAYPIK,5073348
DNMPSKTB,GYHKIVQT,21303316
DNMPSKTB,OKMBFVKS,1709423
DNMPSKTB,UGEQLMXM,213953
DNMPSKTB,XUOIQPFL,2713782
DNMPSKTB,ATLDMDBO,35135056
DNMPSKTB,JPBRUTWP,5208030
DNMPSKTB,LRVGFDFM,17544555
DNMPSKTB,VBYCLTYZ,483176
DNMPSKTB,ZGJXVMNI,2946349
DNMPSKTB,AXULOHBQ,77778
DNMPSKTB,RAWUKQMJ,4101859
DNMPSKTB,VWMBASNE,156111
DNMPSKTB,EVBVXETX,5543798
DNMPSKTB,OXKURKXR,119789
DNMPSKTB,RCBZUSIM,41852
DNMPSKTB,RJGPVEXX,555808
DNMPSKTB,HXYSSRXE,4967232
DNMPSKTB,APQGTRMF,52984
DNMPSKTB,DBWLZWNK,216547
DNMPSKTB,XIIEJNEE,57434
DNMPSKTB,UIFPPCLR,68633
DNMPSKTB,IGDVVKUD,37423
DNMPSKTB,QJQJSWFU,145653
DNMPSKTB,AANGBULD,374053
DNMPSKTB,WPQXWHYO,9610186
DNMPSKTB,FQCLOEXA,1865402
DNMPSKTB,BEZYMBBT,3740846
DNMPSKTB,WBLJNPZQ,229376
DNMPSKTB,XIFHSOWQ,63425
DNMPSKTB,FITUEHWN,98004
DNMPSKTB,BJALXPFS,144503
DNMPSKTB,PYZMVUWD,38335
DNMPSKTB,VMAQSTJE,56994
DNMPSKTB,KJNSOAHR,9901235
DNMPSKTB,BTMOEMEP,12494393
DNMPSKTB,JBVHSUWY,317039
DNMPSKTB,MBSBZBXA,4524187
DNMPSKTB,LSOIUSXD,216819
DNMPSKTB,DJBLNPNC,40500
DNMPSKTB,BSRMSVTC,278279
