leading_item_id,following_item_id,value
ATLDMDBO,WBLJNPZQ,3892871
ATLDMDBO,WPQXWHYO,8731043
ATLDMDBO,XUOIQPFL,6166451
ATLDMDBO,ZGJXVMNI,2574633
ATLDMDBO,ZKENOUDA,4420294
AXULOHBQ,ATLDMDBO,12907744
AXULOHBQ,BJALXPFS,5133795
AXULOHBQ,BSRMSVTC,5327865
AXULOHBQ,DNMPSKTB,4553216
AXULOHBQ,EVBVXETX,3957439
AXULOHBQ,FDXPMYGF,4501626
AXULOHBQ,FQCLOEXA,8708940
AXULOHBQ,HCDTGMST,3783883
AXULOHBQ,HXYSSRXE,5322835
AXULOHBQ,KEUWZRKO,2831392
AXULOHBQ,LUENUFGA,3059947
AXULOHBQ,NZKBIBNU,3125689
AXULOHBQ,OGAFEHLU,2831392
AXULOHBQ,PYZMVUWD,1811566
AXULOHBQ,QJQJSWFU,1991126
AXULOHBQ,RCBZUSIM,5564552
AXULOHBQ,RJGPVEXX,3035775
AXULOHBQ,SAHWCZNH,1806675
AXULOHBQ,UXSPKBJR,4838495
AXULOHBQ,VMAQSTJE,5746614
AXULOHBQ,VUAFAIYJ,3390076
AXULOHBQ,VWMBASNE,2788922
AXULOHBQ,WBLJNPZQ,5322835
AXULOHBQ,WPQXWHYO,3724581
AXULOHBQ,XIFHSOWQ,2474669
AXULOHBQ,XUOIQPFL,4627637
AXULOHBQ,ZGJXVMNI,4121604
BEZYMBBT,ATLDMDBO,3885223
BEZYMBBT,DBWLZWNK,5022052
BEZYMBBT,ELQGMQWE,3303516
BEZYMBBT,FQCLOEXA,2707460
BEZYMBBT,GYHKIVQT,8668042
BEZYMBBT,HXYSSRXE,4058861
BEZYMBBT,JPBRUTWP,5092510
BEZYMBBT,KEUWZRKO,3143755
BEZYMBBT,KJNSOAHR,3683850
BEZYMBBT,LPHPPJUG,3522593
BEZYMBBT,OKMBFVKS,3330719
BEZYMBBT,QRKRBYJL,3371887
BEZYMBBT,QVLMOEYE,3742665
BEZYMBBT,RAWUKQMJ,5501563
BEZYMBBT,RCBZUSIM,3793829
BEZYMBBT,RJGPVEXX,4254705
BEZYMBBT,SDWAYPIK,5684809
BEZYMBBT,WBLJNPZQ,4086562
BEZYMBBT,XMKRPGLB,3932806
BEZYMBBT,ZKENOUDA,2839728
BJALXPFS,AXULOHBQ,2728929
BJALXPFS,DNMPSKTB,3986557
BJALXPFS,EVBVXETX,4242992
BJALXPFS,FITUEHWN,4838314
BJALXPFS,GYHKIVQT,10952707
BJALXPFS,KEUWZRKO,3710341
BJALXPFS,LTOYKIML,3455109
BJALXPFS,OGAFEHLU,4077337
BJALXPFS,QRKRBYJL,4897845
BJALXPFS,QVLMOEYE,2470402
BJALXPFS,RCBZUSIM,2780910
BJALXPFS,RJGPVEXX,3219299
BJALXPFS,SDWAYPIK,4041544
BJALXPFS,SNHYOVBM,3978194
BJALXPFS,UGEQLMXM,3625012
BJALXPFS,UIFPPCLR,1659954
BJALXPFS,VMAQSTJE,4870378
BJALXPFS,VWMBASNE,2232096
BLANHGYY,AXULOHBQ,4279629
BLANHGYY,BJALXPFS,3917536
BLANHGYY,BSRMSVTC,2188257
BLANHGYY,DNMPSKTB,3404872
BLANHGYY,EVBVXETX,3375712
BLANHGYY,FDXPMYGF,4082855
BLANHGYY,FITUEHWN,3623078
BLANHGYY,FQCLOEXA,3633959
BLANHGYY,HCDTGMST,3221625
BLANHGYY,HXYSSRXE,4667093
BLANHGYY,JBVHSUWY,3972228
BLANHGYY,JPBRUTWP,2519410
BLANHGYY,KEUWZRKO,1712365
BLANHGYY,LPHPPJUG,5158796
BLANHGYY,LRVGFDFM,3781819
BLANHGYY,LUENUFGA,2754566
BLANHGYY,OGAFEHLU,2463358
BLANHGYY,PYZMVUWD,4814545
BLANHGYY,RJGPVEXX,2335634
BLANHGYY,SAHWCZNH,1509536
BLANHGYY,STZDBITS,7961722
BLANHGYY,SUOYXCHP,3725918
BLANHGYY,TGOELCAG,3394849
BLANHGYY,UIFPPCLR,2035487
BLANHGYY,UQYUIVVR,3880390
BLANHGYY,VMAQSTJE,2767265
BLANHGYY,VWMBASNE,2026870
BLANHGYY,WBLJNPZQ,4182540
BLANHGYY,WPQXWHYO,3437940
BLANHGYY,WQMVCOEM,5743076
BLANHGYY,XIFHSOWQ,1330835
BLANHGYY,XUOIQPFL,3730370
BSRMSVTC,BEZYMBBT,4048781
BSRMSVTC,EVBVXETX,4732373
BSRMSVTC,FITUEHWN,3566230
BSRMSVTC,HCDTGMST,4465042
BSRMSVTC,JBVHSUWY,4081891
BSRMSVTC,JPBRUTWP,3287845
BSRMSVTC,KEUWZRKO,4068925
BSRMSVTC,LSOIUSXD,3633690
BSRMSVTC,LUENUFGA,4119233
BSRMSVTC,OGAFEHLU,7691815
BSRMSVTC,PYZMVUWD,5844185
BSRMSVTC,RJGPVEXX,2815482
BSRMSVTC,ROACSLMG,4688385
BSRMSVTC,STZDBITS,4859659
BSRMSVTC,TGOELCAG,4441614
BSRMSVTC,UIFPPCLR,3461870
BSRMSVTC,VMAQSTJE,4630501
BSRMSVTC,VWMBASNE,3136424
BSRMSVTC,WBLJNPZQ,2628023
BSRMSVTC,WPQXWHYO,4845737
BSRMSVTC,XIFHSOWQ,2223316
BSRMSVTC,XIPPENFQ,2214924
BSRMSVTC,XUOIQPFL,4441614
BTMOEMEP,APQGTRMF,3011460
BTMOEMEP,ATLDMDBO,31045992
BTMOEMEP,AXULOHBQ,3291819
BTMOEMEP,BEZYMBBT,3337963
BTMOEMEP,BJALXPFS,3560723
BTMOEMEP,BLANHGYY,2260665
BTMOEMEP,BSRMSVTC,3203879
BTMOEMEP,DBWLZWNK,5086340
BTMOEMEP,DJBLNPNC,2130579
BTMOEMEP,DNMPSKTB,3530140
BTMOEMEP,FQCLOEXA,3367285
BTMOEMEP,FRHNWLNI,5389911
BTMOEMEP,GYHKIVQT,7768657
BTMOEMEP,HXYSSRXE,5693778
BTMOEMEP,IGDVVKUD,2885624
BTMOEMEP,JBVHSUWY,3588977
BTMOEMEP,JPBRUTWP,4185259
BTMOEMEP,LPHPPJUG,2033303
BTMOEMEP,LRVGFDFM,6333208
BTMOEMEP,OGAFEHLU,2490765
BTMOEMEP,OKMBFVKS,6333208
BTMOEMEP,OXKURKXR,2555256
BTMOEMEP,QRKRBYJL,6762224
BTMOEMEP,QVLMOEYE,4905151
BTMOEMEP,RAWUKQMJ,4524786
BTMOEMEP,RCBZUSIM,8021799
BTMOEMEP,SDWAYPIK,6546536
BTMOEMEP,UGEQLMXM,5190112
BTMOEMEP,UXSPKBJR,4977170
BTMOEMEP,VBYCLTYZ,5368060
BTMOEMEP,WBLJNPZQ,4108825
BTMOEMEP,WQMVCOEM,4685910
BTMOEMEP,XIIEJNEE,6639676
BTMOEMEP,XUOIQPFL,4778448
BTMOEMEP,ZGJXVMNI,3068999
BUZIIBYG,BSRMSVTC,2608057
BUZIIBYG,BTMOEMEP,9319538
BUZIIBYG,DJBLNPNC,5180349
BUZIIBYG,FDXPMYGF,2708069
BUZIIBYG,FRHNWLNI,3827312
BUZIIBYG,FWUCPMMW,12645091
BUZIIBYG,HXYSSRXE,1921602
BUZIIBYG,PYZMVUWD,4355378
BUZIIBYG,RCBZUSIM,2817905
BUZIIBYG,RJGPVEXX,5593849
BUZIIBYG,SAHWCZNH,5444268
BUZIIBYG,UXSPKBJR,3958397
BUZIIBYG,WBLJNPZQ,2205444
BUZIIBYG,WPQXWHYO,5237974
BUZIIBYG,ZXERAXWP,3019905
CCLHWFWF,DBWLZWNK,4498568
CCLHWFWF,DUCMGGNW,4110844
CCLHWFWF,FCYBOAXC,34628795
CCLHWFWF,FQCLOEXA,3398259
CCLHWFWF,FWUCPMMW,1855518
CCLHWFWF,JSLXRQOK,2377807
CCLHWFWF,LRVGFDFM,6331701
CCLHWFWF,LSOIUSXD,10515884
CCLHWFWF,LTOYKIML,3398259
CCLHWFWF,OGAFEHLU,8192913
CCLHWFWF,VBYCLTYZ,2268061
CCLHWFWF,VUAFAIYJ,4527971
CCLHWFWF,VWMBASNE,3262487
CCLHWFWF,WBLJNPZQ,4406255
CCLHWFWF,WHPUAOID,1855518
CCLHWFWF,YSYHGLQK,3225219
CCLHWFWF,ZXERAXWP,2581557
DBWLZWNK,APQGTRMF,4667856
DBWLZWNK,ATLDMDBO,10781450
DBWLZWNK,AXULOHBQ,2866766
DBWLZWNK,BJALXPFS,2666037
DBWLZWNK,BSRMSVTC,4046684
DBWLZWNK,BTMOEMEP,3355956
DBWLZWNK,CCLHWFWF,4774315
DBWLZWNK,DNMPSKTB,4250153
DBWLZWNK,ELQGMQWE,3488179
DBWLZWNK,FDXPMYGF,3508269
DBWLZWNK,FRHNWLNI,4765702
DBWLZWNK,FWUCPMMW,4978033
DBWLZWNK,GYHKIVQT,8949931
DBWLZWNK,HXYSSRXE,2721602
DBWLZWNK,IGDVVKUD,4777456
DBWLZWNK,JBVHSUWY,3689515
DBWLZWNK,JPBRUTWP,4246012
DBWLZWNK,LLHREMKS,4206130
DBWLZWNK,LRVGFDFM,5728518
DBWLZWNK,LSOIUSXD,4723774
DBWLZWNK,QRKRBYJL,4265406
DBWLZWNK,QVLMOEYE,5699550
DBWLZWNK,RCBZUSIM,4846923
DBWLZWNK,UXSPKBJR,5008694
DBWLZWNK,VBYCLTYZ,3828913
DBWLZWNK,WBLJNPZQ,2066508
DBWLZWNK,WHPUAOID,3978194
DBWLZWNK,WQMVCOEM,2515831
DBWLZWNK,ZGJXVMNI,3961289
DDEXPPXU,BEZYMBBT,2956378
DDEXPPXU,GKQIJYDH,3552452
DDEXPPXU,JERHKLYW,2619119
DDEXPPXU,NZKBIBNU,4221981
DDEXPPXU,VBYCLTYZ,3719677
DDEXPPXU,ZXERAXWP,2722007
DEWLVASR,AANGBULD,3566860
DEWLVASR,APQGTRMF,5880355
DEWLVASR,BEZYMBBT,3934646
DEWLVASR,DNMPSKTB,5327000
DEWLVASR,ELQGMQWE,4110403
DEWLVASR,GYHKIVQT,10131460
DEWLVASR,IGDVVKUD,1961814
DEWLVASR,JPBRUTWP,6095636
DEWLVASR,KJNSOAHR,9533569
DEWLVASR,LSOIUSXD,3858839
DEWLVASR,OGAFEHLU,7980613
DEWLVASR,OKMBFVKS,4850503
DEWLVASR,RAWUKQMJ,5327000
DEWLVASR,SDWAYPIK,5933418
DEWLVASR,UIFPPCLR,5327000
DEWLVASR,VMAQSTJE,3307129
DEWLVASR,WPQXWHYO,5175110
DEWLVASR,XUOIQPFL,4119652
DEWLVASR,ZCELVYQU,4639925
DEWLVASR,ZGJXVMNI,5408112
DEWLVASR,ZKENOUDA,5393995
DEWLVASR,ZXERAXWP,2996191
DJBLNPNC,AXULOHBQ,3956901
DJBLNPNC,BLANHGYY,2868302
DJBLNPNC,BSRMSVTC,2187906
DJBLNPNC,FDXPMYGF,1634590
DJBLNPNC,FITUEHWN,1535278
DJBLNPNC,HCDTGMST,1535278
DJBLNPNC,JERHKLYW,1854082
DJBLNPNC,JPBRUTWP,2100204
DJBLNPNC,KEUWZRKO,926911
DJBLNPNC,LSOIUSXD,3217701
DJBLNPNC,LUENUFGA,3217701
DJBLNPNC,MBSBZBXA,3297873
DJBLNPNC,OGAFEHLU,1562851
DJBLNPNC,PYZMVUWD,1293686
DJBLNPNC,ROACSLMG,4338968
DJBLNPNC,SUOYXCHP,5049835
DJBLNPNC,TGOELCAG,2112696
DJBLNPNC,UQYUIVVR,3902751
DJBLNPNC,UXSPKBJR,4804160
DJBLNPNC,VMAQSTJE,1899985
DJBLNPNC,WBLJNPZQ,3053624
DJBLNPNC,WHPUAOID,3940151
DJBLNPNC,WQMVCOEM,2378908
DNMPSKTB,AANGBULD,2763159
DNMPSKTB,APQGTRMF,4257914
DNMPSKTB,ATLDMDBO,36939340
DNMPSKTB,AXULOHBQ,4507789
DNMPSKTB,BEZYMBBT,3640106
DNMPSKTB,BJALXPFS,2536197
DNMPSKTB,DBWLZWNK,5621837
DNMPSKTB,DEWLVASR,2703898
DNMPSKTB,ELQGMQWE,2618568
DNMPSKTB,EVBVXETX,3092629
DNMPSKTB,FITUEHWN,3601046
DNMPSKTB,FQCLOEXA,2763159
DNMPSKTB,GYHKIVQT,19202331
DNMPSKTB,HXYSSRXE,4411556
DNMPSKTB,IGDVVKUD,3387139
DNMPSKTB,JPBRUTWP,7942456
DNMPSKTB,KJNSOAHR,3118186
DNMPSKTB,LPHPPJUG,3601046
DNMPSKTB,LRVGFDFM,7670018
DNMPSKTB,OGAFEHLU,6388622
DNMPSKTB,OKMBFVKS,8723448
DNMPSKTB,OXKURKXR,4645238
DNMPSKTB,QJQJSWFU,3907310
DNMPSKTB,QRKRBYJL,9272332
DNMPSKTB,QVLMOEYE,9092868
DNMPSKTB,RAWUKQMJ,3224954
DNMPSKTB,RCBZUSIM,4710760
DNMPSKTB,RJGPVEXX,3148128
DNMPSKTB,SDWAYPIK,12996489
DNMPSKTB,UGEQLMXM,7610641
DNMPSKTB,UIFPPCLR,2211177
DNMPSKTB,VBYCLTYZ,5807276
DNMPSKTB,VWMBASNE,4581865
DNMPSKTB,WBLJNPZQ,4054770
DNMPSKTB,WPQXWHYO,3126012
DNMPSKTB,XIFHSOWQ,3873606
DNMPSKTB,XIIEJNEE,5505349
DNMPSKTB,XUOIQPFL,7750904
DNMPSKTB,ZGJXVMNI,4481452
DNMPSKTB,ZKENOUDA,3003267
DUCMGGNW,BLANHGYY,5047665
DUCMGGNW,KEUWZRKO,4013781
DUCMGGNW,OGAFEHLU,3448058
DUCMGGNW,RJGPVEXX,4228701
DUCMGGNW,UXSPKBJR,4765727
ELQGMQWE,AANGBULD,6113419
ELQGMQWE,APQGTRMF,4189564
ELQGMQWE,BUZIIBYG,4703409
ELQGMQWE,DEWLVASR,4278475
ELQGMQWE,FITUEHWN,5299850
ELQGMQWE,FQCLOEXA,7457080
ELQGMQWE,FTSVTTSR,4124591
ELQGMQWE,GKQIJYDH,4224612
ELQGMQWE,GYHKIVQT,10554430
ELQGMQWE,HXYSSRXE,5415845
ELQGMQWE,JSLXRQOK,5416446
ELQGMQWE,KEUWZRKO,3679085
ELQGMQWE,KJNSOAHR,4124591
ELQGMQWE,LLHREMKS,2211676
ELQGMQWE,NAQIHUKZ,5299850
ELQGMQWE,OKMBFVKS,9711570
ELQGMQWE,SDWAYPIK,5415845
ELQGMQWE,UIFPPCLR,5577613
ELQGMQWE,WBLJNPZQ,5415845
ELQGMQWE,XIIEJNEE,4897935
ELQGMQWE,XUOIQPFL,5416446
ELQGMQWE,ZCELVYQU,5027413
ELQGMQWE,ZKENOUDA,4506439
EVBVXETX,ATLDMDBO,15423002
EVBVXETX,AXULOHBQ,2111984
EVBVXETX,BJALXPFS,3947455
EVBVXETX,BLANHGYY,2665347
EVBVXETX,DNMPSKTB,4686749
EVBVXETX,FDXPMYGF,2232287
EVBVXETX,FQCLOEXA,12106417
EVBVXETX,FRHNWLNI,7258495
EVBVXETX,HXYSSRXE,3886573
EVBVXETX,IGDVVKUD,4246896
EVBVXETX,KEUWZRKO,4554295
EVBVXETX,KJNSOAHR,14346149
EVBVXETX,LUENUFGA,3248327
EVBVXETX,MIRCVAMV,3364045
EVBVXETX,NZKBIBNU,5565333
EVBVXETX,QRKRBYJL,3580742
EVBVXETX,RCBZUSIM,3656838
EVBVXETX,SAHWCZNH,4305811
EVBVXETX,SUOYXCHP,4047969
EVBVXETX,UGEQLMXM,4087940
EVBVXETX,WPQXWHYO,8383256
EVBVXETX,XIFHSOWQ,4554295
EVBVXETX,XIPPENFQ,2637177
EVBVXETX,ZCELVYQU,5227900
EVBVXETX,ZGJXVMNI,3072269
FCYBOAXC,CCLHWFWF,6866509
FCYBOAXC,FRHNWLNI,3807866
FCYBOAXC,FWUCPMMW,5468159
FCYBOAXC,LRVGFDFM,4939146
FCYBOAXC,QKXNTIIB,3526654
FCYBOAXC,QRKRBYJL,3841685
FCYBOAXC,VUAFAIYJ,3173816
FCYBOAXC,WBLJNPZQ,2056106
FDXPMYGF,BSRMSVTC,2274878
FDXPMYGF,DUCMGGNW,3560759
FDXPMYGF,EVBVXETX,2967759
FDXPMYGF,FITUEHWN,3131053
FDXPMYGF,HCDTGMST,2762496
FDXPMYGF,HXYSSRXE,3497748
FDXPMYGF,JERHKLYW,2199636
FDXPMYGF,KEUWZRKO,3252521
FDXPMYGF,LUENUFGA,2352191
FDXPMYGF,OGAFEHLU,2057522
FDXPMYGF,PYZMVUWD,3649880
FDXPMYGF,SAHWCZNH,3000583
FDXPMYGF,SUOYXCHP,4671527
FDXPMYGF,TGOELCAG,3526267
FDXPMYGF,VMAQSTJE,2294954
FDXPMYGF,VWMBASNE,2403296
FDXPMYGF,WBLJNPZQ,3535118
FDXPMYGF,WPQXWHYO,3370312
FDXPMYGF,WQMVCOEM,4115625
FDXPMYGF,XIFHSOWQ,1476948
FITUEHWN,KJNSOAHR,4019656
FITUEHWN,RCBZUSIM,4520406
FITUEHWN,SAAYMURU,5790624
FITUEHWN,STZDBITS,7878394
FITUEHWN,WBLJNPZQ,1795530
FQCLOEXA,AHMDUILJ,2729664
FQCLOEXA,AXULOHBQ,4693179
FQCLOEXA,BLANHGYY,2106822
FQCLOEXA,BSRMSVTC,6648228
FQCLOEXA,DEWLVASR,6388593
FQCLOEXA,EVBVXETX,8771040
FQCLOEXA,FDXPMYGF,2564270
FQCLOEXA,FITUEHWN,8204167
FQCLOEXA,FRHNWLNI,2329831
FQCLOEXA,HXYSSRXE,2669180
FQCLOEXA,IGDVVKUD,3507381
FQCLOEXA,KEUWZRKO,2696399
FQCLOEXA,KJNSOAHR,3055188
FQCLOEXA,LUENUFGA,2966016
FQCLOEXA,NZKBIBNU,4167333
FQCLOEXA,PYZMVUWD,3121922
FQCLOEXA,QJQJSWFU,2881828
FQCLOEXA,SAHWCZNH,4663015
FQCLOEXA,SNHYOVBM,4877401
FQCLOEXA,UIFPPCLR,3654255
FQCLOEXA,WPQXWHYO,3120802
FQCLOEXA,XIFHSOWQ,4879160
FQCLOEXA,XIPPENFQ,2881828
FQCLOEXA,ZCELVYQU,5528097
FQCLOEXA,ZKENOUDA,4286744
FQCLOEXA,ZXERAXWP,2911135
FRHNWLNI,ATLDMDBO,22297752
FRHNWLNI,AXULOHBQ,2343083
FRHNWLNI,BJALXPFS,2636606
FRHNWLNI,BLANHGYY,2008035
FRHNWLNI,DNMPSKTB,5562825
FRHNWLNI,DUCMGGNW,4312374
FRHNWLNI,HXYSSRXE,3711398
FRHNWLNI,IGDVVKUD,1603123
FRHNWLNI,JPBRUTWP,4165136
FRHNWLNI,LPHPPJUG,3102944
FRHNWLNI,LSOIUSXD,4092631
FRHNWLNI,LUENUFGA,3243010
FRHNWLNI,PYZMVUWD,3818732
FRHNWLNI,QRKRBYJL,4156647
FRHNWLNI,RAWUKQMJ,3872336
FRHNWLNI,RCBZUSIM,3066102
FRHNWLNI,UGEQLMXM,3690812
FRHNWLNI,VBYCLTYZ,3711398
FTSVTTSR,AANGBULD,4651993
FTSVTTSR,BEZYMBBT,5691866
FTSVTTSR,DEWLVASR,5675933
FTSVTTSR,ELQGMQWE,2980643
FTSVTTSR,FWUCPMMW,5605422
FTSVTTSR,GKQIJYDH,4274797
FTSVTTSR,KAGJCHMR,3772042
FTSVTTSR,LLHREMKS,2466425
FTSVTTSR,LSOIUSXD,2701123
FTSVTTSR,MBSBZBXA,3921752
FTSVTTSR,MIRCVAMV,3804635
FTSVTTSR,SAAYMURU,5133816
FTSVTTSR,SNHYOVBM,4013126
FTSVTTSR,STZDBITS,7678833
FTSVTTSR,TGOELCAG,4933257
FTSVTTSR,UGEQLMXM,4567070
FTSVTTSR,VBYCLTYZ,2548270
FTSVTTSR,XIIEJNEE,2527898
FTSVTTSR,YSYHGLQK,4713459
FTSVTTSR,ZCELVYQU,6061129
FTSVTTSR,ZXERAXWP,4592414
FWUCPMMW,AXULOHBQ,4487657
FWUCPMMW,BLANHGYY,7006393
FWUCPMMW,BSRMSVTC,3997241
FWUCPMMW,FDXPMYGF,3314554
FWUCPMMW,FTSVTTSR,2685143
FWUCPMMW,HCDTGMST,1941531
FWUCPMMW,JSLXRQOK,3902128
FWUCPMMW,LLHREMKS,1724596
FWUCPMMW,LSOIUSXD,2013792
FWUCPMMW,NAQIHUKZ,4624843
FWUCPMMW,OGAFEHLU,2063360
FWUCPMMW,PYZMVUWD,974413
FWUCPMMW,VMAQSTJE,2549354
FWUCPMMW,WBLJNPZQ,2733225
FWUCPMMW,WHPUAOID,7181386
FWUCPMMW,XIIEJNEE,2270541
FWUCPMMW,ZCELVYQU,1042596
GKQIJYDH,BSRMSVTC,2838334
GKQIJYDH,FWUCPMMW,5238603
GKQIJYDH,XMKRPGLB,3706113
GKQIJYDH,YSYHGLQK,4658621
GKQIJYDH,ZXERAXWP,4656962
GYHKIVQT,AANGBULD,4702491
GYHKIVQT,APQGTRMF,6199445
GYHKIVQT,ATLDMDBO,6026515
GYHKIVQT,AXULOHBQ,4132396
GYHKIVQT,BEZYMBBT,9232331
GYHKIVQT,BSRMSVTC,3087556
GYHKIVQT,DEWLVASR,2600562
GYHKIVQT,DNMPSKTB,5710448
GYHKIVQT,ELQGMQWE,2086684
GYHKIVQT,EVBVXETX,2496343
GYHKIVQT,FQCLOEXA,5240758
GYHKIVQT,HXYSSRXE,6006429
GYHKIVQT,JBVHSUWY,7483098
GYHKIVQT,KEUWZRKO,2326666
GYHKIVQT,KJNSOAHR,5603154
GYHKIVQT,LPHPPJUG,6143501
GYHKIVQT,LUENUFGA,2130579
GYHKIVQT,NZKBIBNU,3185235
GYHKIVQT,OKMBFVKS,2637168
GYHKIVQT,PYZMVUWD,3203338
GYHKIVQT,QRKRBYJL,4883080
GYHKIVQT,QVLMOEYE,2876060
GYHKIVQT,RCBZUSIM,4108131
GYHKIVQT,RJGPVEXX,2783477
GYHKIVQT,SAHWCZNH,2217766
GYHKIVQT,SDWAYPIK,4366900
GYHKIVQT,UIFPPCLR,2545373
GYHKIVQT,VMAQSTJE,3087556
GYHKIVQT,VWMBASNE,5038141
GYHKIVQT,WBLJNPZQ,2326666
GYHKIVQT,WPQXWHYO,2895777
GYHKIVQT,XIFHSOWQ,2634367
GYHKIVQT,XUOIQPFL,3193800
GYHKIVQT,ZGJXVMNI,4620675
GYHKIVQT,ZKENOUDA,2992794
GYHKIVQT,ZXERAXWP,2895777
HCDTGMST,AHMDUILJ,3926105
HCDTGMST,ATLDMDBO,15024622
HCDTGMST,BEZYMBBT,5028601
HCDTGMST,DJBLNPNC,2387069
HCDTGMST,DNMPSKTB,3612072
HCDTGMST,HXYSSRXE,2790345
HCDTGMST,JERHKLYW,4278541
HCDTGMST,KEUWZRKO,4234007
HCDTGMST,LUENUFGA,13026992
HCDTGMST,MBSBZBXA,2676631
HCDTGMST,RAWUKQMJ,3208567
HCDTGMST,RCBZUSIM,2579328
HCDTGMST,STZDBITS,5901219
HCDTGMST,XIFHSOWQ,7326330
HCDTGMST,XIPPENFQ,2831966
HCDTGMST,ZGJXVMNI,2297342
HXYSSRXE,ATLDMDBO,23784158
HXYSSRXE,AXULOHBQ,3776080
HXYSSRXE,BLANHGYY,4124829
HXYSSRXE,BSRMSVTC,13780253
HXYSSRXE,DEWLVASR,4998600
HXYSSRXE,DNMPSKTB,14619988
HXYSSRXE,EVBVXETX,2404636
HXYSSRXE,FDXPMYGF,4525874
HXYSSRXE,FQCLOEXA,5177196
HXYSSRXE,GYHKIVQT,15329943
HXYSSRXE,JBVHSUWY,3084002
HXYSSRXE,JPBRUTWP,5448933
